,Lambda,Persist,speed,persistance,sum_order,global_order,lcl_order
55,3000,0.4,1.610260340477048,0.5127920743837397,34.05937952067437,1.610260340477048,
56,3000,0.5,2.6048578620921568,0.4856095079637591,32.529784642522436,2.6048578620921568,
57,1000,0.3,0.6705607028549193,0.5099106644438294,16.192120168636208,0.6705607028549193,
58,750,0.9,0.8558001090206176,0.4987140813665188,18.12417538354044,0.8558001090206176,
59,750,0.1,0.8183283350960652,0.5086356449992332,23.296219054220447,0.8183283350960652,
60,4000,0.1,0.8356370394432926,0.4949744204406939,10.023133242654213,0.8356370394432926,
61,4000,0.3,1.0366793718554017,0.49610536184081966,5.665403780843888,1.0366793718554017,
62,1000,0.9,0.69560254493167,0.4940498604513558,17.3761778177928,0.69560254493167,
63,4000,0.5,1.0302182739722074,0.49484831922151845,20.60013592188169,1.0302182739722074,
64,4000,0.01,0.7340904987085863,0.49073145321672784,29.834245796101857,0.7340904987085863,
65,750,0.4,0.704602141160627,0.5177485741959348,9.308098704242509,0.704602141160627,
66,2000,0.8,0.6755972066328498,0.4890161778068757,12.716856704565195,0.6755972066328498,
67,4000,0.7,0.6562189241249152,0.47853911253658415,16.21237524581486,0.6562189241249152,
68,500,0.2,0.7646199054508167,0.4998118951424318,27.674885526211096,0.7646199054508167,
69,1000,0.1,0.8225714693042954,0.5066833066464945,29.51654978331834,0.8225714693042954,
70,5000,0.3,0.8167750100522795,0.5072330374558958,17.421858556295177,0.8167750100522795,
71,500,0.3,0.7507701335294875,0.48754755956088014,10.827480655437766,0.7507701335294875,
72,1000,0.7,0.699068945242802,0.5090769046681188,13.560560460393921,0.699068945242802,
73,750,0.5,0.6523055127123913,0.5013949430467997,16.433088571537585,0.6523055127123913,
74,5000,0.01,0.9471753518809691,0.47958149617999757,8.490127600140447,0.9471753518809691,
75,1000,0.4,0.6901243843989396,0.49084700878983156,15.37485128121838,0.6901243843989396,
