,time,iter,type,v_x,v_y,v_z,x,y,z,n_cells
2643,56,1,WS,-1323.0101286844238,908.1038995165088,1478.8887752113549,[ 196.42335766  -64.97080292 -220.23357664],[ 197.04347826  -68.07246377 -221.29710145],[ 196.9352518   -70.64028777 -217.74820144],1369
2644,57,1,WS,-991.1301908420807,836.7898819540886,1724.8091245526514,[ 140.45323741  -89.49640288 -187.49640288],[ 141.17391304  -88.47101449 -186.06521739],[ 144.18248175  -84.18978102 -183.09489051],1369
2645,58,1,WS,-642.2990631699565,982.669405562711,1805.072637922146,[ 134.59859155   12.32394366 -162.80985915],[ 135.81884058    8.26086957 -162.42753623],[ 138.38028169    3.23943662 -159.42253521],1369
2646,59,1,WS,-660.3412609545786,946.4430746125936,1393.4845466686102,[ 142.53846154 -145.58041958 -163.2027972 ],[ 146.63380282 -147.42957746 -162.87323944],[ 150.63380282 -148.91549296 -163.12676056],1369
2647,60,1,WS,-654.8666974220346,737.0171535746978,1594.0158148768633,[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],1369
2648,61,1,WS,-624.1572227605379,849.6495912646717,1806.0233270277913,[ 190.12142857  -70.05       -216.17857143],[ 190.18880194  -66.59124088 -209.66824601],[ 188.2739726   -60.76712329 -202.79452055],1369
2649,62,1,WS,-823.9438987181745,868.6561755705031,1565.9706380436817,[  23.7238806   -25.45522388 -256.02238806],[  24.68613139  -26.05109489 -253.4379562 ],[  23.67625899  -29.25179856 -249.74820144],1369
2650,63,1,WS,-888.7474993735212,975.1817786976276,1394.129247692109,[ 173.96453901 -231.38297872 -261.67375887],[ 170.86619718 -227.34507042 -261.41549296],[ 166.47101449 -227.2173913  -261.07246377],1369
2651,64,1,WS,-930.1210815605058,597.4986784221198,1611.5194455669525,[ 168.43884892  -89.96402878 -217.20143885],[ 171.16197183  -92.54225352 -222.03521127],[ 172.87323944  -92.79577465 -226.3943662 ],1369
2652,65,1,WS,-870.8889941486501,711.6522657716939,1696.9437936533423,[ 147.07352941 -222.70588235  -54.46323529],[ 146.35714286 -219.01428571  -55.09285714],[ 146.55714286 -219.18571429  -54.55714286],1369
2653,66,1,WS,-680.2168806416922,879.285820256205,1476.7108259859729,[  13.33802817  118.95070423 -107.83098592],[  13.15862069  120.57241379 -102.73103448],[ 13.75912409 122.75182482 -98.45255474],1369
2654,67,1,WS,-704.1758458484409,799.1218285836708,1573.881483713733,[  43.55633803   93.59859155 -327.45774648],[  41.05755396   97.78417266 -328.8057554 ],[  41.87142857  101.94285714 -330.09285714],1369
2655,68,1,WS,-938.8701772733684,516.4914920881994,1797.8122962556822,[  94.53521127   81.40140845 -207.83098592],[  96.5323741    85.49640288 -210.37410072],[  94.77464789   84.4084507  -208.85211268],1369
2656,69,1,WS,-1013.9535110125134,555.7639710551655,1770.903055628696,[ 13.45070423 -64.45774648 -74.21126761],[ 15.32857143 -61.19285714 -76.12857143],[ 16.34328358 -58.54477612 -79.76119403],1369
2657,70,1,WS,-907.7456080279811,601.9976549504686,1740.991642723826,[  67.66433566  -42.8041958  -260.26573427],[  73.90277778  -42.98611111 -258.67361111],[  74.75        -43.76388889 -252.99305556],1369
2658,71,1,WS,-910.9112013126985,572.709742231815,2027.6546972282042,[ 152.60689655   42.73103448 -187.55172414],[ 157.96402878   38.53956835 -189.56834532],[ 161.70503597   36.84892086 -191.34532374],1369
2659,72,1,WS,-791.9295469424239,413.50015620832687,2179.0492163853555,[ 192.47552448 -203.79020979 -185.64335664],[ 191.66197183 -199.29577465 -187.95070423],[ 188.69064748 -195.37410072 -184.99280576],1369
2660,73,1,WS,-859.0437553722911,391.96547507893524,2121.5524462952853,[  48.08148148   -9.26666667 -229.77037037],[  51.44285714   -9.04285714 -227.32142857],[  49.62589928   -9.76978417 -225.47482014],1369
2661,74,1,WS,-891.1824501795275,507.615261400275,2166.8736229038836,[ 157.26056338 -177.32394366 -393.47887324],[ 152.64335664 -174.76923077 -395.29370629],[ 150.         -169.87323944 -392.06338028],1369
2662,75,1,WS,-1197.8930491427361,797.7936877788458,2076.019370805366,[ 193.4         -83.15714286 -420.47857143],[ 193.60714286  -81.65       -415.37857143],[ 193.35714286  -82.05       -411.53571429],1369
2663,76,1,WS,-1102.4308957210542,665.2536297025448,1903.6980310097217,[  60.50364964 -167.72262774 -256.6350365 ],[  63.01278791 -167.54488737 -258.5942029 ],[  61.24113475 -169.86524823 -260.12765957],1369
2664,77,1,WS,-922.3872140501285,650.1725640978909,2091.305906115152,[ -2.29577465 -51.29577465 -55.05633803],[ -3.         -46.6971831  -56.38028169],[ -5.98591549 -42.8028169  -58.88732394],1369
2665,78,1,WS,-831.7819215274942,779.5434628921694,1929.977592314496,[ 125.59574468  -24.41843972 -220.9929078 ],[ 122.59854015  -23.32116788 -221.83211679],[ 121.3986014   -22.32167832 -218.0979021 ],1369
2666,79,1,WS,-878.5938990544926,739.6497333644511,1820.032874139484,[  53.27536232  -17.30434783 -217.97101449],[  54.27941176  -17.58088235 -214.47794118],[  57.21985816  -20.26241135 -208.82978723],1369
2667,80,1,WS,-1093.7752185122492,799.6617319617499,1496.2282821137956,[ -36.89705882  -42.38970588 -230.59558824],[ -34.54225352  -43.47887324 -232.22535211],[ -33.46099291  -47.69503546 -235.56028369],1369
2668,81,1,WS,-891.1983505166144,794.2167932475403,1433.6166212313224,[ 124.42753623  -92.21279518 -258.27933724],[ 125.51162791  -94.23255814 -261.70542636],[ 124.74305556  -91.13194444 -264.26388889],1369
2669,82,1,WS,-960.0691436694831,899.8543526058795,1748.5317820350353,[ 177.39855072  -95.99275362 -221.86231884],[ 180.82857143  -97.76428571 -225.17142857],[ 181.27464789  -97.3943662  -230.09859155],1369
2670,83,1,WS,-783.6028779186297,1105.216629638242,1989.2120045149684,[ 177.49275362 -121.92028986 -268.23913043],[ 173.53191489 -123.10638298 -268.33333333],[ 168.54014599 -123.40875912 -266.75182482],1369
2671,84,1,WS,-647.8733513120621,1089.6200690957844,1997.8645494134225,[ 172.69285714  -87.37142857 -206.82142857],[ 167.21678322  -87.29370629 -209.67832168],[ 165.04255319  -87.63829787 -215.68085106],1369
2672,85,1,WS,-482.6480504020734,1113.2710196481903,1881.3635338720233,[ 149.36986301   59.00684932 -180.04109589],[ 151.21985816   56.56028369 -184.38297872],[ 147.55555556   53.97777778 -185.07407407],1369
2673,86,1,WS,-816.6247472966493,878.1859235986195,1777.2189647375208,[  89.6          61.12857143 -218.4       ],[  88.85915493   60.98591549 -214.45774648],[  90.3943662    61.59859155 -211.92957746],1369
2674,87,1,WS,-822.0985182655925,761.7866284767548,1786.4771583279844,[ 319.47945205 -110.26027397 -309.91780822],[ 320.26760563 -106.61267606 -313.32394366],[ 323.14788732 -101.5915493  -312.78169014],1369
2675,88,1,WS,-997.4495762920365,609.3413530409832,1743.1455675845752,[ 126.35664336  -14.81818182 -277.39160839],[ 126.91970803  -13.55474453 -274.73722628],[ 126.62411348   -8.94326241 -269.90780142],1369
2676,89,1,WS,-969.3558131992717,637.8482805777023,1695.5810854200854,[ 193.56551724 -224.73103448 -285.06206897],[ 190.58273381 -223.23741007 -292.35251799],[ 187.27857143 -220.69285714 -296.50714286],1369
2677,90,1,WS,-1103.0897650962734,561.2624626620341,1514.2852913184456,[ 129.06428571 -116.35       -160.83571429],[ 127.73049645 -113.9929078  -159.54609929],[ 128.15972222 -110.14583333 -160.17361111],1369
2678,91,1,WS,-1357.9910277083407,345.55729143111165,1487.7755270055077,[ 249.96453901 -198.41134752 -312.82978723],[ 249.46043165 -193.92805755 -309.24460432],[ 245.65517241 -190.55862069 -305.15172414],1369
2679,92,1,WS,-1104.3309006822938,288.6917197743377,1509.8497072287219,[ 266.12230216 -148.22302158 -259.41007194],[ 265.9084507  -147.33098592 -263.54929577],[ 268.49275362 -144.76811594 -264.73188406],1369
2680,93,1,WS,-1057.9887726843178,257.0194159598808,1536.1634440360963,[  97.83941606   47.32116788 -165.55474453],[ 101.57241379   47.26206897 -167.7862069 ],[ 106.60583942   46.13868613 -169.56934307],1369
2681,94,1,WS,-954.8127697251875,404.29208617382454,1598.9495566344794,[  95.76595745  -60.89361702 -336.87943262],[  97.04929577  -57.48591549 -339.71830986],[ 102.22535211  -57.52816901 -343.85915493],1369
2682,95,1,WS,-817.2935498624684,603.1823794549207,1501.426606087868,[-46.09859155 -16.88732394 -76.07042254],[-49.57352941 -15.04411765 -73.77205882],[-47.64335664 -10.73426573 -72.04895105],1369
2683,96,1,WS,-839.4766345895508,764.1060326499293,1731.292906049815,[  95.92957746 -103.64788732 -135.8943662 ],[  98.83571429 -102.27857143 -133.66428571],[ 104.15441176 -100.11764706 -138.83088235],1369
2684,97,1,WS,-722.0233899900412,611.327746880586,1816.6041295912726,[ 147.31205674 -223.15602837 -270.12765957],[ 146.92307692 -226.31468531 -271.21678322],[ 148.14583333 -228.20833333 -274.40277778],1369
2685,98,1,WS,-722.3799949321477,586.5179003255626,2053.641348985676,[ -42.40425532 -184.80851064 -215.85815603],[ -38.7173913  -185.60869565 -215.07246377],[ -34.38461538 -186.53846154 -217.06293706],1369
2686,99,1,WS,-664.4246171001744,509.5726863590817,1825.0188114955158,[ 83.15151515  40.38636364 -89.77272727],[ 83.51798561  40.82014388 -89.33093525],[ 83.73529412  40.75735294 -89.49264706],1369
2687,100,1,WS,-822.4094460333237,407.86687504975725,1755.3501943548747,[ 155.53472222 -170.74305556 -125.11111111],[ 151.26086957 -167.22463768 -123.93478261],[ 148.34507042 -163.29577465 -123.78873239],1369
2688,101,1,WS,-743.3682330802699,173.12460581735553,1844.785704153784,[ 145.53956835 -180.63309353 -268.6618705 ],[ 147.33571429 -180.85       -264.42142857],[ 146.51428571 -183.65714286 -262.42857143],1369
2689,102,1,WS,-716.7279610380469,54.12489568895185,1902.5247266010367,[ 236.24647887   23.09859155 -169.45774648],[ 241.17730496   26.07801418 -170.21985816],[ 239.31034483   24.86206897 -164.86206897],1369
2690,103,1,WS,-613.6317013487069,-36.712399085393706,1667.300051670236,[ 152.75912409   25.97810219 -296.52554745],[ 152.55797101   22.00724638 -295.82608696],[ 155.23357664   20.80291971 -296.16788321],1369
2691,104,1,WS,-622.9373948797793,163.595862060901,1721.7131533269296,[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],1369
2692,105,1,WS,-662.4113687549386,172.48868857887607,1691.874839119978,[  93.42361111 -190.31944444 -277.52777778],[  92.61428571 -189.42857143 -273.73571429],[  97.91791045 -190.41791045 -275.32089552],1369
2693,106,1,WS,-752.8127270693376,259.16964034058117,1928.775329495512,[ 146.22857143   27.57142857 -293.34285714],[ 148.15827338   25.05035971 -292.32374101],[ 151.33333333   22.01388889 -292.8125    ],1369
2694,107,1,WS,-562.8858112413171,392.9857940620357,1761.6909086214655,[ 152.3943662   -10.95774648 -186.69014085],[ 156.26950355  -17.31914894 -190.4751773 ],[ 158.78358209  -20.70895522 -185.23880597],1369
2695,108,1,WS,-620.9488603898989,211.65483276854508,1706.2500069768394,[ 33.67142857 -43.27857143  -6.8       ],[ 28.55633803 -42.8028169   -9.72535211],[ 31.14184397 -41.53900709  -8.25531915],1369
2696,109,1,WS,-547.4876164163798,54.93050135286008,1777.175792994451,[  18.84397163  158.23404255 -196.33333333],[  23.28368794  161.63829787 -199.05673759],[  22.57462687  163.76119403 -199.49253731],1369
2697,110,1,WS,-210.4441008469608,218.0503601133833,1788.0243118599835,[ 197.90070922 -150.0070922  -179.28368794],[ 198.15602837 -148.79432624 -175.26241135],[ 198.76595745 -149.20567376 -171.36170213],1369
2698,111,1,WS,-343.117228009314,149.84823524365302,1988.2732908722571,[ 178.26388889  -26.63194444 -213.09722222],[ 178.13138686  -24.02919708 -208.60583942],[ 179.81944444  -21.61805556 -204.08333333],1369
2699,112,1,WS,-246.57100469869934,197.3953678732456,1911.7827481402678,[ 218.9787234  -232.58156028 -244.32624113],[ 221.65714286 -232.98571429 -241.27142857],[ 220.96402878 -236.91366906 -240.41007194],1369
2700,113,1,WS,-192.1798138420258,116.30703140957398,1839.2480559593241,[ 106.46268657  -89.78358209 -169.28358209],[ 102.89208633  -91.09352518 -168.75539568],[ 100.35        -90.52857143 -167.3       ],1369
2701,114,1,WS,-220.21238516480318,108.66424326815368,1952.8671093565872,[ 107.90714286 -106.62142857 -214.17857143],[ 112.62857143 -106.97857143 -214.28571429],[ 113.98496241 -106.66165414 -217.19548872],1369
2702,115,1,WS,-61.733073531153565,-162.266349539088,2048.8360710294023,[   8.05714286  -77.52142857 -154.79285714],[   6.38571429  -76.36428571 -154.52857143],[   7.53846154  -73.76923077 -151.2027972 ],1369
2703,116,1,WS,-170.20637739128887,53.70627281300565,1703.2888590669318,[ -62.02877698  -52.94244604 -111.41007194],[ -62.16058394  -51.89051095 -111.77372263],[ -60.94074074  -50.45925926 -112.32592593],1369
2704,117,1,WS,-117.46336684006832,-39.41171445230484,1763.5104570722026,[ 117.06748409 -125.00714286 -128.01083744],[ 115.06321108 -126.96428571 -127.7825667 ],[ 112.7161762  -126.37062937 -128.14818803],1369
2705,118,1,WS,144.08251992275947,-93.32305467065443,1727.9951350701754,[ 172.68085106    0.74468085 -328.31205674],[ 166.83448276    3.91724138 -326.87586207],[ 160.82608696    4.23913043 -324.85507246],1369
2706,119,1,WS,272.0261819801102,-92.36436697889017,1864.7366568423308,[  99.75714286    6.53571429 -154.35714286],[  95.04225352    5.98591549 -156.14084507],[  92.8951049     5.01398601 -159.13986014],1369
2707,120,1,WS,89.98058890468698,-37.56772282233077,1719.287648398272,[ 171.90070922  -38.86524823 -240.40425532],[ 170.78676471  -42.06617647 -241.57352941],[ 170.96323529  -43.90441176 -237.04411765],1369
2708,121,1,WS,-232.50579470905856,-125.56208003385791,1634.0568966911396,[  73.47407407 -118.68148148 -229.71851852],[  78.03496503 -120.42657343 -226.81118881],[  78.76428571 -120.47142857 -224.75714286],1369
2709,122,1,WS,-442.6232405191223,-143.77371611213755,1801.6994189204474,[ 117.38129496  -70.91366906 -116.74820144],[ 113.97857143  -73.56428571 -114.80714286],[ 115.72027972  -77.27272727 -113.1958042 ],1369
2710,123,1,WS,-302.39501149631366,-6.555678692347964,2129.6380214369265,[  87.13986014  -58.41258741 -294.42657343],[  85.79562044  -56.24087591 -295.87591241],[  82.88571429  -53.39285714 -299.52857143],1369
2711,124,1,WS,-336.64109883636866,-91.01339913687184,2224.4174782845034,[ -21.39007092  -93.63120567 -213.53900709],[ -18.06428571  -90.98571429 -217.25      ],[ -12.98571429  -93.56428571 -220.56428571],1369
2712,125,1,WS,-83.74563948745539,-174.3433421833987,2281.4332325200257,[ 152.08823529  -60.88235294 -182.70588235],[ 148.1875      -59.33333333 -185.72916667],[ 144.29577465  -57.09859155 -189.28873239],1369
2713,126,1,WS,42.24164753817919,-210.23628881026704,2201.1566101890394,[  18.36956522   -2.84057971 -102.39130435],[  21.33333333   -3.58695652 -103.68115942],[  24.78571429   -2.05714286 -102.64285714],1369
2714,127,1,WS,227.7628387132185,-235.65501135609915,1935.270432349661,[  46.10638298  -52.32624113 -245.31914894],[  44.65942029  -55.55072464 -249.62318841],[  42.13475177  -59.36170213 -252.07801418],1369
2715,128,1,WS,605.507578645653,-285.8348990533412,1879.5853049773807,[ 108.23571429  -76.51428571 -258.53571429],[ 105.74468085  -79.73758865 -263.5177305 ],[ 101.37410072  -77.87769784 -266.13669065],1369
2716,129,1,WS,523.5134753243151,-14.902115667724296,1606.7849163904707,[  23.65714286  -59.63571429 -277.29285714],[  27.32857143  -54.95714286 -274.03571429],[  31.58571429  -51.03571429 -271.02857143],1369
2717,130,1,WS,447.23058274219096,-78.45337111738283,1522.3554784615767,[ 172.06428571  -55.62857143 -158.4       ],[ 174.66428571  -56.64285714 -154.50714286],[ 175.9858156   -62.97163121 -152.80141844],1369
2718,131,1,WS,424.23285117792483,-57.45358432854757,1488.3663318588165,[300.84397163 -40.66666667 -63.63120567],[300.8        -40.60740741 -67.19259259],[297.36619718 -38.95774648 -70.90140845],1369
2719,132,1,WS,264.64218765210467,21.415781395873225,1542.630143920609,[  82.59124088  -59.24087591 -250.02189781],[  80.77464789  -57.43661972 -252.40140845],[  77.26760563  -56.74647887 -259.03521127],1369
2720,133,1,WS,56.338279971728255,187.4999171286418,1523.7637892246946,[ 109.34074074  -21.56296296 -172.37777778],[ 106.90344828  -23.91724138 -171.64137931],[ 106.17142857  -26.22142857 -169.28571429],1369
2721,134,1,WS,250.1021299646715,443.5558355738236,1570.746603645175,[  68.5177305    66.53191489 -248.65957447],[  66.76296296   64.4962963  -247.95555556],[  60.73943662   64.94054359 -244.0582827 ],1369
2722,135,1,WS,368.7661070565291,598.5427022797819,1453.2921391256605,[  93.70921986 -145.36879433 -283.05673759],[  91.63829787 -147.62411348 -281.9858156 ],[  87.24817518 -148.29927007 -280.42335766],1369
2723,136,1,WS,206.78583507406594,567.8150064271083,1455.7433546768782,[ 303.38028169  -84.25352113 -276.88732394],[ 296.79432624  -79.92198582 -276.24113475],[ 291.83916084  -80.65034965 -276.51048951],1369
2724,137,1,WS,216.4031465474847,509.6175904041336,1522.2497841150382,[ 174.08633094  -60.4676259  -255.10791367],[ 166.4463079   -62.29370629 -257.52544898],[ 162.92218574  -63.32095769 -254.07913669],1369
2725,138,1,WS,49.334201506086245,561.0705927501467,1512.5679429967506,[  68.73426573   58.58741259 -321.28671329],[  70.91366906   55.25179856 -320.69064748],[  71.61702128   57.4822695  -316.85815603],1369
2726,139,1,WS,8.002017270875339,632.5592023679039,1545.4108331879743,[ 310.4965035  -196.36363636 -139.53146853],[ 310.70714286 -194.09285714 -134.24285714],[ 309.67605634 -187.32394366 -129.04929577],1369
2727,140,1,WS,198.6797202236195,609.324161779046,1484.6722474785129,[ 215.31884058  -60.03623188 -380.2173913 ],[ 212.2738416   -61.30985915 -382.80558277],[ 209.75331388  -61.61594203 -383.60869565],1369
2728,141,1,WS,176.85165084849973,537.5746629419118,1729.7196885217543,[ 104.26760563    2.88732394 -260.15492958],[  97.80714286    3.67857143 -262.99285714],[  94.28358209    6.94776119 -266.43283582],1369
2729,142,1,WS,98.10084831196212,647.7866333860964,1835.7240019914489,[ 140.42335766  -43.00729927 -211.39416058],[ 139.28275862  -43.47586207 -206.69655172],[ 137.39130435  -41.75362319 -206.77536232],1369
2730,143,1,WS,-46.3394174588094,604.1444533233895,2065.862635653705,[ 176.82517483   13.16783217 -151.20979021],[ 177.73913043    9.18115942 -150.11594203],[ 178.54421769    6.78231293 -146.34013605],1369
2731,144,1,WS,-183.50140002223074,933.3813974774574,1796.0016355976638,[  87.45588235  -24.55882353 -288.90441176],[  88.60714286  -22.1        -289.03571429],[  93.77536232  -19.20289855 -291.55797101],1369
2732,145,1,WS,111.78715760914818,752.9067435600574,1974.8523326479628,[  64.96124031  155.06286614 -105.07799988],[  66.40140845  151.73943662 -104.54929577],[  66.36111111  148.         -103.81944444],1369
2733,146,1,WS,4.7034602538672665,654.49434926288,1998.3193532741268,[ 178.76978417  -45.1294964  -154.36690647],[ 180.23489933  -49.89932886 -150.16778523],[ 182.32876712  -53.04794521 -148.60958904],1369
2734,147,1,WS,-144.27052495591056,646.312378043354,1914.4482470307269,[ 232.10144928   50.86956522 -275.97101449],[ 236.16326531   56.8707483  -273.96598639],[ 231.37323944   59.12676056 -275.33098592],1369
2735,148,1,WS,-88.86786739004019,680.1842343521131,1738.7033168619573,[ 181.23404255 -189.19858156 -269.88652482],[ 179.73239437 -187.02112676 -268.1056338 ],[ 174.93661972 -185.78169014 -266.8943662 ],1369
2736,149,1,WS,-115.56593688784247,575.3239378925998,1816.9965999174588,[132.26056338  84.66901408 -54.8943662 ],[133.21481481  84.36296296 -50.73333333],[135.25899281  86.58992806 -49.6618705 ],1369
2737,150,1,WS,-335.9606450658626,386.03777493419005,1785.3180296274534,[ 129.99285714  -62.68425325 -316.4372617 ],[ 127.0070922   -59.37588652 -313.19858156],[ 121.35714286  -57.63571429 -310.64285714],1369
2738,151,1,WS,-389.18232262050543,480.2994217734124,1803.5791378263148,[ -25.13868613  -11.24087591 -178.47445255],[ -23.11510791  -13.70503597 -175.63309353],[ -21.76691729  -18.17293233 -174.58646617],1369
2739,152,1,WS,-581.7580024491062,397.0189056346742,1969.9775255577438,[ 172.38732394  -57.6056338  -310.62676056],[ 170.56617647  -60.28676471 -316.86764706],[ 166.80169866  -63.97672101 -321.64748201],1369
2740,153,1,WS,-622.2895701349989,361.28667426463824,1710.5717926170148,[ 110.68309859   27.83802817 -172.6056338 ],[ 112.70588235   26.75735294 -175.30147059],[ 111.80985915   25.4084507  -172.93661972],1369
2741,154,1,WS,-610.9816139760092,279.2081851063266,1426.1354289113997,[ 167.71830986 -167.47887324 -222.42253521],[ 169.4        -167.17142857 -216.82142857],[ 173.39416058 -162.78832117 -216.03649635],1369
2742,155,1,WS,-412.6574241824803,394.7257161649101,1283.992990841898,[  72.55797101  -96.08695652 -174.57971014],[  75.94927536  -92.3115942  -177.71014493],[  75.42553191  -88.82269504 -177.94326241],1369
2743,156,1,WS,-436.0333438634496,492.99175387653065,1480.4380735132752,[  46.22535211    9.04929577 -188.06338028],[  46.34285714    7.8        -191.37857143],[  43.54477612    8.92537313 -196.17910448],1369
2744,157,1,WS,-608.6040945583802,675.6581254121105,1520.489731849754,[ 113.99259259  -91.73333333 -307.59259259],[ 111.41605839  -95.61313869 -309.05109489],[ 109.16083916  -99.24475524 -308.59440559],1369
2745,158,1,WS,-507.1653499744191,963.7670661862979,1455.0250499298195,[  35.28776978  -35.60431655 -108.86330935],[  32.73758865  -38.0212766  -105.44680851],[  27.28676471  -39.04411765 -106.34558824],1369
2746,159,1,WS,-678.0830836827225,958.3855194515327,1497.6378581020713,[ 147.67857143 -112.09285714 -277.5       ],[ 146.05072464 -110.13768116 -278.74637681],[ 146.96453901 -113.65248227 -277.17021277],1369
2747,160,1,WS,-805.0105504338783,889.2988631702261,1725.555979269518,[  82.79136691   35.82014388 -145.15827338],[  82.71014493   35.62318841 -143.98550725],[  82.26428571   31.56428571 -144.10714286],1369
2748,161,1,WS,-657.9679854000121,969.0180731055126,1647.866293617317,[ 40.79861111  37.95138889 -70.33333333],[ 41.61940299  38.49253731 -69.76119403],[ 40.61029412  39.72058824 -68.75735294],1369
2749,162,1,WS,-627.8381214578992,873.853478215125,1535.9575239762082,[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],1369
2750,163,1,WS,-786.7772729754253,984.5738080406715,1682.461395207439,[  94.85915493  -72.08450704 -268.38028169],[  90.00704225  -75.05633803 -269.17605634],[  89.20138889  -73.125      -265.28472222],1369
2751,164,1,WS,-557.3556834724504,1090.643641871107,1830.4403582877735,[  80.93706294    2.95804196 -148.82517483],[  84.67407407    4.83703704 -150.76296296],[  87.92957746    3.17605634 -146.85211268],1369
2752,165,1,WS,-325.7271785355191,1025.5240969323336,1720.7403509274247,[ 154.47826087  -12.3115942  -209.70289855],[ 150.28472222  -15.71527778 -208.69444444],[ 147.38848921  -14.65467626 -208.37410072],1369
2753,166,1,WS,-390.2365648812878,1052.6869673310987,1475.2076415194317,[ 109.6013986  -227.11888112 -280.2027972 ],[ 114.16083916 -223.17482517 -280.59440559],[ 117.94326241 -219.65248227 -279.25531915],1369
2754,167,1,WS,-562.1723297302993,900.3498466302431,1686.7700021095625,[ -29.29078014   35.78014184 -109.34751773],[ -27.94852941   33.98529412 -114.58823529],[ -29.47058824   34.75735294 -117.38235294],1369
2755,168,1,WS,-381.78737723234985,851.6805177464777,1757.4521090001485,[ 180.01388889  -26.27083333 -232.73611111],[ 177.89285714  -24.32142857 -231.84285714],[ 178.83453237  -27.38848921 -232.02877698],1369
2756,169,1,WS,-444.4499493830501,771.7710826017363,1405.4419736456523,[  72.13138686  -58.29927007 -150.93430657],[  70.67857143  -58.32857143 -147.33571429],[  67.38194444  -57.70833333 -148.20138889],1369
2757,170,1,WS,-574.060559339771,776.773773072434,1363.0028766699909,[ 228.57664234 -123.30656934 -186.02919708],[ 228.74637681 -130.15942029 -186.23188406],[ 225.35416667 -135.02083333 -186.97916667],1369
2758,171,1,WS,-507.1158927053476,611.7295822830953,1149.7391101618039,[ 193.14814815  -19.05925926 -266.45185185],[ 190.52816901  -15.41549296 -263.84507042],[ 186.83802817  -10.12676056 -261.73943662],1369
2759,172,1,WS,-359.6667400410175,466.80193044333623,1177.3123583154925,[ -5.05755396  88.70503597 -79.69064748],[ -2.68794326  87.29787234 -85.82978723],[ -0.31914894  87.83687943 -90.80141844],1369
2760,173,1,WS,-258.8579861357425,714.7530918913204,1242.272599310107,[116.83216783  51.92307692 -80.28671329],[111.42553191  49.29078014 -79.60283688],[106.47857143  53.71428571 -80.51428571],1369
2761,174,1,WS,-427.7173126789012,736.761615078078,1608.3375703444663,[ 284.42857143 -127.69285714 -200.7       ],[ 283.97058824 -125.25735294 -203.72058824],[ 283.53676471 -118.61029412 -205.94117647],1369
2762,175,1,WS,-185.83240772680975,530.8222212048848,1639.6214502613566,[ 150.54166667  -23.90277778 -208.83333333],[ 145.76428571  -21.75       -207.40714286],[ 141.80882353  -20.86764706 -205.74264706],1369
2763,176,1,WS,-139.0983554194251,513.8507594103501,1810.280645670014,[119.35036496 -32.15328467 -77.27007299],[115.86956522 -27.30434783 -77.        ],[111.28888889 -29.08888889 -74.97037037],1369
2764,177,1,WS,-44.844989246019644,172.77242577597696,1472.9050173630462,[ -23.88489209   50.09352518 -109.1942446 ],[ -22.31654676   44.74100719 -107.39568345],[ -18.65693431   42.30656934 -106.93430657],1369
2765,178,1,WS,-51.267979730672465,238.6343153582216,1412.067931727284,[ 130.16901408  -81.31690141 -287.68309859],[ 131.89130435  -77.34057971 -289.24637681],[ 132.54615385  -76.69230769 -286.06923077],1369
2766,179,1,WS,130.6976999970337,104.23863767903352,1205.4955514876194,[ 159.75352113   19.75352113 -277.42253521],[ 160.           21.75886525 -279.21276596],[ 162.53571429   22.64285714 -277.62857143],1369
2767,180,1,WS,60.73352825448731,-315.8571659778698,1558.9398202529042,[  68.65277778   58.20833333 -207.22916667],[  72.11428571   58.8        -203.64285714],[  72.45985401   55.51824818 -200.95620438],1369
2768,181,1,WS,45.4779219985164,-496.51754913076,1794.9919783919865,[ 143.8         -67.78571429 -289.12142857],[ 140.36956522  -65.30434783 -286.71014493],[ 136.37062937  -66.23076923 -284.62237762],1369
2769,182,1,WS,-129.01655669975412,-317.3102676989779,1523.0652112891833,[ 154.55638736  -78.54333637 -255.47101449],[ 159.44285714  -68.94285714 -252.85      ],[ 156.11267606  -74.79577465 -252.82394366],1369
2770,183,1,WS,-230.13138969573185,-235.63970532905307,1080.7245753757525,[ 120.16428571   40.6        -285.85714286],[ 121.25694444   44.52777778 -281.79166667],[ 123.97058824   43.46323529 -279.42647059],1369
2771,184,1,WS,-342.77916870309423,-141.18547257964826,1066.4094576842053,[  99.85416667  -52.9375     -195.83333333],[  96.21428571  -50.59285714 -197.21428571],[  92.07352941  -53.16911765 -194.79411765],1369
2772,185,1,WS,-80.39150150747675,-71.4158017401321,1301.4405569211322,[  90.13475177   -6.32624113 -291.21985816],[  91.84782609   -2.53623188 -293.23913043],[ 9.11259259e+01 -2.96296296e-02 -2.90651852e+02],1369
2773,186,1,WS,-246.36842503923066,42.734130230959266,1443.9963668938312,[  74.4         103.63571429 -263.43571429],[  74.34306569  102.51824818 -263.00729927],[  73.96453901  105.92198582 -262.5106383 ],1369
2774,187,1,WS,-310.9254646648228,208.84287283268753,1323.3090394429303,[  62.29927007 -107.33576642 -219.59854015],[  63.27857143 -105.10714286 -223.58571429],[  64.47058824 -101.33823529 -228.04411765],1369
