,time,iter,type,v_x,v_y,v_z,order,variance,n_cells
2828,42,2,WS,-332.88610016146407,94.38995368695778,103.62252199514818,361.19281014766796,9.635955962447344,1371
2829,43,2,WS,-372.5793275798179,105.61124881107139,105.23156145547055,401.3013490403686,9.373050717220211,1371
2830,44,2,WS,-371.7939973611594,80.40080121778878,175.00200418902207,418.7132273769563,9.23264418401913,1371
2831,45,2,WS,-347.1329786093286,95.70580582261854,172.40029372006785,399.22771369371014,9.378708473306766,1371
2832,46,2,WS,-336.1573907539329,67.1810705096978,168.21586630010813,381.8529367026227,9.128582695491527,1371
2833,47,2,WS,-309.46506437967827,47.40721283736434,147.54001608214168,346.09843433053,8.950448244933405,1371
2834,48,2,WS,-306.23296739450825,101.50629365808679,156.75865053119952,358.68570153800454,8.980493317986655,1371
2835,49,2,WS,-360.54485434107966,107.47855916805446,208.9837282498091,430.37010972633936,9.258869052828677,1371
2836,50,2,WS,-372.8572115102348,122.75690026167797,150.0951545668825,420.26219454228794,8.90830939141575,1371
2837,51,2,WS,-350.7828777002412,123.23211891498784,145.73444744101383,399.3410967968082,9.13480270998912,1371
2838,52,2,WS,-280.28135795062053,119.36485630095792,199.66749467128295,364.2426621947229,8.875129798353255,1371
2839,53,2,WS,-312.49443377547635,161.38231458065016,205.2311153351727,407.2061312183087,8.849501387707427,1371
2840,54,2,WS,-381.6242513414185,135.7949063350234,205.66840373212682,454.28715378288774,9.145343727313742,1371
2841,55,2,WS,-389.9041943348894,145.25225337162226,180.082147836769,453.3796178027604,9.38872648067633,1371
2842,56,2,WS,-362.78875350746176,150.63873081749807,128.00757754232563,413.15087655971274,9.121866611130203,1371
2843,57,2,WS,-373.3148157540073,175.1649631375478,163.81786768165443,443.7150095998454,9.150387292440403,1371
2844,58,2,WS,-359.00995894426626,173.06253727635433,147.7362870988856,425.04682442697725,9.237497862176568,1371
2845,59,2,WS,-395.08477334752644,219.00899754802882,147.4925286008121,475.19571245027055,9.328356951861485,1371
2846,60,2,WS,-376.9907740705358,196.4601682360126,144.70102989552794,449.0623893073774,9.605806055685001,1371
2847,61,2,WS,-352.77890094943,192.4841253480489,165.67673873328798,434.6859478098979,9.274408827276028,1371
2848,62,2,WS,-362.5910376890381,210.3115413379235,218.45791210190038,472.68072140956644,9.055380132650392,1371
2849,63,2,WS,-256.9195237175814,299.7315300654449,197.43235306178752,441.39117097893546,9.266690386808037,1371
2850,64,2,WS,-257.0659578362263,273.58443537482253,139.74090904710462,400.5731788561587,9.013750140596468,1371
2851,65,2,WS,-253.66398473941967,230.20074320178884,158.808076152244,377.56827776670195,9.268469890033572,1371
2852,66,2,WS,-309.4282057646957,183.35432608982126,208.20644831366505,415.58939897211314,9.23385603380988,1371
2853,67,2,WS,-309.44556310089035,175.67277889641227,246.68569698555524,432.97957788475895,9.543925828369163,1371
2854,68,2,WS,-261.49123594068993,172.62785124152117,213.62868489769093,379.22982017395634,9.43992778154474,1371
2855,69,2,WS,-243.53618375684576,182.92465794573272,233.00585480053152,383.4879811085842,9.531552038067494,1371
2856,70,2,WS,-257.6671500482158,179.219510532372,208.87593725662603,377.0161141572953,9.563771021501699,1371
2857,71,2,WS,-271.5955512638404,154.04163566232842,177.96786606566587,359.3960633281918,9.436073531438941,1371
2858,72,2,WS,-261.8470361410647,183.70193995139863,196.1300651410903,375.20297910599754,9.549725094919022,1371
2859,73,2,WS,-224.5961439876437,242.3737264043617,163.0628011459695,368.4805670083902,9.67922178519648,1371
2860,74,2,WS,-229.74834359665925,257.24502685787485,154.9169177121184,378.0986070087281,9.5866467801126,1371
2861,75,2,WS,-271.46915260319963,229.92629245466392,130.5813773247736,378.96318670958243,9.438874120605735,1371
2862,76,2,WS,-301.42323951139963,163.6696647219829,144.8788225269697,372.33533499327467,9.371055867275173,1371
2863,77,2,WS,-286.02784905894515,163.76611536802827,147.3965627660616,361.04988255817307,9.563387619283693,1371
2864,78,2,WS,-261.2909840499858,152.7608238082445,207.99454830695385,367.24730055072865,9.288176090933334,1371
2865,79,2,WS,-303.1834112187196,165.9967004944237,188.37086405632778,393.64789830327067,9.282641096143584,1371
2866,80,2,WS,-325.9759198182982,198.495451023869,231.90197479705645,446.58624060009885,9.414795997278974,1371
2867,81,2,WS,-293.31685002949615,177.04505238638518,245.7956856297845,421.65773342835735,9.107230283221739,1371
2868,82,2,WS,-291.16584190620733,216.56703244202686,230.2378732294502,429.7537728780479,9.081715312342965,1371
2869,83,2,WS,-312.2814552329162,229.17888796133644,202.3351462833171,437.0150814229115,9.099831436218174,1371
2870,84,2,WS,-274.9652701016701,227.30854970527074,237.74978665014837,428.7190660367101,9.480164458670009,1371
2871,85,2,WS,-263.3046372518528,208.60986921454648,283.87701625934545,439.8108342143798,9.392593837034948,1371
2872,86,2,WS,-278.68118215034355,224.1434165163196,283.160583936549,456.1615818409182,9.2356424851741,1371
2873,87,2,WS,-308.79538955575964,183.7867089077245,287.32156380491153,460.0932818563273,9.15243763462255,1371
2874,88,2,WS,-299.29593021017945,184.91105675816215,255.8051612936444,434.9786584377035,9.165251511686018,1371
2875,89,2,WS,-299.87621988562324,216.39005377801297,173.51544607424512,408.4825732553181,8.966911665037609,1371
2876,90,2,WS,-297.43265037423066,201.12407582376537,187.12644872473663,404.88687703719734,9.19503814863234,1371
2877,91,2,WS,-290.4469164694776,217.09269477321104,240.89809518360005,435.3395705350125,9.28025518869271,1371
2878,92,2,WS,-237.12628056393447,196.06443104762155,286.9840348356866,420.7492962640388,9.110742387226972,1371
2879,93,2,WS,-234.59344694217972,187.96657309863724,317.03029585870627,436.89097775408163,9.108154445028505,1371
2880,94,2,WS,-237.29880051041877,170.54419495369035,292.2497573689731,413.28678159155965,8.9392635217425,1371
2881,95,2,WS,-228.01314039281723,143.67903115181744,290.10717113686127,395.97452813224186,8.913067780563289,1371
2882,96,2,WS,-199.99783348699054,157.1965103400525,294.75211568624195,389.3439173328588,9.383099782575597,1371
2883,97,2,WS,-197.35051357951855,135.31853716275447,296.9951327584349,381.3980081124807,9.167798660419487,1371
2884,98,2,WS,-235.1773123309847,138.35113592819357,303.12531709496915,407.8411000766998,9.06502539783772,1371
2885,99,2,WS,-213.80310386262468,109.99861750792049,244.84091226692877,343.15963543903,9.242874977906107,1371
2886,100,2,WS,-158.24738897075346,88.31267894189472,301.33378632483647,351.62965767809936,9.057857791261366,1371
2887,101,2,WS,-170.73075558783685,47.457893613303575,342.7865487451354,385.88062994973774,9.06065808986449,1371
2888,102,2,WS,-180.1116322369203,65.98222452151496,362.357481617681,409.9960957181949,9.020790180551701,1371
2889,103,2,WS,-240.5242546949139,31.724700687149852,371.6559592058267,443.8316412148149,9.042550859736568,1371
2890,104,2,WS,-229.66939687337336,75.00682795000786,348.2366922866954,423.8429543522928,8.894447638037487,1371
2891,105,2,WS,-174.24587885038997,88.67199462726693,306.65403509397385,363.6771180139589,8.731470805208378,1371
2892,106,2,WS,-156.36552337081778,101.11989243625756,274.41335937428835,331.62946393291475,8.76272781203398,1371
2893,107,2,WS,-183.9993505869621,131.73893808851773,279.60412766805695,359.70734915223676,9.256986242173337,1371
2894,108,2,WS,-190.22854790499304,102.98468282964413,229.10029514824103,315.08679847396934,8.968831252990046,1371
2895,109,2,WS,-193.9004363618714,85.42989603076927,170.43199270811874,271.92408958312694,8.951993572249858,1371
2896,110,2,WS,-207.26442939444513,123.80605345479175,226.3665187537939,330.9505754292738,8.912878159441723,1371
2897,111,2,WS,-207.25345868181813,185.7532977770191,256.0362932083504,378.17042085610876,8.778704551288264,1371
2898,112,2,WS,-223.29893609685902,169.52787590529329,292.29473826133045,405.0164559449521,9.219614544349817,1371
2899,113,2,WS,-258.10122331416,148.33465173160621,262.5413439281961,396.9223698057671,9.277668327377524,1371
2900,114,2,WS,-229.4955069341901,129.40661026997435,222.88962325726416,345.10004729108783,9.092193288658642,1371
2901,115,2,WS,-241.00216527233985,120.05208913318971,174.98117701965418,321.1120677931352,9.263343598131296,1371
2902,116,2,WS,-219.1572079145334,137.15838010669287,197.26426477705306,325.20069675881285,9.278722703839541,1371
2903,117,2,WS,-194.05860938697097,179.72974311707458,218.57430392504716,343.12716414538426,9.136098684165448,1371
2904,118,2,WS,-192.73630751911676,176.3188041808079,200.19479822847805,329.11025839617133,8.977344349666883,1371
2905,119,2,WS,-192.16166831003457,192.51466842594192,204.96931964365587,340.588353180242,8.76153033309679,1371
2906,120,2,WS,-175.55812793627396,168.9381550686052,220.4314474871303,328.5586394599064,8.973864642322926,1371
2907,121,2,WS,-173.65108026536998,178.42629969831765,176.25604283259952,305.0521836282622,8.83873667008335,1371
2908,122,2,WS,-198.98884157797306,174.49610880768046,198.26615404611013,330.6885527226508,8.775600523145172,1371
2909,123,2,WS,-187.13831781150387,183.3634089405052,261.05272176063625,369.8532320667734,9.008224053922156,1371
2910,124,2,WS,-127.21280467125041,143.97492368607024,233.98823035855264,302.757936756516,8.789184629057868,1371
2911,125,2,WS,-157.57145907372447,194.74161377662128,206.33018736537363,324.5384523737909,8.955080842598896,1371
2912,126,2,WS,-131.7734046654766,204.7542327633584,178.98297515568783,302.19766942718894,8.602713146504474,1371
2913,127,2,WS,-153.12133712362643,156.4331926808974,226.11076261938268,314.7118755738093,8.854786602550819,1371
2914,128,2,WS,-169.93771343394513,206.37636241709575,240.54784183966444,359.62938370688,8.869522776137005,1371
2915,129,2,WS,-145.84968378566484,242.91346877204177,185.44892681363478,338.630164084024,8.705163864131519,1371
2916,130,2,WS,-139.65935185855804,162.52004734810404,185.4890860823114,283.4143634455276,8.978656993181426,1371
2917,131,2,WS,-152.26732420421976,156.8823549933797,210.0830497753068,303.20339564634793,8.9937115194732,1371
2918,132,2,WS,-100.0635889082812,185.7594043774088,226.89923072870118,309.84276503596396,9.10180529799622,1371
2919,133,2,WS,-58.20044239063073,203.6374125731472,267.701501405484,341.34964647513794,8.826462818379287,1371
2920,134,2,WS,-52.24507801230118,227.92445212030935,274.73135132724025,360.7719770893329,8.834873200097855,1371
2921,135,2,WS,-19.82858737684861,235.01382100968317,255.42737401631655,347.66048429438166,8.993473463085706,1371
2922,136,2,WS,-75.28190555979288,252.20445926630248,232.40553666500276,351.12218393469465,9.350005049778526,1371
2923,137,2,WS,-121.61075329688752,239.19174832554717,174.34907459926455,319.99916812093164,8.986856371894213,1371
2924,138,2,WS,-141.89400855104836,253.64595865287671,175.78923922611065,339.6645972592913,9.03966750672943,1371
2925,139,2,WS,-101.37787623428252,217.5450829613017,192.70264237725468,307.7948103681887,8.993381882475179,1371
2926,140,2,WS,-73.69194635482083,199.60750893844272,200.44598744128294,292.32217579835304,8.908819587266386,1371
2927,141,2,WS,-67.94254762763349,221.094231874077,243.35935556545164,335.7419024896256,9.012956997423066,1371
2928,142,2,WS,-60.150478520604445,205.96176536253824,199.8450204284733,293.2172591229375,8.752850286709853,1371
2929,143,2,WS,-64.6936211805044,191.0933182370953,247.9575438622514,319.663673967673,8.46208634290166,1371
2930,144,2,WS,-27.91923068478364,188.20275562096924,226.67396424927472,295.94061352548067,9.003245529356123,1371
2931,145,2,WS,-35.95755484152761,213.1232996909311,205.95582936383295,298.5503144702349,9.143861224829461,1371
2932,146,2,WS,-39.93214925514054,214.93181304025208,281.4395285275826,356.3684455991196,8.788427945168415,1371
2933,147,2,WS,-32.39293335406884,203.55118520285933,243.61712911132878,319.1107844075717,8.882189365147864,1371
2934,148,2,WS,-88.11789597937496,148.94013852711956,239.93355301444058,295.83109761896714,8.829632758695544,1371
2935,149,2,WS,-53.867938911108695,101.91384839664373,194.87083297298307,226.41296093892083,8.968333353153145,1371
2936,150,2,WS,6.544253267884807,108.57695475433643,232.3009474351029,256.5063596361811,8.66055389554605,1371
2937,151,2,WS,1.235612914668856,74.14454092635965,223.86976694978637,235.83174562091332,8.857332281365428,1371
2938,152,2,WS,20.878735789109015,130.01483657043352,251.5874028421376,283.9647876153661,8.85486537778577,1371
2939,153,2,WS,-29.83717275697255,158.27492719282506,263.49580700483216,308.82235956153056,8.990747625718146,1371
2940,154,2,WS,-47.70575599174978,115.54613304064205,255.26849960023296,284.23362732714133,9.135407349496292,1371
2941,155,2,WS,-64.44226582093755,135.56212402717253,290.8497483609832,327.2972215227959,9.047620298718408,1371
2942,156,2,WS,-53.74672515778182,134.23644024541906,353.01579806541713,381.4816981700583,9.09476736063065,1371
2943,157,2,WS,-29.01270582689621,79.64629007907722,380.9200848249621,390.2375938397208,9.110075605151666,1371
2944,158,2,WS,-35.9879911940196,39.08754337648933,388.05017620246014,391.6706662594866,8.985202269817561,1371
2945,159,2,WS,-18.721317294635906,-19.771215481997313,378.72979459382407,379.7073162265407,8.870319607448144,1371
2946,160,2,WS,4.05243393953966,-31.53478218957039,348.2351938808891,349.6835926460354,9.147465849404128,1371
2947,161,2,WS,-45.09649694679089,-40.958053468233146,297.6518896003974,303.82215778883824,8.859027546929527,1371
2948,162,2,WS,-44.50102634514689,-57.200285821684446,271.9585506566411,281.44922689379456,8.995676393925248,1371
2949,163,2,WS,-116.32654634768512,-27.13510923990954,241.7243117864127,269.6271915947218,8.923619348619045,1371
2950,164,2,WS,-133.6769348135189,-37.70287928488516,253.68445438466284,289.2176211850732,8.99450399125475,1371
2951,165,2,WS,-84.51569617500388,-10.452390097967509,269.0582351554626,282.2135525868272,8.824076607219427,1371
2952,166,2,WS,-49.41988736833872,-8.906522546590695,268.49898632211364,273.1544564296449,8.586378973684127,1371
2953,167,2,WS,-61.293281851135,-55.3841786631892,278.08154493375673,290.09243230222967,8.85185501744901,1371
2954,168,2,WS,-92.06295549681022,10.780782365002668,263.8307780102143,279.6399336087108,8.442317039155027,1371
2955,169,2,WS,-70.67152414491551,24.37784160191624,301.28865736577217,310.42486779155297,8.852341781014907,1371
2956,170,2,WS,-90.21132149777863,1.9089854127203343,329.9598526297594,342.07489106792696,9.11777974894826,1371
2957,171,2,WS,-32.75090227144681,79.90474303584513,387.90047655949127,397.39674039214106,8.744517861164848,1371
2958,172,2,WS,-23.708625979875155,45.467286781871024,365.59517829684904,369.17368203470755,8.734151414851308,1371
2959,173,2,WS,42.79674960365674,46.87179615400497,297.07525340707986,303.7799092076719,9.012843432938837,1371
2960,174,2,WS,25.288692471667304,85.71566358579004,334.5232747752753,346.2549845377727,8.664811488313253,1371
2961,175,2,WS,61.55039159069029,91.41558577849246,270.9294156468477,292.4859112691321,8.498554520722204,1371
2962,176,2,WS,16.84100939164836,58.73165791751083,280.3958664037842,286.9753807130464,8.717823134054514,1371
2963,177,2,WS,37.40334304968049,59.964053242021826,260.0458866808131,269.47831254502546,8.807427181000678,1371
2964,178,2,WS,108.1359967854145,-11.046238977461488,284.1372622405566,304.219323827204,8.843385315777025,1371
2965,179,2,WS,136.70829756775788,20.70730078964593,344.8451536042088,371.532139786288,8.462187282801985,1371
2966,180,2,WS,105.13696775495224,4.419643654224998,361.3566692809297,376.3667860910994,8.726828668006476,1371
2967,181,2,WS,112.400314289376,19.476446522112017,370.56882663950546,387.7298259077563,8.520512823788819,1371
2968,182,2,WS,91.37552606380204,47.746602375087456,408.6454326675477,421.45025144357015,8.91454282471976,1371
2969,183,2,WS,121.65975795288244,58.97959985467575,420.9809486212992,442.15907658472935,8.279358890671066,1371
2970,184,2,WS,85.7255758572479,59.827950280455134,441.8710132829294,454.0685525011616,8.452210537983364,1371
2971,185,2,WS,111.05583237813558,34.43291621945206,420.4220029050768,436.203718635333,8.519188468207004,1371
2972,186,2,WS,111.05297565632421,-43.92588108661177,395.72890437549535,413.356519471496,8.676321948117748,1371
2973,187,2,WS,125.60170511883658,-13.409436548589692,363.844126830396,385.1469199491061,8.815702607366813,1371
2974,188,2,WS,97.95459652039628,-0.8434392946528019,355.38892624007593,368.64224291769864,8.73811576361977,1371
2975,189,2,WS,120.56265611033803,-13.536767849356206,349.90595780630457,370.34143359950207,8.869293185443599,1371
2976,190,2,WS,151.75155543945831,-9.38292921685346,274.17512184601327,313.510081780889,8.742656185106327,1371
2977,191,2,WS,142.22478978322616,34.53551043808771,241.71264583085375,282.5696294095561,8.757321221827507,1371
2978,192,2,WS,136.54766251147578,82.61816961261768,230.47679140879742,280.3401103402463,8.809028626109917,1371
2979,193,2,WS,155.974186205384,143.63999547193845,280.7247314040082,351.8050168537436,8.644539552786771,1371
2980,194,2,WS,128.5777349918529,128.7332918424131,329.73553217555514,376.60326013367916,8.46210282069473,1371
2981,195,2,WS,133.4272804078479,113.4774705210665,361.1501483463601,401.38436083571054,8.35007365386893,1371
2982,196,2,WS,164.94516432117095,110.72621266411845,337.0421276135793,391.2347085704002,8.341177265172032,1371
2983,197,2,WS,204.93910257570602,100.20316522602336,374.078739738569,438.1502180876389,8.287907991476445,1371
2984,198,2,WS,211.59216203057923,70.91563158396295,336.557473359747,403.8207556701662,8.465796266350516,1371
2985,0,4,ER,4.841126386917965,-13.624039060656965,49.700222520253874,51.76063237232685,4.96243388543159,1326
2986,1,4,ER,63.88811267953205,49.030387567832726,9.407961797629758,81.0813146908098,5.072207254244576,1326
2987,2,4,ER,8.54892155789986,-10.236462595935645,-5.9205764665858105,14.59186252600415,4.948065016341233,1326
2988,3,4,ER,21.832665824244817,-10.554146001188565,-7.960579760860371,25.523050854797354,5.05552573466381,1326
2989,4,4,ER,49.800504297986556,-14.16146080059503,68.03327825134554,85.49364976397705,5.217034642700585,1326
2990,5,4,ER,83.7315072339264,-77.66485079780088,16.252113795174964,115.3556481318581,5.147561734221983,1326
2991,6,4,ER,32.03464189209973,-77.58012098900737,-2.648650289754143,83.97564410102198,5.243348321941872,1326
2992,7,4,ER,16.526886223014102,35.49956862457094,0.2556943498435402,39.158941767616966,4.986603448075569,1326
2993,8,4,ER,8.276146246071459,67.33695874732486,32.90866232759743,75.40385047341498,5.065437533160321,1326
2994,9,4,ER,9.671962083046697,33.06156403402304,35.32177493156774,49.3380345294381,5.282248801894754,1326
2995,10,4,ER,27.065134330312716,23.727121343242075,49.76865171173639,61.420000624869154,5.166649626043912,1326
2996,11,4,ER,-2.1945395280399254,1.3720020722848898,27.176707619253254,27.2996672223099,5.191491695361379,1326
2997,12,4,ER,-20.30476286747448,46.58878292778836,-4.05138283714092,50.98246554149803,4.939639331836078,1326
2998,13,4,ER,4.331592668630935,11.738308945673563,-17.606116446927615,21.59921128869738,5.184749616976264,1326
2999,14,4,ER,26.567671535446504,14.911481461414663,-71.12209897921133,77.37277566042349,5.056698676110147,1326
3000,15,4,ER,62.88489484931697,-40.53499079976572,-88.08013572308963,115.56688880620017,4.978961158909564,1326
3001,16,4,ER,63.2483272966804,-47.7186591861266,-30.654625113386718,84.9536778555937,5.161870539723256,1326
3002,17,4,ER,128.6198570546795,-95.487740930534,-33.07050798701946,163.56844070694837,5.168373710155167,1326
3003,18,4,ER,44.03203789715204,-85.9778727171998,-36.72008714361245,103.3410845607193,5.249626692186795,1326
3004,19,4,ER,0.014740555697385416,-56.11821741428738,-17.253068688150215,58.710500953400484,5.03078885410537,1326
3005,20,4,ER,-28.810638041295345,-10.497461063231171,-11.501623353410487,32.74960904933533,5.143678613272359,1326
3006,21,4,ER,-80.186472601764,14.466074927048655,-46.22943552812327,93.68190018011666,4.904858154821659,1326
3007,22,4,ER,-107.39940711143699,9.628616311116748,-4.641183024913012,107.92999342085417,5.006753067454737,1326
3008,23,4,ER,-80.85732313344799,-30.039425391885203,-34.26299009882137,92.81285618217657,5.053632801042704,1326
3009,24,4,ER,-79.81883350233815,-54.58660219794892,-55.03890871199584,111.26555978108641,4.974560918024811,1326
3010,25,4,ER,-61.073921689167655,-81.88447936374935,-44.03572059508765,111.23954584362299,4.788097739631978,1326
3011,26,4,ER,-64.14281348299805,-16.60942668786356,-37.08545942860663,75.93092174763204,5.078112553903262,1326
3012,27,4,ER,-9.03343810245283,-1.498947763147702,-35.73191976463522,36.886582091782664,5.058211544726553,1326
3013,28,4,ER,-72.1493159258578,28.386153465463238,-5.959225318974612,77.76123625262382,5.090554207731148,1326
3014,29,4,ER,-72.76202634400603,24.607007530376364,-33.91379889583021,83.96405810126522,5.297127550848951,1326
3015,30,4,ER,-12.747281056218645,-52.891134051924205,16.40531761879861,56.82516767945794,5.18101417807172,1326
3016,31,4,ER,-26.914526674905915,-69.89210187962202,41.56434205176354,85.65566053380059,5.0552124207371305,1326
3017,32,4,ER,-19.28687143132281,-29.534779554860425,93.10878439532638,99.56672307823509,5.078005280027625,1326
3018,33,4,ER,-10.942076832471795,-52.11123872486095,42.764749737217976,68.29446585876522,4.967943506493225,1326
3019,34,4,ER,-0.11567686204604627,3.6582376078252734,7.403643305803105,8.258935629443005,5.036182553911745,1326
3020,35,4,ER,2.1417527673612264,14.670571042764593,47.791222961161324,50.03812298398827,5.188968131460829,1326
3021,36,4,ER,-74.69327266643222,-34.641370343535606,1.3957575886253188,82.34717760886637,5.216805625826476,1326
3022,37,4,ER,-94.18707272559446,-10.030940349417532,8.658090940293658,95.11459915092102,5.268266711374653,1326
3023,38,4,ER,-82.71866177851722,53.37366067327952,-12.341956344973676,99.21415497053002,5.084965732351483,1326
3024,39,4,ER,-105.44795154537407,44.138161395700365,13.345274254517127,115.08928760504485,5.078003092356723,1326
3025,40,4,ER,-53.52435471601323,26.615570057857212,16.520365894981342,62.017478234562034,5.13257619798105,1326
3026,41,4,ER,-55.11472432200902,87.98051322179073,16.193939851985927,105.07353249886711,5.2655754357799145,1326
3027,42,4,ER,-83.06052039735624,39.094866541468285,29.19004805851523,96.33025248712514,5.219636368685701,1326
3028,43,4,ER,-65.3488384681928,2.2514476621128834,31.066941303187022,72.392641529736,5.126938055607189,1326
3029,44,4,ER,-23.247906673036255,15.615288100788376,-4.29471606968657,28.332789719123152,5.1493952846735995,1326
3030,45,4,ER,-56.408148162883,61.72634968857971,23.88077455354725,86.96155942897951,4.925167689514386,1326
3031,46,4,ER,-16.991095248669335,33.290337977491816,10.167527127317909,38.7339970605892,5.231208222502334,1326
3032,47,4,ER,-20.191762920099137,29.051733289494702,-15.262928647651686,38.53138315514681,5.303891639325374,1326
3033,48,4,ER,76.34974427062593,46.68655945858832,21.557029088985598,92.05228833339045,5.243694179488392,1326
3034,49,4,ER,55.979916706697765,38.34944765424739,-2.023414899335481,67.88612095067396,5.296546614133233,1326
3035,50,4,ER,98.88824126663583,34.56845830655797,-40.149889187258275,112.18679143397289,5.356045130807559,1326
3036,51,4,ER,116.21778752678348,3.291579117437872,6.840206186302888,116.46543286047616,5.329433256482222,1326
3037,52,4,ER,41.833176668296396,-30.886953757100578,55.768420636056014,76.25047752502437,5.179599428391915,1326
3038,53,4,ER,-14.542761340488903,-41.46090496696041,69.77748042446274,82.45844603478785,5.009992661022771,1326
3039,54,4,ER,29.862836146132626,-78.80396815296699,46.05195923897164,96.0345632004046,5.140604046510742,1326
3040,55,4,ER,54.87996309984103,-11.333845576126771,44.98762512203397,71.86204018467652,5.376861815361986,1326
3041,56,4,ER,75.6217175073654,44.68304519849256,31.777689533709378,93.40792385592952,5.351794247485595,1326
3042,57,4,ER,47.82837088613765,10.273185572057091,45.71393716609251,66.95412948164822,5.243745004712788,1326
3043,58,4,ER,-6.07495032258239,76.08876140386994,56.89476375424317,95.20198934921494,5.0406598938713065,1326
3044,59,4,ER,8.812937876566226,63.305609199725545,-61.782460264283735,88.8951091257128,4.998561862855572,1326
3045,60,4,ER,-69.17700219116217,82.56366267824718,27.62852851332313,111.20050186404265,5.188119651256426,1326
3046,61,4,ER,-68.48759203989385,63.32659659987454,98.79131314131804,135.8695390900114,5.078406184914556,1326
3047,62,4,ER,-80.15171330010622,45.80756360911317,63.52104646245966,112.06048979203746,5.376719873887226,1326
3048,63,4,ER,-47.00179360141407,33.81628452071846,64.89724233498794,86.97333938180287,5.309943620346471,1326
3049,64,4,ER,-33.54308761615337,48.112239620621764,84.9481539703917,103.22846114863111,4.984670545226098,1326
3050,65,4,ER,-33.11347178452833,89.49891754177227,105.72279846073533,142.42144631038883,4.934092736622477,1326
3051,66,4,ER,-82.22120972862231,56.148082944831266,156.574912753703,185.54955632242144,5.100606285228772,1326
3052,67,4,ER,-111.27462914636578,10.974087269787944,161.93855962905315,196.79067756832018,5.109859211949487,1326
3053,68,4,ER,-65.35571638378896,-26.879609742838937,142.51633843306092,159.0747931142214,5.2560433258447885,1326
3054,69,4,ER,-25.608975215731576,-4.044947013283425,71.70828411438336,76.25128994692056,4.968186634869928,1326
3055,70,4,ER,-48.95760301209521,10.715992555600979,8.031928347314487,50.75619432264404,5.258535290366014,1326
3056,71,4,ER,-3.553032193247998,6.141034520938585,70.84958197878912,71.20392973230322,4.97935945563921,1326
3057,72,4,ER,-41.60589376059441,44.605050890364595,25.612147348903076,66.15620191918372,5.314939178688025,1326
3058,73,4,ER,-92.86134403550133,14.409086081703109,27.57211637892914,97.9340215624932,5.2712436983838895,1326
3059,74,4,ER,-12.387737781306008,15.224439546119138,-6.0110052549756405,20.527342521797053,5.206868394514959,1326
3060,75,4,ER,-27.05312145122957,47.54050233682223,-30.372899413355075,62.565835417311916,5.050772753724355,1326
3061,76,4,ER,-10.87574889233246,78.50858011664467,-0.6166318931028476,79.26070464481298,5.106809483012691,1326
3062,77,4,ER,-31.372097857036056,90.66384069033887,-49.22883601908774,107.83143710657306,5.226731518259711,1326
3063,78,4,ER,-50.7544482285379,75.6767118168603,-48.7016906910768,103.31908537421717,5.189209993644854,1326
3064,79,4,ER,-10.39140174990754,70.87763861420099,-16.2014848145611,73.44459814070542,5.24811789917814,1326
3065,80,4,ER,1.1238797755181194,107.9726323874328,26.353108684225067,111.14782403512945,5.208884353611396,1326
3066,81,4,ER,-20.652437670993066,107.83369083675724,15.102770463562788,110.8274412630133,5.076800913438737,1326
3067,82,4,ER,6.2869804315419255,71.90789124427369,43.88849020504492,84.47763324468322,5.247472587968634,1326
3068,83,4,ER,-3.509655693140889,42.841806087881885,-31.097164773364753,53.05442195423363,5.4498276989324665,1326
3069,84,4,ER,22.93624261468032,36.13355717413241,-101.03231792097266,109.72344527866534,5.287843367226481,1326
3070,85,4,ER,32.08659245824039,70.49228712852612,-93.10815061651203,121.11085695105484,5.140019115150897,1326
3071,86,4,ER,-24.79844809549462,57.21371231853016,-70.872420148461,94.39953306511876,5.310521413819539,1326
3072,87,4,ER,-4.998272911567185,75.80223132696874,-13.308707889010027,77.12381416865212,5.008557650384101,1326
3073,88,4,ER,-38.161174796570194,70.03882727878889,34.7216606579322,86.99026558924281,4.966257626889881,1326
3074,89,4,ER,-44.274998989636714,22.685050767690658,65.28027456475523,82.07558291669248,5.1875429125706916,1326
3075,90,4,ER,-11.44768666681978,60.62755854682277,65.49320374969915,89.97838697581611,5.2223525570000335,1326
3076,91,4,ER,-3.7027034964800443,43.672464564532554,76.95262166139614,88.55902074258258,4.949880752313462,1326
3077,92,4,ER,-51.33071491516628,22.98567011579886,41.32421124320216,69.79164533987718,5.429637206167833,1326
3078,93,4,ER,-83.11763566676274,-8.8864404886293,61.01287158084065,103.48951967194945,5.268472250207423,1326
3079,94,4,ER,-64.92094558430355,-12.545898544238723,35.88631378309045,75.23268081612446,5.234615385129717,1326
3080,95,4,ER,-40.15253365276166,-33.10234630089435,-41.41597338711402,66.50769986221617,4.993803258704426,1326
3081,96,4,ER,-4.079945490431607,-36.666933428075204,62.677542118822686,72.72952803559627,5.123874134298822,1326
3082,97,4,ER,-88.29489956591941,-30.28975619287581,55.98477088910301,108.84738486102921,5.134444995460413,1326
3083,98,4,ER,-96.69912149087659,-68.49864927805449,32.11502433619044,122.7768701268253,5.000328585009766,1326
3084,99,4,ER,-87.00159558830724,-23.962516023573922,-17.242098059214356,91.87366191991568,4.852486611320153,1326
3085,100,4,ER,-54.74628232013403,6.634160869782843,93.47045424940629,108.52600304034205,4.802642067993408,1326
