,time,center,coords,radius,order,type,iter,n_cells,speed
5823,78,6,"[28, 49, 40]",7,7.357599638765819,GM,0,12.0,2.1201385773500583
5824,78,7,"[57, 54, 31]",7,4.50557952685611,GM,0,3.0,3.2873415001074497
5825,78,8,"[8, 20, 57]",7,14.243014512213719,GM,0,12.0,3.1782622299051284
5826,78,9,"[7, 37, 58]",7,21.1332073277245,GM,0,12.0,3.64398656788137
5827,78,10,"[48, 7, 10]",7,10.37503843009489,GM,0,12.0,2.067553779015777
5828,78,11,"[58, 58, 56]",7,11.383627815846118,GM,0,6.0,2.6935347809467545
5829,78,12,"[7, 7, 58]",7,41.79722914587354,GM,0,18.0,4.298314594131166
5830,78,13,"[20, 7, 29]",6,5.906677244280743,GM,0,6.0,1.0814218330424719
5831,78,14,"[58, 7, 52]",6,18.113001306433347,GM,0,9.0,3.7389567810474396
5832,78,15,"[30, 58, 11]",6,0.14211733903395896,GM,0,12.0,2.5427223004890167
5833,78,16,"[41, 24, 29]",6,9.840029228003232,GM,0,12.0,3.1585332297954167
5834,78,17,"[6, 6, 22]",6,13.50084054047321,GM,0,9.0,3.2312218146182126
5835,78,18,"[14, 38, 6]",6,15.350929671226979,GM,0,9.0,3.154459963010306
5836,78,19,"[23, 6, 6]",6,11.6351392229424,GM,0,12.0,2.710893087345518
5837,78,20,"[8, 59, 6]",6,27.70816899026442,GM,0,12.0,3.327393192336054
5838,79,0,"[53, 12, 35]",12,10.791634392297224,GM,0,12.0,3.3668361523889967
5839,79,1,"[14, 44, 46]",12,9.75626756604565,GM,0,12.0,2.665753296989383
5840,79,2,"[35, 20, 41]",9,1.0591589106545882,GM,0,12.0,2.3696991789086113
5841,79,3,"[51, 51, 15]",8,7.021126760563391,GM,0,3.0,2.3403755868544636
5842,79,4,"[56, 25, 20]",8,11.523241210124276,GM,0,9.0,2.8665985915289576
5843,79,5,"[26, 48, 18]",8,11.220871917935092,GM,0,12.0,3.0355143989516424
5844,79,6,"[28, 49, 40]",7,6.818396711202482,GM,0,3.0,2.8262076053442846
5845,79,7,"[57, 54, 31]",7,11.002110991358236,GM,0,9.0,2.6019202591108144
5846,79,8,"[8, 20, 57]",7,11.93456654836583,GM,0,12.0,3.439857254489698
5847,79,9,"[7, 37, 58]",7,12.81277006088467,GM,0,12.0,3.258084976749791
5848,79,10,"[48, 7, 10]",7,13.379346208801593,GM,0,12.0,2.0279601994922984
5849,79,11,"[58, 58, 56]",7,23.556544533390053,GM,0,9.0,3.8265160267993332
5850,79,12,"[7, 7, 58]",7,30.544945309386975,GM,0,9.0,3.492906070477997
5851,79,13,"[20, 7, 29]",6,6.075849795744105,GM,0,6.0,2.355023787506177
5852,79,14,"[58, 7, 52]",6,32.48492770873604,GM,0,15.0,4.092418326887863
5853,79,15,"[30, 58, 11]",6,4.452128730943343,GM,0,12.0,2.247144707867387
5854,79,16,"[41, 24, 29]",6,1.156326805873924,GM,0,12.0,3.0817860651012094
5855,79,17,"[6, 6, 22]",6,5.6564512386663495,GM,0,9.0,2.444505624172044
5856,79,18,"[14, 38, 6]",6,28.82322014220729,GM,0,9.0,3.20258001580081
5857,79,19,"[23, 6, 6]",6,6.191264794188328,GM,0,12.0,2.7368865389759236
5858,79,20,"[8, 59, 6]",6,10.79178575383019,GM,0,9.0,2.7199483893739784
5859,80,0,"[53, 12, 35]",12,12.40011606968767,GM,0,6.0,3.703412654899116
5860,80,1,"[14, 44, 46]",12,8.253742150841276,GM,0,15.0,2.691849337314056
5861,80,2,"[35, 20, 41]",9,12.100147635902317,GM,0,6.0,2.127371225382651
5862,80,3,"[51, 51, 15]",8,6.541220464598467,GM,0,6.0,2.164510891651659
5863,80,4,"[56, 25, 20]",8,17.896974782366087,GM,0,15.0,3.2609536258927316
5864,80,5,"[26, 48, 18]",8,16.558684925061115,GM,0,12.0,2.5129771386947453
5865,80,6,"[28, 49, 40]",7,0.1348913179947786,GM,0,12.0,2.208901995725722
5866,80,7,"[57, 54, 31]",7,19.45816762020027,GM,0,9.0,3.0130542147869144
5867,80,8,"[8, 20, 57]",7,20.811186645192336,GM,0,9.0,3.1774137175506385
5868,80,9,"[7, 37, 58]",7,0.1504832207401101,GM,0,9.0,3.0565557504817353
5869,80,10,"[48, 7, 10]",7,4.990039217730057,GM,0,6.0,1.9508529747712302
5870,80,11,"[58, 58, 56]",7,23.012482073076896,GM,0,12.0,3.4514141882977456
5871,80,12,"[7, 7, 58]",7,39.501998244175766,GM,0,15.0,3.4819933383556956
5872,80,13,"[20, 7, 29]",6,29.502397933217217,GM,0,12.0,2.673890604876146
5873,80,14,"[58, 7, 52]",6,37.95108704521911,GM,0,12.0,3.7609524376428993
