,time,iter,type,v_x,v_y,v_z,x,y,z,n_cells
3533,150,4,WS,2067.8243411839235,2563.468867168535,-257.1229708518268,[-248.60992908 -379.41134752   -1.43971631],[-249.24137931 -377.43448276   -0.87586207],[-249.19594595 -375.27027027    3.16891892],1371
3534,151,4,WS,2044.7918958155578,2570.782262423685,-281.42474250171676,[-273.77241379 -333.71034483   92.26206897],[-270.31468531 -335.46153846   92.55944056],[-267.3028169  -336.41549296   91.1056338 ],1371
3535,152,4,WS,2060.170958715903,2569.9848446705714,-357.73553970271496,[-306.99300699 -275.02797203   26.72027972],[-305.13986014 -274.5034965    28.76223776],[-302.5862069  -275.51724138   29.87586207],1371
3536,153,4,WS,2067.128823674362,2578.82050563742,-211.5136413674444,[-262.93706294 -292.95804196  -58.26573427],[-265.73239437 -293.92253521  -57.38732394],[-268.88571429 -294.98571429  -56.86428571],1371
3537,154,4,WS,2020.3502535853445,2462.0651405075137,-193.80002793591106,[-214.72222222 -322.52777778    3.59027778],[-218.09604406 -321.45447439    1.97202797],[-2.19008144e+02 -3.17909722e+02  2.33941247e-01],1371
3538,155,4,WS,1979.481064298852,2500.65102105457,-178.1357536627903,[-241.05633803 -286.52112676  -10.62676056],[-242.12587413 -286.53146853   -8.22377622],[-241.6875     -286.4375       -9.28472222],1371
3539,156,4,WS,1933.8848566635081,2498.158501643442,-116.81460780442337,[-273.53193716 -318.38732394   61.65193672],[-275.46103347 -319.25531915   57.85922122],[-277.98287361 -318.63675214   61.45138889],1371
3540,157,4,WS,1924.8944078439877,2624.0669247286,-67.39236193739768,[-170.71724138 -374.66896552   41.07586207],[-170.33561644 -377.36986301   39.28082192],[-168.1862069  -378.8          37.77931034],1371
3541,158,4,WS,1835.5352459210608,2657.998103552846,-76.01977595860016,[-218.70921986 -362.45390071   81.62411348],[-217.88732394 -360.20422535   79.34507042],[-214.93617021 -358.97163121   79.5177305 ],1371
3542,159,4,WS,1894.6461898270247,2656.3674416708477,-119.60556661155377,[-225.04895105 -347.44755245    4.97902098],[-225.05673759 -349.24822695    7.77304965],[-226.22377622 -348.47552448    9.18881119],1371
3543,160,4,WS,1840.2655743222026,2684.7111324157777,-57.64060194274623,[-208.44520548 -336.11643836   -0.67808219],[-2.06835616e+02 -3.37061644e+02  3.35616438e-01],[-205.88194444 -335.04166667    3.15972222],1371
3544,161,4,WS,1904.229603213787,2577.423401230672,-40.666162522305946,[-210.75       -342.82638889   75.49305556],[-210.98630137 -344.11643836   72.92465753],[-210.72916667 -342.3125       69.84722222],1371
3545,162,4,WS,1984.4238079624763,2543.068458149483,-21.173700043095668,[-319.96350365 -267.90510949  103.79562044],[-317.9109589  -268.71232877  107.00684932],[-316.5915493  -270.04225352  107.73943662],1371
3546,163,4,WS,1899.180839319297,2513.412588159084,23.026358406977096,[-230.35172414 -206.47586207   48.26896552],[-232.23239437 -206.34507042   47.79577465],[-235.75694444 -205.84722222   45.70833333],1371
3547,164,4,WS,1944.3692044113068,2523.633750388481,115.19965619767294,[-285.         -295.04195804   26.96503497],[-281.34532374 -294.63309353   26.6618705 ],[-279.98591549 -296.91549296   25.33802817],1371
3548,165,4,WS,1924.1964164225783,2535.8351504433617,250.39172332053016,[-182.96428571 -365.33571429   35.92142857],[-181.94285714 -362.34285714   36.58571429],[-180.53191489 -358.83687943   34.74468085],1371
