,time,center,coords,radius,order,type,iter
1301,118,3,"[25, 13, 7]",7,0.6666666666666666,ER,1
1302,118,4,"[47, 41, 30]",7,0.3333333333333333,ER,1
1303,118,5,"[48, 24, 7]",6,0.5555555555555556,ER,1
1304,118,6,"[53, 22, 22]",6,0.3333333333333333,ER,1
1305,118,7,"[28, 38, 51]",6,0.6666666666666666,ER,1
1306,118,8,"[48, 6, 55]",6,0.0,ER,1
1307,118,9,"[59, 45, 44]",6,0.2,ER,1
1308,118,10,"[23, 59, 6]",6,0.16666666666666666,ER,1
1309,119,0,"[51, 32, 48]",7,0.06666666666666667,ER,1
1310,119,1,"[40, 32, 56]",7,0.1111111111111111,ER,1
1311,119,2,"[13, 58, 48]",7,0.3333333333333333,ER,1
1312,119,3,"[25, 13, 7]",7,0.5,ER,1
1313,119,4,"[47, 41, 30]",7,0.6666666666666666,ER,1
1314,119,5,"[48, 24, 7]",6,0.1111111111111111,ER,1
1315,119,6,"[53, 22, 22]",6,0.6,ER,1
1316,119,7,"[28, 38, 51]",6,0.5,ER,1
1317,119,8,"[48, 6, 55]",6,0.3333333333333333,ER,1
1318,119,9,"[59, 45, 44]",6,0.3333333333333333,ER,1
1319,119,10,"[23, 59, 6]",6,0.1111111111111111,ER,1
1320,120,0,"[51, 32, 48]",7,0.3333333333333333,ER,1
1321,120,1,"[40, 32, 56]",7,0.16666666666666666,ER,1
1322,120,2,"[13, 58, 48]",7,0.16666666666666666,ER,1
1323,120,3,"[25, 13, 7]",7,0.1111111111111111,ER,1
1324,120,4,"[47, 41, 30]",7,0.1111111111111111,ER,1
1325,120,5,"[48, 24, 7]",6,0.5555555555555556,ER,1
1326,120,6,"[53, 22, 22]",6,0.5555555555555556,ER,1
1327,120,7,"[28, 38, 51]",6,0.5555555555555556,ER,1
1328,120,8,"[48, 6, 55]",6,0.1111111111111111,ER,1
1329,120,9,"[59, 45, 44]",6,0.16666666666666666,ER,1
1330,120,10,"[23, 59, 6]",6,0.0,ER,1
1331,121,0,"[51, 32, 48]",7,0.06666666666666667,ER,1
1332,121,1,"[40, 32, 56]",7,0.3333333333333333,ER,1
1333,121,2,"[13, 58, 48]",7,0.3333333333333333,ER,1
1334,121,3,"[25, 13, 7]",7,0.5555555555555556,ER,1
1335,121,4,"[47, 41, 30]",7,0.16666666666666666,ER,1
1336,121,5,"[48, 24, 7]",6,0.3333333333333333,ER,1
1337,121,6,"[53, 22, 22]",6,0.3333333333333333,ER,1
1338,121,7,"[28, 38, 51]",6,0.16666666666666666,ER,1
1339,121,8,"[48, 6, 55]",6,0.3333333333333333,ER,1
1340,121,9,"[59, 45, 44]",6,0.16666666666666666,ER,1
1341,121,10,"[23, 59, 6]",6,0.5555555555555556,ER,1
1342,122,0,"[51, 32, 48]",7,0.16666666666666666,ER,1
1343,122,1,"[40, 32, 56]",7,0.0,ER,1
1344,122,2,"[13, 58, 48]",7,0.0,ER,1
1345,122,3,"[25, 13, 7]",7,0.5555555555555556,ER,1
1346,122,4,"[47, 41, 30]",7,0.16666666666666666,ER,1
1347,122,5,"[48, 24, 7]",6,0.1111111111111111,ER,1
1348,122,6,"[53, 22, 22]",6,0.6666666666666666,ER,1
1349,122,7,"[28, 38, 51]",6,0.3333333333333333,ER,1
1350,122,8,"[48, 6, 55]",6,0.16666666666666666,ER,1
1351,122,9,"[59, 45, 44]",6,0.5555555555555556,ER,1
1352,122,10,"[23, 59, 6]",6,0.3333333333333333,ER,1
1353,123,0,"[51, 32, 48]",7,0.3333333333333333,ER,1
1354,123,1,"[40, 32, 56]",7,0.3333333333333333,ER,1
1355,123,2,"[13, 58, 48]",7,0.0,ER,1
1356,123,3,"[25, 13, 7]",7,0.6666666666666666,ER,1
1357,123,4,"[47, 41, 30]",7,0.0,ER,1
1358,123,5,"[48, 24, 7]",6,0.3333333333333333,ER,1
1359,123,6,"[53, 22, 22]",6,0.7777777777777778,ER,1
1360,123,7,"[28, 38, 51]",6,0.06666666666666667,ER,1
1361,123,8,"[48, 6, 55]",6,0.0,ER,1
1362,123,9,"[59, 45, 44]",6,0.0,ER,1
1363,123,10,"[23, 59, 6]",6,0.16666666666666666,ER,1
1364,124,0,"[51, 32, 48]",7,0.2,ER,1
1365,124,1,"[40, 32, 56]",7,0.1111111111111111,ER,1
1366,124,2,"[13, 58, 48]",7,0.3333333333333333,ER,1
1367,124,3,"[25, 13, 7]",7,0.2,ER,1
1368,124,4,"[47, 41, 30]",7,0.3333333333333333,ER,1
1369,124,5,"[48, 24, 7]",6,0.3333333333333333,ER,1
1370,124,6,"[53, 22, 22]",6,0.7333333333333333,ER,1
1371,124,7,"[28, 38, 51]",6,0.06666666666666667,ER,1
1372,124,8,"[48, 6, 55]",6,0.2,ER,1
1373,124,9,"[59, 45, 44]",6,0.16666666666666666,ER,1
1374,124,10,"[23, 59, 6]",6,0.06666666666666667,ER,1
1375,125,0,"[51, 32, 48]",7,0.16666666666666666,ER,1
1376,125,1,"[40, 32, 56]",7,0.16666666666666666,ER,1
1377,125,2,"[13, 58, 48]",7,0.1111111111111111,ER,1
1378,125,3,"[25, 13, 7]",7,0.1111111111111111,ER,1
1379,125,4,"[47, 41, 30]",7,0.3333333333333333,ER,1
1380,125,5,"[48, 24, 7]",6,0.06666666666666667,ER,1
1381,125,6,"[53, 22, 22]",6,0.5,ER,1
1382,125,7,"[28, 38, 51]",6,0.1111111111111111,ER,1
1383,125,8,"[48, 6, 55]",6,0.16666666666666666,ER,1
1384,125,9,"[59, 45, 44]",6,0.5555555555555556,ER,1
1385,125,10,"[23, 59, 6]",6,0.06666666666666667,ER,1
1386,126,0,"[51, 32, 48]",7,0.2,ER,1
1387,126,1,"[40, 32, 56]",7,0.16666666666666666,ER,1
1388,126,2,"[13, 58, 48]",7,0.0,ER,1
1389,126,3,"[25, 13, 7]",7,0.3333333333333333,ER,1
1390,126,4,"[47, 41, 30]",7,0.0,ER,1
1391,126,5,"[48, 24, 7]",6,0.5,ER,1
1392,126,6,"[53, 22, 22]",6,0.6666666666666666,ER,1
1393,126,7,"[28, 38, 51]",6,0.1111111111111111,ER,1
1394,126,8,"[48, 6, 55]",6,0.2,ER,1
1395,126,9,"[59, 45, 44]",6,0.5555555555555556,ER,1
1396,126,10,"[23, 59, 6]",6,0.5555555555555556,ER,1
1397,127,0,"[51, 32, 48]",7,0.5,ER,1
1398,127,1,"[40, 32, 56]",7,0.3333333333333333,ER,1
1399,127,2,"[13, 58, 48]",7,0.3333333333333333,ER,1
1400,127,3,"[25, 13, 7]",7,0.1111111111111111,ER,1
1401,127,4,"[47, 41, 30]",7,0.16666666666666666,ER,1
1402,127,5,"[48, 24, 7]",6,1.0,ER,1
1403,127,6,"[53, 22, 22]",6,0.5555555555555556,ER,1
1404,127,7,"[28, 38, 51]",6,0.0,ER,1
1405,127,8,"[48, 6, 55]",6,0.1111111111111111,ER,1
1406,127,9,"[59, 45, 44]",6,0.1111111111111111,ER,1
1407,127,10,"[23, 59, 6]",6,0.3333333333333333,ER,1
1408,128,0,"[51, 32, 48]",7,0.3333333333333333,ER,1
1409,128,1,"[40, 32, 56]",7,0.16666666666666666,ER,1
1410,128,2,"[13, 58, 48]",7,0.16666666666666666,ER,1
1411,128,3,"[25, 13, 7]",7,0.16666666666666666,ER,1
1412,128,4,"[47, 41, 30]",7,0.0,ER,1
1413,128,5,"[48, 24, 7]",6,0.3333333333333333,ER,1
1414,128,6,"[53, 22, 22]",6,0.5,ER,1
1415,128,7,"[28, 38, 51]",6,0.3333333333333333,ER,1
1416,128,8,"[48, 6, 55]",6,0.16666666666666666,ER,1
1417,128,9,"[59, 45, 44]",6,0.3333333333333333,ER,1
1418,128,10,"[23, 59, 6]",6,0.5,ER,1
1419,129,0,"[51, 32, 48]",7,1.0,ER,1
1420,129,1,"[40, 32, 56]",7,0.7777777777777778,ER,1
1421,129,2,"[13, 58, 48]",7,0.3333333333333333,ER,1
1422,129,3,"[25, 13, 7]",7,0.2,ER,1
1423,129,4,"[47, 41, 30]",7,0.16666666666666666,ER,1
1424,129,5,"[48, 24, 7]",6,0.1111111111111111,ER,1
1425,129,6,"[53, 22, 22]",6,0.3333333333333333,ER,1
1426,129,7,"[28, 38, 51]",6,0.1111111111111111,ER,1
1427,129,8,"[48, 6, 55]",6,0.0,ER,1
1428,129,9,"[59, 45, 44]",6,0.06666666666666667,ER,1
1429,129,10,"[23, 59, 6]",6,0.1111111111111111,ER,1
1430,130,0,"[51, 32, 48]",7,0.5,ER,1
1431,130,1,"[40, 32, 56]",7,0.7333333333333333,ER,1
1432,130,2,"[13, 58, 48]",7,0.3333333333333333,ER,1
1433,130,3,"[25, 13, 7]",7,0.5555555555555556,ER,1
1434,130,4,"[47, 41, 30]",7,0.8333333333333334,ER,1
1435,130,5,"[48, 24, 7]",6,0.3333333333333333,ER,1
1436,130,6,"[53, 22, 22]",6,0.5,ER,1
1437,130,7,"[28, 38, 51]",6,0.1111111111111111,ER,1
1438,130,8,"[48, 6, 55]",6,0.3333333333333333,ER,1
1439,130,9,"[59, 45, 44]",6,0.16666666666666666,ER,1
1440,130,10,"[23, 59, 6]",6,1.0,ER,1
1441,131,0,"[51, 32, 48]",7,0.3333333333333333,ER,1
1442,131,1,"[40, 32, 56]",7,0.3333333333333333,ER,1
1443,131,2,"[13, 58, 48]",7,0.7777777777777778,ER,1
1444,131,3,"[25, 13, 7]",7,0.16666666666666666,ER,1
1445,131,4,"[47, 41, 30]",7,0.5555555555555556,ER,1
1446,131,5,"[48, 24, 7]",6,0.8333333333333334,ER,1
1447,131,6,"[53, 22, 22]",6,0.6666666666666666,ER,1
1448,131,7,"[28, 38, 51]",6,0.16666666666666666,ER,1
1449,131,8,"[48, 6, 55]",6,0.3333333333333333,ER,1
1450,131,9,"[59, 45, 44]",6,0.16666666666666666,ER,1
1451,131,10,"[23, 59, 6]",6,0.3333333333333333,ER,1
1452,132,0,"[51, 32, 48]",7,0.1111111111111111,ER,1
1453,132,1,"[40, 32, 56]",7,0.3333333333333333,ER,1
1454,132,2,"[13, 58, 48]",7,0.16666666666666666,ER,1
1455,132,3,"[25, 13, 7]",7,0.3333333333333333,ER,1
1456,132,4,"[47, 41, 30]",7,0.06666666666666667,ER,1
1457,132,5,"[48, 24, 7]",6,0.3333333333333333,ER,1
1458,132,6,"[53, 22, 22]",6,0.2,ER,1
1459,132,7,"[28, 38, 51]",6,0.16666666666666666,ER,1
1460,132,8,"[48, 6, 55]",6,0.1111111111111111,ER,1
1461,132,9,"[59, 45, 44]",6,0.16666666666666666,ER,1
1462,132,10,"[23, 59, 6]",6,0.06666666666666667,ER,1
1463,133,0,"[51, 32, 48]",7,0.3333333333333333,ER,1
1464,133,1,"[40, 32, 56]",7,0.3333333333333333,ER,1
1465,133,2,"[13, 58, 48]",7,0.1111111111111111,ER,1
1466,133,3,"[25, 13, 7]",7,0.3333333333333333,ER,1
1467,133,4,"[47, 41, 30]",7,0.1111111111111111,ER,1
1468,133,5,"[48, 24, 7]",6,0.6666666666666666,ER,1
1469,133,6,"[53, 22, 22]",6,0.3333333333333333,ER,1
1470,133,7,"[28, 38, 51]",6,0.3333333333333333,ER,1
1471,133,8,"[48, 6, 55]",6,0.5555555555555556,ER,1
1472,133,9,"[59, 45, 44]",6,0.6666666666666666,ER,1
1473,133,10,"[23, 59, 6]",6,0.5,ER,1
1474,134,0,"[51, 32, 48]",7,0.1111111111111111,ER,1
1475,134,1,"[40, 32, 56]",7,0.5555555555555556,ER,1
1476,134,2,"[13, 58, 48]",7,0.4666666666666667,ER,1
1477,134,3,"[25, 13, 7]",7,0.1111111111111111,ER,1
1478,134,4,"[47, 41, 30]",7,0.0,ER,1
1479,134,5,"[48, 24, 7]",6,0.5,ER,1
1480,134,6,"[53, 22, 22]",6,0.5,ER,1
1481,134,7,"[28, 38, 51]",6,0.5,ER,1
1482,134,8,"[48, 6, 55]",6,0.0,ER,1
1483,134,9,"[59, 45, 44]",6,0.6,ER,1
1484,134,10,"[23, 59, 6]",6,0.6666666666666666,ER,1
1485,135,0,"[51, 32, 48]",7,0.1111111111111111,ER,1
1486,135,1,"[40, 32, 56]",7,0.2,ER,1
1487,135,2,"[13, 58, 48]",7,0.16666666666666666,ER,1
1488,135,3,"[25, 13, 7]",7,0.0,ER,1
1489,135,4,"[47, 41, 30]",7,0.06666666666666667,ER,1
1490,135,5,"[48, 24, 7]",6,0.3333333333333333,ER,1
1491,135,6,"[53, 22, 22]",6,0.6666666666666666,ER,1
1492,135,7,"[28, 38, 51]",6,0.1111111111111111,ER,1
1493,135,8,"[48, 6, 55]",6,0.16666666666666666,ER,1
1494,135,9,"[59, 45, 44]",6,0.4666666666666667,ER,1
1495,135,10,"[23, 59, 6]",6,0.1111111111111111,ER,1
1496,136,0,"[51, 32, 48]",7,0.0,ER,1
1497,136,1,"[40, 32, 56]",7,0.3333333333333333,ER,1
1498,136,2,"[13, 58, 48]",7,0.0,ER,1
1499,136,3,"[25, 13, 7]",7,0.6666666666666666,ER,1
1500,136,4,"[47, 41, 30]",7,0.3333333333333333,ER,1
1501,136,5,"[48, 24, 7]",6,0.5,ER,1
1502,136,6,"[53, 22, 22]",6,0.4666666666666667,ER,1
1503,136,7,"[28, 38, 51]",6,0.3333333333333333,ER,1
1504,136,8,"[48, 6, 55]",6,0.1111111111111111,ER,1
1505,136,9,"[59, 45, 44]",6,0.3333333333333333,ER,1
1506,136,10,"[23, 59, 6]",6,0.3333333333333333,ER,1
1507,137,0,"[51, 32, 48]",7,0.3333333333333333,ER,1
1508,137,1,"[40, 32, 56]",7,0.06666666666666667,ER,1
1509,137,2,"[13, 58, 48]",7,0.3333333333333333,ER,1
1510,137,3,"[25, 13, 7]",7,1.0,ER,1
1511,137,4,"[47, 41, 30]",7,0.3333333333333333,ER,1
1512,137,5,"[48, 24, 7]",6,0.3333333333333333,ER,1
1513,137,6,"[53, 22, 22]",6,0.5,ER,1
1514,137,7,"[28, 38, 51]",6,0.5,ER,1
1515,137,8,"[48, 6, 55]",6,0.1111111111111111,ER,1
1516,137,9,"[59, 45, 44]",6,0.2,ER,1
1517,137,10,"[23, 59, 6]",6,0.3333333333333333,ER,1
1518,138,0,"[51, 32, 48]",7,0.5555555555555556,ER,1
1519,138,1,"[40, 32, 56]",7,0.3333333333333333,ER,1
1520,138,2,"[13, 58, 48]",7,0.3333333333333333,ER,1
1521,138,3,"[25, 13, 7]",7,0.3333333333333333,ER,1
1522,138,4,"[47, 41, 30]",7,0.3333333333333333,ER,1
1523,138,5,"[48, 24, 7]",6,0.5555555555555556,ER,1
1524,138,6,"[53, 22, 22]",6,0.3333333333333333,ER,1
1525,138,7,"[28, 38, 51]",6,0.3333333333333333,ER,1
1526,138,8,"[48, 6, 55]",6,0.0,ER,1
1527,138,9,"[59, 45, 44]",6,0.2,ER,1
1528,138,10,"[23, 59, 6]",6,0.16666666666666666,ER,1
1529,139,0,"[51, 32, 48]",7,0.5,ER,1
1530,139,1,"[40, 32, 56]",7,0.3333333333333333,ER,1
1531,139,2,"[13, 58, 48]",7,0.1111111111111111,ER,1
1532,139,3,"[25, 13, 7]",7,0.8333333333333334,ER,1
1533,139,4,"[47, 41, 30]",7,0.3333333333333333,ER,1
1534,139,5,"[48, 24, 7]",6,0.3333333333333333,ER,1
1535,139,6,"[53, 22, 22]",6,0.3333333333333333,ER,1
1536,139,7,"[28, 38, 51]",6,0.3333333333333333,ER,1
1537,139,8,"[48, 6, 55]",6,0.3333333333333333,ER,1
1538,139,9,"[59, 45, 44]",6,0.2222222222222222,ER,1
1539,139,10,"[23, 59, 6]",6,0.3333333333333333,ER,1
1540,140,0,"[51, 32, 48]",7,0.5555555555555556,ER,1
1541,140,1,"[40, 32, 56]",7,0.5555555555555556,ER,1
1542,140,2,"[13, 58, 48]",7,0.3333333333333333,ER,1
1543,140,3,"[25, 13, 7]",7,0.4666666666666667,ER,1
1544,140,4,"[47, 41, 30]",7,0.3333333333333333,ER,1
1545,140,5,"[48, 24, 7]",6,0.6666666666666666,ER,1
1546,140,6,"[53, 22, 22]",6,0.1111111111111111,ER,1
1547,140,7,"[28, 38, 51]",6,0.0,ER,1
1548,140,8,"[48, 6, 55]",6,0.5555555555555556,ER,1
1549,140,9,"[59, 45, 44]",6,0.3333333333333333,ER,1
1550,140,10,"[23, 59, 6]",6,0.3333333333333333,ER,1
1551,141,0,"[51, 32, 48]",7,0.0,ER,1
1552,141,1,"[40, 32, 56]",7,0.1111111111111111,ER,1
1553,141,2,"[13, 58, 48]",7,0.0,ER,1
1554,141,3,"[25, 13, 7]",7,0.16666666666666666,ER,1
1555,141,4,"[47, 41, 30]",7,0.5555555555555556,ER,1
1556,141,5,"[48, 24, 7]",6,0.3333333333333333,ER,1
1557,141,6,"[53, 22, 22]",6,0.7777777777777778,ER,1
1558,141,7,"[28, 38, 51]",6,0.3333333333333333,ER,1
1559,141,8,"[48, 6, 55]",6,0.3333333333333333,ER,1
1560,141,9,"[59, 45, 44]",6,0.16666666666666666,ER,1
1561,141,10,"[23, 59, 6]",6,0.1111111111111111,ER,1
1562,142,0,"[51, 32, 48]",7,0.3333333333333333,ER,1
1563,142,1,"[40, 32, 56]",7,0.1111111111111111,ER,1
1564,142,2,"[13, 58, 48]",7,0.3333333333333333,ER,1
1565,142,3,"[25, 13, 7]",7,0.5555555555555556,ER,1
1566,142,4,"[47, 41, 30]",7,0.5,ER,1
1567,142,5,"[48, 24, 7]",6,0.5555555555555556,ER,1
1568,142,6,"[53, 22, 22]",6,0.5555555555555556,ER,1
1569,142,7,"[28, 38, 51]",6,0.16666666666666666,ER,1
1570,142,8,"[48, 6, 55]",6,0.1111111111111111,ER,1
1571,142,9,"[59, 45, 44]",6,0.16666666666666666,ER,1
1572,142,10,"[23, 59, 6]",6,0.2,ER,1
1573,143,0,"[51, 32, 48]",7,0.8333333333333334,ER,1
1574,143,1,"[40, 32, 56]",7,0.2,ER,1
1575,143,2,"[13, 58, 48]",7,0.3333333333333333,ER,1
1576,143,3,"[25, 13, 7]",7,0.0,ER,1
1577,143,4,"[47, 41, 30]",7,0.5555555555555556,ER,1
1578,143,5,"[48, 24, 7]",6,0.5555555555555556,ER,1
1579,143,6,"[53, 22, 22]",6,0.3333333333333333,ER,1
1580,143,7,"[28, 38, 51]",6,0.3333333333333333,ER,1
1581,143,8,"[48, 6, 55]",6,0.2,ER,1
1582,143,9,"[59, 45, 44]",6,0.3333333333333333,ER,1
1583,143,10,"[23, 59, 6]",6,0.6666666666666666,ER,1
1584,144,0,"[51, 32, 48]",7,0.7333333333333333,ER,1
1585,144,1,"[40, 32, 56]",7,0.3333333333333333,ER,1
1586,144,2,"[13, 58, 48]",7,0.5555555555555556,ER,1
1587,144,3,"[25, 13, 7]",7,0.5,ER,1
1588,144,4,"[47, 41, 30]",7,0.5555555555555556,ER,1
1589,144,5,"[48, 24, 7]",6,0.5,ER,1
1590,144,6,"[53, 22, 22]",6,0.0,ER,1
1591,144,7,"[28, 38, 51]",6,0.4666666666666667,ER,1
1592,144,8,"[48, 6, 55]",6,0.16666666666666666,ER,1
1593,144,9,"[59, 45, 44]",6,0.06666666666666667,ER,1
1594,144,10,"[23, 59, 6]",6,0.7777777777777778,ER,1
1595,145,0,"[51, 32, 48]",7,1.0,ER,1
1596,145,1,"[40, 32, 56]",7,0.4666666666666667,ER,1
1597,145,2,"[13, 58, 48]",7,0.5,ER,1
1598,145,3,"[25, 13, 7]",7,0.5555555555555556,ER,1
1599,145,4,"[47, 41, 30]",7,0.7777777777777778,ER,1
1600,145,5,"[48, 24, 7]",6,0.3333333333333333,ER,1
1601,145,6,"[53, 22, 22]",6,0.2,ER,1
1602,145,7,"[28, 38, 51]",6,0.3333333333333333,ER,1
1603,145,8,"[48, 6, 55]",6,0.06666666666666667,ER,1
1604,145,9,"[59, 45, 44]",6,0.16666666666666666,ER,1
1605,145,10,"[23, 59, 6]",6,0.7777777777777778,ER,1
1606,146,0,"[51, 32, 48]",7,0.5555555555555556,ER,1
1607,146,1,"[40, 32, 56]",7,0.16666666666666666,ER,1
1608,146,2,"[13, 58, 48]",7,0.6666666666666666,ER,1
1609,146,3,"[25, 13, 7]",7,0.7333333333333333,ER,1
1610,146,4,"[47, 41, 30]",7,0.3333333333333333,ER,1
1611,146,5,"[48, 24, 7]",6,0.1111111111111111,ER,1
1612,146,6,"[53, 22, 22]",6,0.4444444444444444,ER,1
1613,146,7,"[28, 38, 51]",6,0.0,ER,1
1614,146,8,"[48, 6, 55]",6,0.0,ER,1
1615,146,9,"[59, 45, 44]",6,0.7333333333333333,ER,1
1616,146,10,"[23, 59, 6]",6,0.5555555555555556,ER,1
1617,147,0,"[51, 32, 48]",7,0.06666666666666667,ER,1
1618,147,1,"[40, 32, 56]",7,0.06666666666666667,ER,1
1619,147,2,"[13, 58, 48]",7,0.3333333333333333,ER,1
1620,147,3,"[25, 13, 7]",7,0.3333333333333333,ER,1
1621,147,4,"[47, 41, 30]",7,0.5555555555555556,ER,1
1622,147,5,"[48, 24, 7]",6,0.6666666666666666,ER,1
1623,147,6,"[53, 22, 22]",6,0.1111111111111111,ER,1
1624,147,7,"[28, 38, 51]",6,0.16666666666666666,ER,1
1625,147,8,"[48, 6, 55]",6,0.16666666666666666,ER,1
1626,147,9,"[59, 45, 44]",6,0.5555555555555556,ER,1
1627,147,10,"[23, 59, 6]",6,0.6666666666666666,ER,1
1628,148,0,"[51, 32, 48]",7,0.6666666666666666,ER,1
1629,148,1,"[40, 32, 56]",7,0.1111111111111111,ER,1
1630,148,2,"[13, 58, 48]",7,0.3333333333333333,ER,1
1631,148,3,"[25, 13, 7]",7,0.0,ER,1
1632,148,4,"[47, 41, 30]",7,0.3333333333333333,ER,1
1633,148,5,"[48, 24, 7]",6,0.1111111111111111,ER,1
1634,148,6,"[53, 22, 22]",6,0.3333333333333333,ER,1
1635,148,7,"[28, 38, 51]",6,0.06666666666666667,ER,1
1636,148,8,"[48, 6, 55]",6,0.1111111111111111,ER,1
1637,148,9,"[59, 45, 44]",6,0.5,ER,1
1638,148,10,"[23, 59, 6]",6,0.1111111111111111,ER,1
1639,149,0,"[51, 32, 48]",7,0.8333333333333334,ER,1
1640,149,1,"[40, 32, 56]",7,0.16666666666666666,ER,1
1641,149,2,"[13, 58, 48]",7,0.1111111111111111,ER,1
1642,149,3,"[25, 13, 7]",7,0.0,ER,1
1643,149,4,"[47, 41, 30]",7,0.3333333333333333,ER,1
1644,149,5,"[48, 24, 7]",6,0.16666666666666666,ER,1
1645,149,6,"[53, 22, 22]",6,0.0,ER,1
1646,149,7,"[28, 38, 51]",6,0.16666666666666666,ER,1
1647,149,8,"[48, 6, 55]",6,0.3333333333333333,ER,1
1648,149,9,"[59, 45, 44]",6,0.3333333333333333,ER,1
1649,149,10,"[23, 59, 6]",6,0.3333333333333333,ER,1
1650,150,0,"[51, 32, 48]",7,0.5,ER,1
1651,150,1,"[40, 32, 56]",7,0.3333333333333333,ER,1
1652,150,2,"[13, 58, 48]",7,0.0,ER,1
1653,150,3,"[25, 13, 7]",7,0.16666666666666666,ER,1
1654,150,4,"[47, 41, 30]",7,0.0,ER,1
1655,150,5,"[48, 24, 7]",6,0.06666666666666667,ER,1
1656,150,6,"[53, 22, 22]",6,0.0,ER,1
1657,150,7,"[28, 38, 51]",6,0.5,ER,1
1658,150,8,"[48, 6, 55]",6,0.16666666666666666,ER,1
1659,150,9,"[59, 45, 44]",6,0.1111111111111111,ER,1
1660,150,10,"[23, 59, 6]",6,0.16666666666666666,ER,1
1661,151,0,"[51, 32, 48]",7,0.7777777777777778,ER,1
1662,151,1,"[40, 32, 56]",7,0.16666666666666666,ER,1
1663,151,2,"[13, 58, 48]",7,0.1111111111111111,ER,1
1664,151,3,"[25, 13, 7]",7,0.1111111111111111,ER,1
1665,151,4,"[47, 41, 30]",7,0.16666666666666666,ER,1
1666,151,5,"[48, 24, 7]",6,0.16666666666666666,ER,1
1667,151,6,"[53, 22, 22]",6,0.1111111111111111,ER,1
1668,151,7,"[28, 38, 51]",6,0.3333333333333333,ER,1
1669,151,8,"[48, 6, 55]",6,0.0,ER,1
1670,151,9,"[59, 45, 44]",6,0.2,ER,1
1671,151,10,"[23, 59, 6]",6,0.3333333333333333,ER,1
1672,152,0,"[51, 32, 48]",7,0.8333333333333334,ER,1
1673,152,1,"[40, 32, 56]",7,0.0,ER,1
1674,152,2,"[13, 58, 48]",7,0.1111111111111111,ER,1
1675,152,3,"[25, 13, 7]",7,0.0,ER,1
1676,152,4,"[47, 41, 30]",7,0.1111111111111111,ER,1
1677,152,5,"[48, 24, 7]",6,0.0,ER,1
1678,152,6,"[53, 22, 22]",6,0.06666666666666667,ER,1
1679,152,7,"[28, 38, 51]",6,0.3333333333333333,ER,1
1680,152,8,"[48, 6, 55]",6,0.3333333333333333,ER,1
1681,152,9,"[59, 45, 44]",6,0.16666666666666666,ER,1
1682,152,10,"[23, 59, 6]",6,0.1111111111111111,ER,1
1683,153,0,"[51, 32, 48]",7,0.6666666666666666,ER,1
1684,153,1,"[40, 32, 56]",7,0.3333333333333333,ER,1
1685,153,2,"[13, 58, 48]",7,0.3333333333333333,ER,1
1686,153,3,"[25, 13, 7]",7,0.3333333333333333,ER,1
1687,153,4,"[47, 41, 30]",7,0.3333333333333333,ER,1
1688,153,5,"[48, 24, 7]",6,0.16666666666666666,ER,1
1689,153,6,"[53, 22, 22]",6,0.3333333333333333,ER,1
1690,153,7,"[28, 38, 51]",6,0.5,ER,1
1691,153,8,"[48, 6, 55]",6,0.1111111111111111,ER,1
1692,153,9,"[59, 45, 44]",6,0.16666666666666666,ER,1
1693,153,10,"[23, 59, 6]",6,0.06666666666666667,ER,1
1694,154,0,"[51, 32, 48]",7,0.7777777777777778,ER,1
1695,154,1,"[40, 32, 56]",7,0.3333333333333333,ER,1
1696,154,2,"[13, 58, 48]",7,0.3333333333333333,ER,1
1697,154,3,"[25, 13, 7]",7,0.3333333333333333,ER,1
1698,154,4,"[47, 41, 30]",7,0.6666666666666666,ER,1
1699,154,5,"[48, 24, 7]",6,0.2222222222222222,ER,1
1700,154,6,"[53, 22, 22]",6,0.1111111111111111,ER,1
1701,154,7,"[28, 38, 51]",6,0.1111111111111111,ER,1
1702,154,8,"[48, 6, 55]",6,0.5,ER,1
1703,154,9,"[59, 45, 44]",6,0.0,ER,1
1704,154,10,"[23, 59, 6]",6,0.1111111111111111,ER,1
1705,155,0,"[51, 32, 48]",7,0.7333333333333333,ER,1
1706,155,1,"[40, 32, 56]",7,0.1111111111111111,ER,1
1707,155,2,"[13, 58, 48]",7,0.3333333333333333,ER,1
1708,155,3,"[25, 13, 7]",7,0.0,ER,1
1709,155,4,"[47, 41, 30]",7,0.5,ER,1
1710,155,5,"[48, 24, 7]",6,0.0,ER,1
1711,155,6,"[53, 22, 22]",6,0.1111111111111111,ER,1
1712,155,7,"[28, 38, 51]",6,0.3333333333333333,ER,1
1713,155,8,"[48, 6, 55]",6,0.7777777777777778,ER,1
1714,155,9,"[59, 45, 44]",6,0.3333333333333333,ER,1
1715,155,10,"[23, 59, 6]",6,0.1111111111111111,ER,1
1716,156,0,"[51, 32, 48]",7,0.7777777777777778,ER,1
1717,156,1,"[40, 32, 56]",7,0.0,ER,1
1718,156,2,"[13, 58, 48]",7,0.16666666666666666,ER,1
1719,156,3,"[25, 13, 7]",7,0.1111111111111111,ER,1
1720,156,4,"[47, 41, 30]",7,0.7777777777777778,ER,1
1721,156,5,"[48, 24, 7]",6,0.16666666666666666,ER,1
1722,156,6,"[53, 22, 22]",6,0.0,ER,1
1723,156,7,"[28, 38, 51]",6,0.16666666666666666,ER,1
1724,156,8,"[48, 6, 55]",6,0.3333333333333333,ER,1
