,time,iter,type,v_x,v_y,v_z,x,y,z,n_cells
55,55,1,GM,1475.0668281225064,582.8220662417591,1402.128898357399,[-241.75333333   75.96666667 -385.13333333],[-244.28965517   79.13793103 -387.08275862],[-241.61702128   82.78014184 -388.34751773],1360
56,56,1,GM,1340.648930951346,553.3255967627908,1363.6174431163856,[-69.70833333 -40.72222222  21.84722222],[-70.85616438 -41.47260274  17.49315068],[-72.69863014 -40.95205479  15.26712329],1360
57,57,1,GM,1295.3585541543507,500.7825412593477,1377.5750410759858,[-85.73825503  99.09395973 -22.85234899],[-89.60273973 102.7739726  -24.98630137],[-90.91034483 100.75172414 -25.51034483],1360
58,58,1,GM,1268.3161724022061,625.0772756826908,1246.36728058994,[-52.32432432  95.74324324 -60.39189189],[-52.25531915  95.65248227 -63.02836879],[-52.21985816  98.56737589 -66.42553191],1360
59,59,1,GM,1405.7937485437262,689.398818787275,1302.024413060717,[-191.23972603   48.43150685 -135.63013699],[-192.00746269   51.39552239 -137.48507463],[-193.65986395   54.01360544 -135.39455782],1360
60,60,1,GM,1520.711467864055,735.7997967896498,1383.059057429364,[-254.30136986  -11.69178082 -132.8630137 ],[-251.98657718   -8.47651007 -130.7852349 ],[-250.92957746   -4.78873239 -131.16197183],1360
61,61,1,GM,1598.2524511535796,705.5657428090822,1188.4934141202762,[-134.89583333  -28.61805556 -253.55555556],[-138.06081081  -31.41216216 -250.69594595],[-140.06716418  -29.57462687 -248.81343284],1360
62,62,1,GM,1536.5263741093472,807.088174451634,1149.2686818753243,[-124.8410596   108.47019868 -131.24503311],[-129.57351927  108.73043031 -130.84827586],[-133.63513514  109.04054054 -134.7972973 ],1360
63,63,1,GM,1631.0848091904884,709.2304126166512,1165.6818616874832,[-41.15151515  31.3030303  -80.4469697 ],[-38.20833333  33.81944444 -80.22916667],[-37.02631579  37.67763158 -78.39473684],1360
64,64,1,GM,1747.3538970676877,786.3134638955817,1275.1228870371674,[-97.1369863  -12.31506849 -97.60958904],[-96.41666667  -9.66666667 -97.02777778],[-95.04575163  -5.90849673 -94.90196078],1360
65,65,1,GM,1776.8654118620857,840.295188463793,1161.1411782790626,[ -95.86956522  127.2826087  -115.5       ],[ -95.06802721  128.97959184 -111.21088435],[ -97.02985075  131.61940299 -109.09701493],1360
66,66,1,GM,1710.8873960283279,714.061122314936,1161.6136416795975,[-97.68656716  16.49253731 -11.17910448],[-97.64179104  17.5        -10.97761194],[-99.99285714  17.37857143  -7.96428571],1360
67,67,1,GM,1536.6526336714626,849.3533683076599,1018.8514935295121,[-92.27152318  86.47019868 -51.48344371],[-92.02142857  86.91428571 -55.13571429],[-93.20155039  87.75968992 -57.04651163],1360
68,68,1,GM,1531.66306838384,796.3470079578586,1075.8750056442386,[ -63.23913043  120.86956522 -119.05072464],[ -64.76223776  119.83450817 -118.36275706],[ -66.72727273  115.87412587 -119.44055944],1360
69,69,1,GM,1613.6336827960379,816.1269551302173,994.2925017671043,[-311.9929078   -18.61702128 -267.70212766],[-307.93103448  -19.55172414 -267.26206897],[-305.35714286  -18.97142857 -264.39285714],1360
70,70,1,GM,1596.860585204623,869.0005013086173,941.0901747870989,[-147.91333333  -57.10666667  -21.32666667],[-149.42567568  -52.62162162  -20.88513514],[-147.17006803  -50.55782313  -23.39455782],1360
71,71,1,GM,1688.9227458836597,768.0679193393746,819.8546243699627,[-113.05442177 -192.46938776  -36.36734694],[-111.25531915 -191.13475177  -37.90070922],[-111.40909091 -184.59090909  -37.25324675],1360
72,72,1,GM,1698.5893244119088,716.1260498156224,832.7172706648547,[-185.66165414  126.93233083 -163.47368421],[-188.15540541  129.7972973  -161.0472973 ],[-189.29054054  128.58108108 -155.542128  ],1360
73,73,1,GM,1654.068340729745,667.7458977942334,833.482399963196,[-165.62686567   91.74626866 -173.28358209],[-162.85416667   94.09027778 -176.61111111],[-162.15267176   93.32824427 -178.75572519],1360
74,74,1,GM,1546.0140052583208,870.623776519538,900.7749183192034,[ 9.01351351 76.73648649 58.31756757],[ 7.92763158 72.55921053 61.53289474],[ 6.71328671 69.47552448 61.05594406],1360
75,75,1,GM,1713.9246803430567,691.0836075105098,839.880435854872,[-202.23776224  145.95104895  -83.93006993],[-203.77083333  142.77083333  -86.0625    ],[-202.25174825  139.61538462  -84.57342657],1360
76,76,1,GM,1692.8662210789562,692.0051473532994,687.7278230605784,[-93.52447552 115.40559441 -82.3986014 ],[-93.37588652 115.58865248 -85.0141844 ],[-95.05555556 114.45833333 -89.51388889],1360
77,77,1,GM,1615.8502586654768,681.0022172653047,744.2448785522471,[ -6.55172414   1.88275862 -49.09655172],[-10.35294118  -1.0130719  -50.15686275],[-10.92857143  -3.56428571 -51.94285714],1360
78,78,1,GM,1589.2424234764756,705.0077845385642,759.5474873677828,[-171.10204082   11.34013605 -165.04081633],[-172.75757576   11.61363636 -162.42424242],[-175.28275862   14.12413793 -161.77931034],1360
79,79,1,GM,1708.7240738161643,782.8304613325448,815.670617512684,[-178.7037037    98.19259259 -143.48148148],[-182.94039735  101.47019868 -146.30463576],[-184.10526316  105.27631579 -146.97368421],1360
80,80,1,GM,1560.8090270783985,710.1648153876815,932.7945507695961,[-161.79310345   86.27586207 -256.52413793],[-163.25806452   80.80645161 -256.92258065],[-162.92567568   76.07432432 -255.66891892],1360
81,81,1,GM,1568.4880461458545,819.3294465106584,815.0027119753696,[-139.65540541  -60.64864865  -77.99324324],[-137.41958042  -58.16083916  -76.62237762],[-136.91549296  -53.1056338   -74.52816901],1360
82,82,1,GM,1576.3968843974828,682.5777893606036,664.6560310840853,[-334.83703704  152.32592593 -242.9037037 ],[-337.28244275  149.54198473 -245.44274809],[-337.47014925  147.55970149 -249.26865672],1360
83,83,1,GM,1552.0023370440376,553.0054561985087,785.7363924915022,[-192.81208054   29.18120805 -125.65771812],[-191.81599485   29.426057   -130.04255319],[-193.26530612   25.85714286 -133.19047619],1360
84,84,1,GM,1521.0069218594272,591.7197551706453,778.9549674774505,[ -71.21014493   74.1884058  -140.51449275],[ -70.89781022   75.33576642 -140.71532847],[ -74.66901408   77.25352113 -143.94366197],1360
85,85,1,GM,1468.3686260721447,498.393141544722,910.1289000887715,[-163.13868613   81.54744526   -8.35766423],[-163.83333333   79.24637681   -8.4057971 ],[-161.23972603   77.21232877   -6.34246575],1360
86,86,1,GM,1553.2647979252229,477.63514430734864,834.7791504549317,[-198.37410072 -148.42446043 -222.39568345],[-194.41496599 -146.46258503 -220.25170068],[-192.17808219 -143.91780822 -217.83561644],1360
87,87,1,GM,1400.8790667720189,471.91887570835576,847.9807161485754,[-217.62328767  -13.33561644 -166.87671233],[-214.98561151  -11.64028777 -166.89208633],[-212.97794118  -13.72058824 -167.07352941],1360
88,88,1,GM,1385.5980879733495,646.5806905109671,682.1165092792039,[-123.50393701  133.8503937   -25.27559055],[-128.25675676  130.60810811  -26.7027027 ],[-131.5         128.81506849  -26.96575342],1360
89,89,1,GM,1495.472599390202,712.596508458523,765.6893927255243,[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],1360
90,90,1,GM,1385.3028071197605,551.0003866622135,884.5592359456373,[-168.40714286  132.13571429   75.00714286],[-168.58156028  127.23404255   72.60283688],[-168.11643836  128.2739726    68.02054795],1360
91,91,1,GM,1456.6724355035715,582.7063425160477,940.1261826895227,[-213.69064748   -1.02877698 -222.99280576],[-210.63636364    2.34965035 -222.97902098],[-207.80136986    1.12328767 -224.52054795],1360
92,92,1,GM,1358.6820939732017,644.7233716544865,1002.1678996776621,[-98.67910448  26.6119403  -41.94029851],[-100.81690141   31.3943662   -43.76760563],[-104.5035461    29.9929078   -45.75177305],1360
93,93,1,GM,1526.3811810509778,706.6215644075036,871.303683842336,[-178.28472222   -8.98611111 -192.        ],[-183.58666667   -8.72666667 -189.10666667],[-187.86805556   -6.09027778 -188.90277778],1360
94,94,1,GM,1422.7627261981886,696.4257785669315,785.554704789894,[-217.11038961  -41.61688312 -167.27272727],[-218.32876712  -37.69863014 -166.76027397],[-222.          -36.48630137 -165.82191781],1360
95,95,1,GM,1484.006842240493,763.8795657116093,1003.7818489315589,[-254.44897959   56.99319728 -230.06802721],[-253.16326531   52.36054422 -231.72789116],[-250.73134328   53.26865672 -235.13432836],1360
96,96,1,GM,1365.6895828344368,602.791739162205,875.7258293059901,[-225.13605442    9.58503401 -132.51020408],[-220.9352518     9.78417266 -134.61870504],[-216.9862069     6.60689655 -134.10344828],1360
97,97,1,GM,1301.26381993095,782.6735952715524,941.8846000544286,[ -96.64788732    1.28169014 -277.01408451],[ -92.66442953   -0.84563758 -279.33557047],[ -90.            0.31343284 -280.73134328],1360
98,98,1,GM,1275.6388342617172,586.1303936105338,1056.3486922125494,[-68.98561151   3.29496403 -26.86330935],[-70.01935484   5.65806452 -22.50322581],[-72.06756757   8.35810811 -19.12837838],1360
99,99,1,GM,1206.5445914088805,583.6620246637908,1030.7410713703705,[-25.21276596  91.46099291 -94.58156028],[-22.92253521  89.81690141 -93.16901408],[-20.09933775  88.09271523 -91.53642384],1360
100,100,1,GM,1306.8448745117607,632.5309310334181,978.6159588540061,[-129.07042254  -18.35915493 -218.16901408],[-130.97673438  -13.67132867 -217.03432123],[-130.96296296  -12.97777778 -215.62962963],1360
101,101,1,GM,1303.3083485473664,800.1550918483491,988.0694233179534,[-186.73684211   67.18421053 -147.05263158],[-182.59333333   67.68       -148.91333333],[-180.12244898   70.29931973 -148.72108844],1360
102,102,1,GM,1380.3823123102743,560.8745704036716,865.8889136491564,[-134.27586207  210.15862069  -10.57931034],[-135.16901408  210.22535211  -14.88732394],[-137.91724138  209.19310345  -18.45517241],1360
103,103,1,GM,1324.7441435706344,443.074274430197,906.2480217099984,[-179.48366013   -3.47712418 -158.36601307],[-177.46527778   -3.79166667 -159.45138889],[-174.4109589   -2.7739726 -158.5890411],1360
104,104,1,GM,1387.866408227095,136.77166388570268,916.5040024031069,[-206.34027778   17.94444444 -171.30555556],[-203.29655172   18.26206897 -172.74482759],[-200.81208054   15.47651007 -175.69127517],1360
105,105,1,GM,1285.1474352895236,286.6308618606103,1014.8566285693435,[-188.99319728   38.73469388 -141.86394558],[-192.30769231   38.02097902 -138.35664336],[-194.22666667   36.38666667 -134.28666667],1360
106,106,1,GM,1324.2895443802377,320.9142388691497,1207.0595517750007,[ -70.81021898  -14.1459854  -119.21167883],[ -71.92517007  -16.52380952 -114.31292517],[ -75.48366013  -21.31372549 -114.30718954],1360
107,107,1,GM,1285.6462502107331,294.65881775674706,1179.3578307291082,[-103.95683453  161.15827338 -133.27338129],[-101.31944444  159.25       -133.        ],[ -98.79333333  155.2        -130.51333333],1360
108,108,1,GM,1310.4777856558217,302.0111089394853,1218.2296078488048,[-1.40493151e+02  8.90410959e-02 -3.67219178e+02],[-143.01973684   -3.25657895 -368.55263158],[-141.33333333   -6.84397163 -370.21276596],1360
109,109,1,GM,1289.4047785859143,328.3567789073353,1234.3724602393215,[-197.62585034   19.31292517 -101.25170068],[-196.04895105   15.86713287 -104.25874126],[-192.46575342   14.81506849 -103.08219178],1360
110,110,1,GM,1431.623264986492,369.89740855260567,1299.9531249075992,[-91.57894737  28.90131579   7.69078947],[-91.34751773  29.4822695   10.5177305 ],[-90.70588235  31.39705882  13.55147059],1360
111,111,1,GM,1387.3074025992958,238.40712478740008,1159.768885915054,[-274.54074074   11.83703704 -305.93333333],[-273.06164384    8.73972603 -303.99315068],[-274.28571429    8.60902256 -303.16541353],1360
112,112,1,GM,1631.578914176165,232.77008057696773,1304.6128440639955,[-128.89189189  104.49324324 -172.2972973 ],[-129.57553957  100.89928058 -172.87769784],[-128.96551724   97.90344828 -170.36551724],1360
113,113,1,GM,1420.6582948910923,315.97663389700483,1334.236818865263,[ -97.17518248   68.64233577 -170.44525547],[ -98.93617021   64.27659574 -173.04964539],[-103.15753425   63.7260274  -173.98630137],1360
114,114,1,GM,1487.000624050901,212.10873156136273,1530.7156556186444,[ -68.24324324   96.10810811 -124.92567568],[ -67.14285714   94.11210856 -128.3840972 ],[ -67.08963368   93.06039956 -130.79577465],1360
115,115,1,GM,1626.3122355874373,59.719418110923215,1566.0535921767057,[-166.09589041  -17.39041096 -229.96575342],[-166.02721088  -14.73469388 -226.15646259],[-168.03571429  -10.95       -228.62857143],1360
116,116,1,GM,1645.3321035044587,42.23959460215828,1730.3583237221146,[-130.23571429   74.88571429 -166.45714286],[-126.57446809   75.58865248 -171.4893617 ],[-126.0141844    75.62411348 -176.24822695],1360
117,117,1,GM,1795.496695600909,208.463863062321,1608.615480673621,[-184.21487603  103.6446281  -164.10743802],[-184.1         104.30833333 -164.11666667],[-184.10852713  106.44186047 -164.50387597],1360
118,118,1,GM,1709.6108691935408,121.33516506842119,1619.390422970662,[-160.19014085   73.66197183 -121.76056338],[-159.17449664   69.46979866 -120.5704698 ],[-159.6993007    66.59440559 -121.88111888],1360
119,119,1,GM,1670.971133355341,143.59381985792515,1629.3142349747818,[-321.40972222  -39.90972222 -122.1875    ],[-330.48484848  -65.98937876 -123.98346328],[-333.1284292   -44.93001665 -128.54696464],1360
120,120,1,GM,1680.6269694700527,220.74597289032806,1676.047696178785,[-278.14492754  116.13768116 -164.68115942],[-278.95070423  112.85211268 -162.57042254],[-279.58208955  112.78358209 -162.87313433],1360
121,121,1,GM,1849.2880100649886,185.15357349725258,1599.0490349695688,[-292.17730496  119.68085106 -152.11347518],[-294.71621622  115.97297297 -148.11486486],[-289.97297297  113.84459459 -148.39189189],1360
122,122,1,GM,1683.4457410625555,290.8146383028964,1688.8008124843573,[-181.40145985   69.01459854 -138.89051095],[-180.66896552   71.6137931  -135.        ],[-183.31292517   75.27210884 -137.76190476],1360
123,123,1,GM,1603.0160969847432,259.2756416830016,1725.3827007534835,[-2.35433333e+02  2.66666667e-02 -2.28826667e+02],[-234.41304348    1.5        -226.79710145],[-234.95333333    2.80666667 -222.09333333],1360
124,124,1,GM,1585.1327758801924,133.90542513414795,1804.7537305945768,[-148.48965517  -65.02758621 -107.13793103],[-149.22758621  -65.8137931  -110.74482759],[-149.85620915  -60.46405229 -113.30718954],1360
125,125,1,GM,1458.7841928759774,91.96708329269497,1597.1783095078872,[-111.58450704   77.90140845 -111.8943662 ],[-110.34285714   75.20714286 -114.68571429],[-112.93478261   76.         -117.04347826],1360
126,126,1,GM,1463.362293356156,165.67279901661027,1662.1698502878048,[ -40.88965517   99.10344828 -167.49655172],[ -40.84285714  100.02857143 -170.60714286],[ -40.1038961    95.91558442 -168.46753247],1360
127,127,1,GM,1424.8685897450114,-35.290861499236584,1745.4773192480725,[-105.28025478  -48.58598726 -131.91082803],[-103.56338028  -46.02816901 -134.3028169 ],[-104.32374101  -43.26618705 -135.43884892],1360
128,128,1,GM,1457.1655927258585,-148.82126238461666,1857.4114327343036,[ 12.90714286  12.63571429 -22.92857143],[ 15.11111111  12.53472222 -21.18055556],[ 15.81944444  13.1875     -18.125     ],1360
129,129,1,GM,1392.1723416157402,-55.32416468089086,1661.3014423962982,[ -65.86092715   60.45695364 -135.84768212],[ -68.65492958   64.05633803 -136.54929577],[ -70.89795918   68.04761905 -134.19047619],1360
130,130,1,GM,1306.9520144230742,-17.366406937361774,1988.706403541536,[-157.26717557  -76.77862595  -57.28244275],[-155.62676056  -77.24647887  -56.66197183],[-154.37857143  -77.39285714  -55.32857143],1360
131,131,1,GM,1266.1015157662534,-18.605096798997117,1796.9585027672927,[-39.2173913  126.5        -24.76811594],[-34.31724138 128.27586207 -23.1862069 ],[-32.47183099 127.57042254 -28.07746479],1360
132,132,1,GM,1450.813625653172,-111.4652345258888,1777.4463773860898,[-79.17482517 208.04195804 -23.47552448],[-82.12837838 210.72297297 -22.55405405],[-84.28       209.48       -26.11333333],1360
133,133,1,GM,1334.0137347805673,-26.671012734900472,1806.3940739932068,[-205.62857143   57.54285714 -273.46428571],[-202.11805556   56.27083333 -276.29861111],[-204.32089552   54.86567164 -276.70149254],1360
134,134,1,GM,1182.3085210536403,81.12254453566534,1704.4305357697772,[-200.27272727  -94.11888112 -133.5034965 ],[-201.16312057  -90.16312057 -132.72340426],[-203.41549296  -88.6971831  -131.65492958],1360
135,135,1,GM,1136.8025168440543,-7.026013950143049,1767.9899900787295,[-143.09090909   65.94805195 -133.48701299],[-144.37588652   69.90070922 -134.57446809],[-143.36486486   74.7027027  -131.7027027 ],1360
136,136,1,GM,1397.69036686323,-137.4808423644485,1695.231434364062,[-201.54347826   -8.35507246 -360.19565217],[-204.88435374   -7.5170068  -365.82993197],[-208.67586207   -6.66896552 -367.34482759],1360
137,137,1,GM,1282.6786157906074,-138.15052785296552,1620.8107514636963,[-128.93661972  207.28873239 -160.55633803],[-126.68421053  203.04605263 -162.40131579],[-124.05960265  199.0794702  -162.75496689],1360
138,138,1,GM,1351.4093239600911,-140.94568457699353,1723.2703366736082,[-246.28169014  -91.13380282  -87.85915493],[-246.01351351  -86.16891892  -86.58783784],[-244.27152318  -83.65562914  -85.17218543],1360
139,139,1,GM,1217.8393554061606,-231.1267733632093,1653.4318407465614,[-144.48275862   79.53793103 -196.84827586],[-144.39007092   77.31914894 -193.72340426],[-148.05921053   73.54605263 -192.40131579],1360
140,140,1,GM,1127.3790744930186,-6.703734015814057,1780.812842659083,[-106.60839161  114.79020979   13.13286713],[-109.51034483  110.84137931   13.68275862],[-112.23333333  107.34         16.92      ],1360
141,141,1,GM,1143.682449998576,-194.6361578733204,1774.566353656061,[-250.96551724   51.25517241 -144.06206897],[-248.94482759   53.2137931  -140.90344828],[-243.36         53.76666667 -139.44      ],1360
142,142,1,GM,1317.9683636657019,-133.8516297574672,1712.5288408018544,[-267.87412587  122.26573427  -13.42657343],[-270.375       124.56617647  -10.05147059],[-267.20567376  128.61702128  -10.29078014],1360
143,143,1,GM,1290.0736867511118,-119.23945205672096,1607.3195218880558,[-207.23529412   23.84558824 -193.48529412],[-205.47552448   27.05594406 -190.43356643],[-206.5530303    29.39393939 -187.57575758],1360
144,144,1,GM,1264.4902338026839,-22.907636447511855,1584.4387738990927,[-254.79310345  138.48965517 -209.88275862],[-256.22297297  136.22972973 -206.0472973 ],[-259.35135135  140.83108108 -205.59459459],1360
145,145,1,GM,1253.089818535246,-291.87844525322646,1753.6724355303475,[ -13.94557823  -94.46258503 -204.91156463],[ -14.23913043  -96.97826087 -204.84057971],[ -17.52112676 -100.58450704 -208.1056338 ],1360
146,146,1,GM,1252.8405442719763,-411.6241810072095,1840.4728227983971,[-93.82191781  90.2260274  -19.28082192],[-91.00680272  90.44217687 -22.53741497],[-91.72463768  88.39855072 -24.69565217],1360
147,147,1,GM,1272.030582541327,-362.36638350331293,1883.9877355115477,[-103.41216216    9.17567568 -127.9527027 ],[ -99.47619048    6.34693878 -129.2244898 ],[ -97.48857895    1.39726027 -128.90482535],1360
148,148,1,GM,1218.9511579260964,-409.9773903715487,1705.9320972873525,[-232.08571429  -45.66428571  -22.76428571],[-234.91111111  -45.42222222  -22.43703704],[-236.96992481  -45.46616541  -22.7518797 ],1360
149,149,1,GM,1252.8250754548042,-493.4278606451393,1785.256279460239,[-170.30434783  -40.07971014  -36.29710145],[-171.3125      -41.06944444  -33.96527778],[-170.72916667  -45.49305556  -33.84722222],1360
150,150,1,GM,1086.1042194087693,-446.38003703167715,1699.860120968042,[-109.37931034   42.28275862  -86.35862069],[-106.85616438   43.85616438  -82.12328767],[-107.21276596   44.0212766   -78.18439716],1360
151,151,1,GM,1181.6843555341482,-463.6920594269716,1617.5617125209262,[-290.78169014  177.52112676 -185.63380282],[-289.85517241  180.62068966 -185.73793103],[-286.92517007  184.44897959 -183.18367347],1360
152,152,1,GM,1071.8351529043575,-637.8927523268084,1529.020395931023,[ -86.14666667  199.94       -128.74      ],[ -89.18181818  200.55944056 -125.9020979 ],[ -91.82014388  199.12230216 -122.90647482],1360
153,153,1,GM,1010.5320426638829,-723.180234049499,1607.3862919093322,[-78.34027778  66.72916667 -57.53472222],[-79.93382647  63.96212121 -70.68939394],[-83.44078947  58.71052632 -59.57894737],1360
154,154,1,GM,1065.9388925146955,-638.0678640784128,1477.0798910572714,[-245.91970803   73.16788321 -224.68613139],[-244.9057971    71.77536232 -226.98550725],[-243.61151079   70.38848921 -232.57553957],1360
155,155,1,GM,1095.8688090664302,-674.8301134510015,1635.3362141136527,[-116.12413793  119.91724138 -211.19310345],[-117.39455782  123.41496599 -208.12244898],[-119.48550725  124.89130435 -205.73188406],1360
156,156,1,GM,1135.434535724136,-950.1643506446479,1467.5764302417074,[-209.31496063   15.80314961 -243.        ],[-206.57638889   13.15277778 -245.25694444],[-204.75524476    9.45454545 -242.03496503],1360
157,157,1,GM,1085.106655340568,-896.7437012918732,1455.310265411832,[-236.32352941   -2.19117647  -19.70588235],[-231.42857143   -1.72108844  -19.06122449],[-229.46575342    0.5         -15.10958904],1360
158,158,1,GM,997.9451287166776,-866.214017886488,1355.3151074918003,[ -95.27777778  115.00694444 -103.88194444],[ -91.48550725  114.34782609 -101.39855072],[ -88.69178082  113.28767123 -106.23972603],1360
159,159,1,GM,916.091787312138,-979.4966473045222,1384.7750681999269,[-86.12244898  34.02721088  62.37414966],[-85.43165468  37.62589928  63.13669065],[-83.13043478  39.27536232  62.6884058 ],1360
160,160,1,GM,1093.3212697141664,-859.0948210772628,1398.5038626893258,[-196.14685315  107.27272727 -323.83916084],[-195.12765957  106.34751773 -328.9858156 ],[-193.29496403  106.75539568 -331.58992806],1360
161,161,1,GM,1083.0729255582537,-890.4560809280083,1455.0417896802867,[-78.59440559  75.85314685  27.20979021],[-82.66233766  79.21428571  25.01948052],[-85.          82.82517483  24.46153846],1360
162,162,1,GM,1118.8874838478994,-855.5554659848459,1427.9522383034453,[-281.65540541   81.32432432 -146.7027027 ],[-285.9109589    84.04794521 -146.26027397],[-288.52258065   86.29032258 -148.0516129 ],1360
163,163,1,GM,1137.5709780185782,-874.0252242529602,1422.22760426756,[ -81.67605634  -31.11971831 -158.21830986],[ -82.08955224  -31.03731343 -157.85074627],[ -82.54014599  -31.67153285 -158.38686131],1360
164,164,1,GM,1109.6531497285591,-1154.7260455196624,1397.9556936463255,[-116.93430657   64.67883212 -253.13868613],[-120.53333333   61.48       -249.75333333],[-123.24489796   60.84353741 -246.95238095],1360
165,165,1,GM,1160.404029546641,-1276.9515977929234,1461.4198131730386,[-134.17142857   24.77857143 -111.65      ],[-131.00680272   28.98639456 -110.58503401],[-128.84027778   31.1875     -110.23611111],1360
166,166,1,GM,1129.873894299007,-1247.524073813313,1483.039356047708,[ -91.01324503  -60.97350993 -210.45695364],[ -87.51034483  -61.94482759 -205.56551724],[ -85.51449275  -60.60144928 -208.41304348],1360
167,167,1,GM,1215.7129599973737,-1154.9780069173682,1686.704144848778,[-215.74666667  -55.42       -143.74666667],[-216.53191489  -55.29787234 -140.19148936],[-215.18439716  -55.9929078  -137.54609929],1360
168,168,1,GM,1146.848639084645,-1157.3729003556969,1499.5000573456412,[-137.01459854  -29.87591241  -42.02919708],[-136.73943662  -32.09859155  -42.28169014],[-137.17361111  -35.94444444  -41.06944444],1360
169,169,1,GM,1131.5468133650907,-1137.7871463573965,1463.606482494629,[-177.72535211    8.01408451  -86.6056338 ],[-172.87769784    9.32374101  -83.1942446 ],[-169.3630137    11.52054795  -79.55479452],1360
170,170,1,GM,1182.4181041635895,-1354.6875150730984,1537.0160027869204,[-50.67132867  39.72027972 -97.51748252],[-50.37323944  38.81690141 -96.55633803],[-49.88235294  38.22058824 -96.07352941],1360
171,171,1,GM,1114.7791964323687,-1439.066489729546,1453.1324726551984,[-356.93055556   57.79166667 -240.26388889],[-357.70068027   61.11564626 -244.65986395],[-354.48630137   65.53424658 -242.02739726],1360
172,172,1,GM,1022.7523388686884,-1514.4912818438136,1559.9456706422995,[-198.79411765  111.69852941  -60.65441176],[-203.60839161  111.28671329  -60.9020979 ],[-205.59589041  113.80821918  -63.78767123],1360
173,173,1,GM,1173.9648223862687,-1531.2922593223839,1490.2488472465998,[-271.35460993  124.20567376 -163.59574468],[-270.96268657  121.1119403  -163.86567164],[-272.27083333  117.22916667 -167.06944444],1360
174,174,1,GM,1078.146740641119,-1674.134149850827,1588.8360941329738,[-171.50694444   23.04166667 -180.52083333],[-171.30714286   23.         -181.67142857],[-170.86029412   25.19852941 -182.72058824],1360
175,175,1,GM,988.9191604539922,-1447.05419604701,1666.5444196271662,[-245.08843537   47.60544218 -137.82312925],[-243.99328859   45.75167785 -132.53691275],[-242.98717949   44.21794872 -127.72435897],1360
176,176,1,GM,975.1945784297882,-1417.664805054162,1549.377412052668,[-232.78378378   45.89189189 -212.66216216],[-231.94244604   43.8705036  -215.65467626],[-233.14965986   47.08843537 -220.08843537],1360
177,177,1,GM,1014.1165072531165,-1532.8790763334066,1631.1837210880099,[-121.00680272    8.72108844 -129.31972789],[-123.40689655    5.23448276 -128.96551724],[-126.21165419    6.0650098  -126.31914894],1360
178,178,1,GM,940.1757626160199,-1539.5376589439616,1570.9204406377764,[ -85.85034014   10.55782313 -199.19727891],[ -85.41984733   12.88549618 -199.06870229],[ -85.56834532   15.91366906 -196.5971223 ],1360
179,179,1,GM,1032.3074846325123,-1459.9570695595867,1598.317262311783,[ -93.88235294  123.39705882 -132.25      ],[ -89.29411765  121.50980392 -129.24836601],[ -90.12676056  119.17605634 -127.27464789],1360
180,180,1,GM,894.1255186978647,-1285.5229791550678,1660.0181131184058,[-128.1         102.43571429  -96.60714286],[-130.4964539   101.41843972 -100.04255319],[-130.32142857   99.61428571 -101.43571429],1360
181,181,1,GM,842.0722211899391,-1481.7970041712626,1711.2563963316688,[-168.7124183    65.47058824 -261.83660131],[-173.47260274   65.54794521 -261.53424658],[-176.45714286   65.72857143 -260.36428571],1360
182,182,1,GM,764.0531518255399,-1314.9741250154798,1740.873007691018,[-194.12837838  205.77702703 -276.9527027 ],[-192.76811594  203.95652174 -280.51449275],[-193.51824818  199.65693431 -282.2919708 ],1360
183,183,1,GM,865.9062339970197,-1332.4982556944617,1694.2996959028687,[-282.19708029   43.89051095  -16.2919708 ],[-281.21481481   45.41481481  -16.77037037],[-280.06428571   42.81428571  -16.19285714],1360
184,184,1,GM,824.3240075433641,-1553.2678729973632,1473.6351631415816,[-111.80136986  129.66438356 -153.07534247],[-107.7         127.52666667 -149.95333333],[-103.87248322  126.01342282 -147.63758389],1360
185,185,1,GM,904.7454935753645,-1554.0601265716475,1448.817198652511,[-197.66666667  142.98611111 -167.26388889],[-196.83783784  140.31081081 -170.33783784],[-195.02027027  140.41891892 -174.08783784],1360
186,186,1,GM,1098.7643130655538,-1448.1862703463528,1523.935226664353,[-143.45323741  -73.32374101 -100.53956835],[-146.38167939  -73.9389313  -101.49618321],[-147.85714286  -76.15        -98.89285714],1360
187,187,1,GM,1114.5945582106247,-1411.7854601413515,1312.8196820948726,[-150.69230769   15.41258741 -191.21678322],[-153.11538462   17.11538462 -188.61538462],[-153.91428571   18.26428571 -183.32857143],1360
188,188,1,GM,1187.6508005114024,-1313.6339410359094,1370.9568060868116,[-213.61029412  153.72058824 -297.61029412],[-213.94520548  155.78082192 -294.97260274],[-215.35251799  156.92805755 -292.28057554],1360
189,189,1,GM,1146.6106847804967,-1376.8459777726964,1233.1121749056617,[-176.15267176   83.22900763 -181.91603053],[-178.30555556   85.99305556 -181.58333333],[-179.71527778   87.45138889 -178.00694444],1360
190,190,1,GM,1123.265307492417,-1292.1883154259847,1276.388185294125,[-250.86486486  106.72297297 -210.89189189],[-254.43448276  108.91724138 -212.80689655],[-256.96575342  112.0890411  -210.65068493],1360
191,191,1,GM,1128.318556769977,-1367.2349903616416,1361.3828442220936,[-145.12587413  -67.07692308 -241.54545455],[-148.8         -66.2962963  -244.17777778],[-151.37762238  -68.37762238 -246.85314685],1360
