,time,center,coords,length,order,type,iter,n_cells,speed
6826,126,1,"[46.0, 57.0, 29.5]",20.322401432901575,8.614296403447327,GM,0,15.0,2.413699023508114
6827,126,2,"[48.5, 13.0, 53.0]",20.223748416156685,4.877392697128862,GM,0,9.0,1.9491736499518224
6828,126,3,"[16.0, 17.0, 11.0]",20.199009876724155,8.298194200453013,GM,0,12.0,1.338595286880098
6829,126,4,"[40.0, 6.5, 29.5]",20.149441679609886,0.7133090186364672,GM,0,15.0,2.805951669725412
6830,126,5,"[46.0, 42.5, 3.0]",20.12461179749811,2.3706298162502435,GM,0,6.0,2.604616473685818
6831,126,6,"[41.5, 31.0, 48.0]",20.12461179749811,4.0448420390072855,GM,0,15.0,1.8227318346691699
6832,126,7,"[40.0, 29.0, 59.0]",20.09975124224178,4.3505882596802365,GM,0,6.0,2.434747877147764
6833,126,8,"[4.0, 49.5, 45.5]",20.049937655763422,8.989906585363599,GM,0,12.0,2.156591827584412
6834,126,9,"[41.5, 17.0, 10.5]",20.049937655763422,9.305456665499774,GM,0,15.0,2.201121028107375
6835,126,10,"[26.5, 27.5, 14.0]",20.049937655763422,0.4725905673274333,GM,0,6.0,1.343871041239464
6836,126,11,"[34.0, 54.0, 29.5]",20.024984394500787,2.8378882386659896,GM,0,15.0,2.011528484359948
6837,126,12,"[47.5, 6.0, 19.0]",20.024984394500787,7.841732620687338,GM,0,6.0,3.945988796381959
6838,126,13,"[23.0, 8.0, 54.0]",20.0,16.305158609506435,GM,0,9.0,2.499590771275485
6839,126,14,"[42.5, 27.5, 12.0]",19.949937343260004,5.06347584536984,GM,0,12.0,1.635927294068778
6840,126,15,"[42.0, 20.5, 21.5]",19.949937343260004,16.700384213029785,GM,0,18.0,2.1621271509156834
6841,126,16,"[3.5, 26.0, 35.5]",19.949937343260004,1.9140017440763177,GM,0,6.0,1.3146409133406658
6842,126,17,"[36.0, 44.0, 1.5]",19.924858845171276,3.0133458450630872,GM,0,3.0,1.004448615021029
6843,126,18,"[24.0, 39.0, 19.0]",19.8997487421324,6.193986307733894,GM,0,15.0,1.5407931316550427
6844,126,19,"[48.5, 14.5, 7.5]",19.87460691435179,5.983134654213313,GM,0,9.0,1.2286597409938136
6845,126,20,"[38.5, 19.5, 6.5]",19.87460691435179,5.660566340763978,GM,0,9.0,1.9575027373305243
6846,127,0,"[18.5, 28.5, 45.5]",20.46948949045872,2.612710183024163,GM,0,6.0,0.48233592891573096
6847,127,1,"[46.0, 57.0, 29.5]",20.322401432901575,2.2024997589012543,GM,0,18.0,2.2472967711652094
6848,127,2,"[48.5, 13.0, 53.0]",20.223748416156685,15.551024586070632,GM,0,9.0,2.262526157903269
6849,127,3,"[16.0, 17.0, 11.0]",20.199009876724155,3.093489203193027,GM,0,6.0,1.0454017953034132
6850,127,4,"[40.0, 6.5, 29.5]",20.149441679609886,3.0979545466323017,GM,0,12.0,2.2165924344892733
6851,127,5,"[46.0, 42.5, 3.0]",20.12461179749811,7.686135336045396,GM,0,6.0,1.9550789960214605
6852,127,6,"[41.5, 31.0, 48.0]",20.12461179749811,8.721135506325098,GM,0,21.0,1.6719628342583377
6853,127,7,"[40.0, 29.0, 59.0]",20.09975124224178,1.1763670256835468,GM,0,3.0,2.964201877934267
6854,127,8,"[4.0, 49.5, 45.5]",20.049937655763422,4.96690071919366,GM,0,15.0,2.126050813059777
6855,127,9,"[41.5, 17.0, 10.5]",20.049937655763422,2.532559619952565,GM,0,12.0,1.5151908900273294
6856,127,10,"[26.5, 27.5, 14.0]",20.049937655763422,1.2265515776464966,GM,0,6.0,1.2793908263494664
6857,127,11,"[34.0, 54.0, 29.5]",20.024984394500787,12.2162033095519,GM,0,15.0,1.7949722234524434
6858,127,12,"[47.5, 6.0, 19.0]",20.024984394500787,13.40045503969495,GM,0,9.0,2.8581215358975745
6859,127,13,"[23.0, 8.0, 54.0]",20.0,51.423253148003454,GM,0,18.0,2.989472061650861
6860,127,14,"[42.5, 27.5, 12.0]",19.949937343260004,7.408695064665514,GM,0,15.0,1.830126630585074
6861,127,15,"[42.0, 20.5, 21.5]",19.949937343260004,3.103214993153774,GM,0,12.0,1.9595729549460865
6862,127,16,"[3.5, 26.0, 35.5]",19.949937343260004,3.2716001233028944,GM,0,6.0,0.8443323102765813
6863,127,17,"[36.0, 44.0, 1.5]",19.924858845171276,0.5272804774083557,GM,0,3.0,0.2730179028132991
6864,127,18,"[24.0, 39.0, 19.0]",19.8997487421324,10.55684437505456,GM,0,18.0,1.8991518364718831
6865,127,19,"[48.5, 14.5, 7.5]",19.87460691435179,9.950497704909449,GM,0,12.0,1.3211637082960654
6866,127,20,"[38.5, 19.5, 6.5]",19.87460691435179,0.04974154600329683,GM,0,9.0,1.3397740652760628
6867,128,0,"[18.5, 28.5, 45.5]",20.46948949045872,1.698227464707113,GM,0,6.0,0.5593131359143518
6868,128,1,"[46.0, 57.0, 29.5]",20.322401432901575,3.0680221251756947,GM,0,18.0,1.9238119517414778
6869,128,2,"[48.5, 13.0, 53.0]",20.223748416156685,15.196980986332342,GM,0,6.0,2.5733104562116047
6870,128,3,"[16.0, 17.0, 11.0]",20.199009876724155,9.114140001316395,GM,0,15.0,1.2084717037148636
6871,128,4,"[40.0, 6.5, 29.5]",20.149441679609886,0.9092656988754619,GM,0,12.0,1.817040449883333
6872,128,5,"[46.0, 42.5, 3.0]",20.12461179749811,1.179630853266346,GM,0,6.0,2.8194440773534217
6873,128,6,"[41.5, 31.0, 48.0]",20.12461179749811,2.445263605652375,GM,0,15.0,1.6385672006910286
6874,128,7,"[40.0, 29.0, 59.0]",20.09975124224178,0.38646535394920534,GM,0,6.0,1.576806087837544
6875,128,8,"[4.0, 49.5, 45.5]",20.049937655763422,26.436420354323637,GM,0,18.0,2.7588594646015476
6876,128,9,"[41.5, 17.0, 10.5]",20.049937655763422,0.33792493562291526,GM,0,12.0,1.344483155761796
6877,128,10,"[26.5, 27.5, 14.0]",20.049937655763422,0.2968898762297698,GM,0,3.0,0.2805634895447658
6878,128,11,"[34.0, 54.0, 29.5]",20.024984394500787,10.185922712465555,GM,0,15.0,1.7718507769648417
6879,128,12,"[47.5, 6.0, 19.0]",20.024984394500787,15.13935629587806,GM,0,6.0,2.52322604931301
6880,128,13,"[23.0, 8.0, 54.0]",20.0,17.882152355551746,GM,0,9.0,2.819570309168376
6881,128,14,"[42.5, 27.5, 12.0]",19.949937343260004,2.529354024259609,GM,0,6.0,2.790636265808574
6882,128,15,"[42.0, 20.5, 21.5]",19.949937343260004,4.063606146529782,GM,0,12.0,2.621634295329484
6883,128,16,"[3.5, 26.0, 35.5]",19.949937343260004,5.881270196752892,GM,0,6.0,0.9802116994588154
6884,128,17,"[36.0, 44.0, 1.5]",19.924858845171276,0.8295923466838317,GM,0,6.0,1.0302902246951469
6885,128,18,"[24.0, 39.0, 19.0]",19.8997487421324,9.847514320289996,GM,0,18.0,2.1878905992308275
6886,128,19,"[48.5, 14.5, 7.5]",19.87460691435179,12.70501232149222,GM,0,15.0,1.7069555706983588
6887,128,20,"[38.5, 19.5, 6.5]",19.87460691435179,3.228906708692584,GM,0,6.0,1.006750151931848
6888,129,0,"[18.5, 28.5, 45.5]",20.46948949045872,0.5366677173178758,GM,0,6.0,0.8410152336358495
6889,129,1,"[46.0, 57.0, 29.5]",20.322401432901575,0.45202056784004796,GM,0,12.0,1.194137547609625
6890,129,2,"[48.5, 13.0, 53.0]",20.223748416156685,0.07744360902254499,GM,0,3.0,0.09172932330827403
6891,129,3,"[16.0, 17.0, 11.0]",20.199009876724155,13.424128400295302,GM,0,12.0,1.3035922085404248
6892,129,4,"[40.0, 6.5, 29.5]",20.149441679609886,1.4664460485648476,GM,0,6.0,1.6576422866482072
6893,129,5,"[46.0, 42.5, 3.0]",20.12461179749811,15.937311380927092,GM,0,12.0,2.125390140981309
6894,129,6,"[41.5, 31.0, 48.0]",20.12461179749811,10.441640562358526,GM,0,18.0,1.6636301332600967
6895,129,7,"[40.0, 29.0, 59.0]",20.09975124224178,9.673038229376246,GM,0,6.0,2.7374916163648515
6896,129,8,"[4.0, 49.5, 45.5]",20.049937655763422,3.071855890934849,GM,0,12.0,2.782134446434512
6897,129,9,"[41.5, 17.0, 10.5]",20.049937655763422,12.741321149173302,GM,0,15.0,1.7797953416152164
6898,129,10,"[26.5, 27.5, 14.0]",20.049937655763422,0.28255546729979386,GM,0,6.0,0.5038790483644426
6899,129,11,"[34.0, 54.0, 29.5]",20.024984394500787,5.740366054106886,GM,0,15.0,1.8144236661129374
6900,129,12,"[47.5, 6.0, 19.0]",20.024984394500787,5.401609593413355,GM,0,9.0,1.8915723793599346
6901,129,13,"[23.0, 8.0, 54.0]",20.0,34.011668477159745,GM,0,18.0,2.112376072762342
6902,129,14,"[42.5, 27.5, 12.0]",19.949937343260004,1.7717713934921093,GM,0,15.0,1.9329315771147733
6903,129,15,"[42.0, 20.5, 21.5]",19.949937343260004,0.15208037550165443,GM,0,15.0,2.0658891782665267
6904,129,16,"[3.5, 26.0, 35.5]",19.949937343260004,3.0442817117399823,GM,0,6.0,1.0137962192159546
6905,129,17,"[36.0, 44.0, 1.5]",19.924858845171276,4.0493507805940885,GM,0,6.0,1.3033237601869903
6906,129,18,"[24.0, 39.0, 19.0]",19.8997487421324,5.490951076367562,GM,0,15.0,1.9699640371431966
6907,129,19,"[48.5, 14.5, 7.5]",19.87460691435179,16.98147513571239,GM,0,18.0,1.651469759613817
6908,129,20,"[38.5, 19.5, 6.5]",19.87460691435179,12.712022675677822,GM,0,15.0,2.376990088335541
6909,130,0,"[18.5, 28.5, 45.5]",20.46948949045872,0.31547283924333414,GM,0,6.0,0.4813666853284353
6910,130,1,"[46.0, 57.0, 29.5]",20.322401432901575,18.50832219912276,GM,0,15.0,2.333603862362644
6911,130,2,"[48.5, 13.0, 53.0]",20.223748416156685,16.453975479865257,GM,0,9.0,1.9653353370063062
6912,130,3,"[16.0, 17.0, 11.0]",20.199009876724155,2.8259935334455406,GM,0,12.0,1.530081895193544
6913,130,4,"[40.0, 6.5, 29.5]",20.149441679609886,7.140693249704185,GM,0,6.0,2.227083286745753
6914,130,5,"[46.0, 42.5, 3.0]",20.12461179749811,1.468444193275353,GM,0,6.0,2.134733707992435
6915,130,6,"[41.5, 31.0, 48.0]",20.12461179749811,2.1966633417687405,GM,0,12.0,1.2266737961072742
6916,130,7,"[40.0, 29.0, 59.0]",20.09975124224178,10.123515076266386,GM,0,6.0,1.6872525127110645
6917,130,8,"[4.0, 49.5, 45.5]",20.049937655763422,14.478526912721286,GM,0,15.0,2.5003539600457594
6918,130,9,"[41.5, 17.0, 10.5]",20.049937655763422,1.2057740205395646,GM,0,12.0,2.001751742502691
6919,130,10,"[26.5, 27.5, 14.0]",20.049937655763422,1.4480666674260263,GM,0,9.0,0.4484341607506895
6920,130,11,"[34.0, 54.0, 29.5]",20.024984394500787,2.9652213971732806,GM,0,12.0,1.9595529940918166
6921,130,12,"[47.5, 6.0, 19.0]",20.024984394500787,14.905684416956717,GM,0,8.0,3.3055861885055293
6922,130,13,"[23.0, 8.0, 54.0]",20.0,17.33286620971601,GM,0,12.0,1.8275452633726885
6923,130,14,"[42.5, 27.5, 12.0]",19.949937343260004,2.059142474698767,GM,0,12.0,1.7599082874961411
6924,130,15,"[42.0, 20.5, 21.5]",19.949937343260004,4.592598092885503,GM,0,12.0,2.090564652154894
6925,130,16,"[3.5, 26.0, 35.5]",19.949937343260004,2.5159620874169946,GM,0,9.0,1.5010954351829975
6926,130,17,"[36.0, 44.0, 1.5]",19.924858845171276,1.8758484385936924,GM,0,3.0,1.183067735123899
6927,130,18,"[24.0, 39.0, 19.0]",19.8997487421324,14.241851557303079,GM,0,15.0,2.0789172171650168
6928,130,19,"[48.5, 14.5, 7.5]",19.87460691435179,5.856588476518262,GM,0,12.0,1.7103280659544786
6929,130,20,"[38.5, 19.5, 6.5]",19.87460691435179,5.483248215742265,GM,0,9.0,1.9595940825252285
6930,131,0,"[18.5, 28.5, 45.5]",20.46948949045872,0.2876087788916699,GM,0,6.0,0.1602461013645217
6931,131,1,"[46.0, 57.0, 29.5]",20.322401432901575,1.8156410914045296,GM,0,9.0,2.3255043368646775
6932,131,2,"[48.5, 13.0, 53.0]",20.223748416156685,5.878885945667278,GM,0,6.0,2.323939024517692
6933,131,3,"[16.0, 17.0, 11.0]",20.199009876724155,10.764232423714782,GM,0,15.0,1.2822307940701814
6934,131,4,"[40.0, 6.5, 29.5]",20.149441679609886,2.4253829507988485,GM,0,12.0,1.4520134446728694
6935,131,5,"[46.0, 42.5, 3.0]",20.12461179749811,1.2188209142541453,GM,0,6.0,1.6995714308976761
6936,131,6,"[41.5, 31.0, 48.0]",20.12461179749811,1.0308922740524302,GM,0,18.0,1.5266104311876818
6937,131,7,"[40.0, 29.0, 59.0]",20.09975124224178,0.0,GM,0,0.0,
6938,131,8,"[4.0, 49.5, 45.5]",20.049937655763422,9.181673750795568,GM,0,12.0,2.151999587169552
6939,131,9,"[41.5, 17.0, 10.5]",20.049937655763422,11.74744647556269,GM,0,12.0,1.7113357519853138
6940,131,10,"[26.5, 27.5, 14.0]",20.049937655763422,2.1764705882353113,GM,0,6.0,1.0325163398692787
6941,131,11,"[34.0, 54.0, 29.5]",20.024984394500787,1.409055918507839,GM,0,18.0,1.7356068320538514
6942,131,12,"[47.5, 6.0, 19.0]",20.024984394500787,3.3709232649844303,GM,0,9.0,1.7363207078830603
6943,131,13,"[23.0, 8.0, 54.0]",20.0,32.01502007142649,GM,0,18.0,2.3051425937783088
6944,131,14,"[42.5, 27.5, 12.0]",19.949937343260004,2.7162138932622497,GM,0,12.0,1.7393648798044221
6945,131,15,"[42.0, 20.5, 21.5]",19.949937343260004,10.171926169696764,GM,0,12.0,2.2459589102319835
6946,131,16,"[3.5, 26.0, 35.5]",19.949937343260004,2.097618408236051,GM,0,9.0,1.6506907789115697
6947,131,17,"[36.0, 44.0, 1.5]",19.924858845171276,0.0,GM,0,0.0,
6948,131,18,"[24.0, 39.0, 19.0]",19.8997487421324,3.7656538793706744,GM,0,21.0,1.9799227895377933
6949,131,19,"[48.5, 14.5, 7.5]",19.87460691435179,5.880999537959475,GM,0,15.0,1.830977555667816
6950,131,20,"[38.5, 19.5, 6.5]",19.87460691435179,3.9472580161821824,GM,0,3.0,1.4305264209369735
6951,132,0,"[18.5, 28.5, 45.5]",20.46948949045872,3.223120109920483,GM,0,6.0,1.0188340039475008
6952,132,1,"[46.0, 57.0, 29.5]",20.322401432901575,16.59370734537633,GM,0,21.0,2.267936076824534
6953,132,2,"[48.5, 13.0, 53.0]",20.223748416156685,5.067510936943037,GM,0,6.0,2.1491415110732413
6954,132,3,"[16.0, 17.0, 11.0]",20.199009876724155,8.866089457810489,GM,0,15.0,1.3486489590706976
6955,132,4,"[40.0, 6.5, 29.5]",20.149441679609886,2.1088691083080207,GM,0,12.0,1.7254255299719876
6956,132,5,"[46.0, 42.5, 3.0]",20.12461179749811,1.9624547867391797,GM,0,9.0,1.714405408149985
6957,132,6,"[41.5, 31.0, 48.0]",20.12461179749811,2.0642294908524974,GM,0,15.0,1.2505510124210872
6958,132,7,"[40.0, 29.0, 59.0]",20.09975124224178,6.595313920671941,GM,0,9.0,1.0637083628298758
6959,132,8,"[4.0, 49.5, 45.5]",20.049937655763422,7.524941361660964,GM,0,15.0,2.4623632331153553
6960,132,9,"[41.5, 17.0, 10.5]",20.049937655763422,2.927111029581404,GM,0,12.0,1.789229108307034
6961,132,10,"[26.5, 27.5, 14.0]",20.049937655763422,1.6348854495349059,GM,0,6.0,1.0098259561541099
6962,132,11,"[34.0, 54.0, 29.5]",20.024984394500787,6.153772376022999,GM,0,9.0,1.9197213155742219
6963,132,12,"[47.5, 6.0, 19.0]",20.024984394500787,18.594506922030213,GM,0,12.0,2.8560735156466155
6964,132,13,"[23.0, 8.0, 54.0]",20.0,28.70055980154971,GM,0,18.0,2.5499873434012725
6965,132,14,"[42.5, 27.5, 12.0]",19.949937343260004,17.144968401344016,GM,0,12.0,2.316934721230408
6966,132,15,"[42.0, 20.5, 21.5]",19.949937343260004,9.489515049159476,GM,0,18.0,2.286831010771081
6967,132,16,"[3.5, 26.0, 35.5]",19.949937343260004,0.860100110569455,GM,0,6.0,0.7179261688804885
6968,132,17,"[36.0, 44.0, 1.5]",19.924858845171276,2.2838410122965485,GM,0,3.0,1.5763899518682933
6969,132,18,"[24.0, 39.0, 19.0]",19.8997487421324,10.530747219779565,GM,0,18.0,1.7722487107081284
6970,132,19,"[48.5, 14.5, 7.5]",19.87460691435179,14.910634653371497,GM,0,15.0,1.3129778001307135
6971,132,20,"[38.5, 19.5, 6.5]",19.87460691435179,1.0413864263042711,GM,0,9.0,1.923536795842673
6972,133,0,"[18.5, 28.5, 45.5]",20.46948949045872,1.7424317617866052,GM,0,3.0,0.5808105872622017
6973,133,1,"[46.0, 57.0, 29.5]",20.322401432901575,21.250000840456465,GM,0,18.0,1.545804826249213
6974,133,2,"[48.5, 13.0, 53.0]",20.223748416156685,4.96103806030807,GM,0,6.0,2.0810144134925515
6975,133,3,"[16.0, 17.0, 11.0]",20.199009876724155,5.187339918617475,GM,0,9.0,0.7616279032153079
6976,133,4,"[40.0, 6.5, 29.5]",20.149441679609886,6.492658489690122,GM,0,15.0,1.7629552073654826
6977,133,5,"[46.0, 42.5, 3.0]",20.12461179749811,6.87846369169624,GM,0,9.0,1.7928794187808121
6978,133,6,"[41.5, 31.0, 48.0]",20.12461179749811,7.337363289350453,GM,0,15.0,1.8795026768580512
6979,133,7,"[40.0, 29.0, 59.0]",20.09975124224178,0.18251633986928084,GM,0,3.0,0.7331336238199005
6980,133,8,"[4.0, 49.5, 45.5]",20.049937655763422,7.575189325768271,GM,0,12.0,2.356754920663598
6981,133,9,"[41.5, 17.0, 10.5]",20.049937655763422,10.07393575274643,GM,0,12.0,1.7109726871558018
6982,133,10,"[26.5, 27.5, 14.0]",20.049937655763422,0.10615012832050752,GM,0,6.0,0.4991778735834392
6983,133,11,"[34.0, 54.0, 29.5]",20.024984394500787,29.220762698405068,GM,0,15.0,2.3283745784492007
6984,133,12,"[47.5, 6.0, 19.0]",20.024984394500787,13.641391601109653,GM,0,6.0,2.2859562344883564
6985,133,13,"[23.0, 8.0, 54.0]",20.0,32.19700877505872,GM,0,18.0,2.805432292827755
6986,133,14,"[42.5, 27.5, 12.0]",19.949937343260004,12.575973483001949,GM,0,9.0,1.684398727547092
6987,133,15,"[42.0, 20.5, 21.5]",19.949937343260004,19.190801595501647,GM,0,18.0,1.902029710201455
6988,133,16,"[3.5, 26.0, 35.5]",19.949937343260004,0.5046640496441519,GM,0,6.0,1.3404880152263114
6989,133,17,"[36.0, 44.0, 1.5]",19.924858845171276,0.0,GM,0,0.0,
6990,133,18,"[24.0, 39.0, 19.0]",19.8997487421324,11.91522439568135,GM,0,12.0,2.0439464027245955
6991,133,19,"[48.5, 14.5, 7.5]",19.87460691435179,15.587304033661932,GM,0,12.0,1.4360258494267135
6992,133,20,"[38.5, 19.5, 6.5]",19.87460691435179,4.113487525281478,GM,0,9.0,2.1602496830799263
6993,134,0,"[18.5, 28.5, 45.5]",20.46948949045872,1.8463215968140858,GM,0,6.0,0.307720266135681
6994,134,1,"[46.0, 57.0, 29.5]",20.322401432901575,2.905065743517042,GM,0,21.0,1.9748966256996012
6995,134,2,"[48.5, 13.0, 53.0]",20.223748416156685,3.9432895334916367,GM,0,6.0,1.4188064707966699
6996,134,3,"[16.0, 17.0, 11.0]",20.199009876724155,7.555600463197798,GM,0,12.0,1.23473199685725
6997,134,4,"[40.0, 6.5, 29.5]",20.149441679609886,7.784630333987536,GM,0,9.0,1.658092612338739
6998,134,5,"[46.0, 42.5, 3.0]",20.12461179749811,1.5498556951553297,GM,0,9.0,2.1847795831750636
6999,134,6,"[41.5, 31.0, 48.0]",20.12461179749811,3.3231914738349992,GM,0,12.0,1.173156141861175
7000,134,7,"[40.0, 29.0, 59.0]",20.09975124224178,3.5824893144550245,GM,0,6.0,1.8934960615201473
7001,134,8,"[4.0, 49.5, 45.5]",20.049937655763422,10.602473682109931,GM,0,18.0,2.0979380731635495
7002,134,9,"[41.5, 17.0, 10.5]",20.049937655763422,8.354118650243098,GM,0,9.0,1.712013780302268
7003,134,10,"[26.5, 27.5, 14.0]",20.049937655763422,1.2299122164670067,GM,0,6.0,0.7665385621741491
7004,134,11,"[34.0, 54.0, 29.5]",20.024984394500787,14.006952065114767,GM,0,12.0,1.7170004541938386
7005,134,12,"[47.5, 6.0, 19.0]",20.024984394500787,15.863525622769487,GM,0,6.0,2.643920937128248
7006,134,13,"[23.0, 8.0, 54.0]",20.0,25.361267904222906,GM,0,12.0,2.3947132732928575
7007,134,14,"[42.5, 27.5, 12.0]",19.949937343260004,1.7462526410967136,GM,0,12.0,2.132015227221397
7008,134,15,"[42.0, 20.5, 21.5]",19.949937343260004,4.970863599316431,GM,0,12.0,2.6598196095354525
7009,134,16,"[3.5, 26.0, 35.5]",19.949937343260004,12.869700205981637,GM,0,12.0,1.6081981252695314
7010,134,17,"[36.0, 44.0, 1.5]",19.924858845171276,0.6920330402344756,GM,0,3.0,0.8195043964828125
7011,134,18,"[24.0, 39.0, 19.0]",19.8997487421324,6.5657749219562405,GM,0,15.0,1.6968369485566241
7012,134,19,"[48.5, 14.5, 7.5]",19.87460691435179,11.379707922964823,GM,0,12.0,1.5886997004264982
7013,134,20,"[38.5, 19.5, 6.5]",19.87460691435179,6.4937009409574955,GM,0,9.0,1.8439481780894735
7014,135,0,"[18.5, 28.5, 45.5]",20.46948949045872,3.1549667302028386,GM,0,6.0,0.70865321763123
7015,135,1,"[46.0, 57.0, 29.5]",20.322401432901575,10.354792904113353,GM,0,18.0,2.1870966477194287
7016,135,2,"[48.5, 13.0, 53.0]",20.223748416156685,0.0,GM,0,0.0,
7017,135,3,"[16.0, 17.0, 11.0]",20.199009876724155,8.318295762659574,GM,0,12.0,1.5370558457461743
7018,135,4,"[40.0, 6.5, 29.5]",20.149441679609886,2.5921612608278117,GM,0,15.0,1.6322402304321129
7019,135,5,"[46.0, 42.5, 3.0]",20.12461179749811,10.041682974559713,GM,0,6.0,2.71576312124258
7020,135,6,"[41.5, 31.0, 48.0]",20.12461179749811,4.353202928107194,GM,0,21.0,1.0689515755976982
7021,135,7,"[40.0, 29.0, 59.0]",20.09975124224178,4.3300571249838455,GM,0,9.0,1.7435252344692955
7022,135,8,"[4.0, 49.5, 45.5]",20.049937655763422,15.97182629428928,GM,0,18.0,2.127177356933133
7023,135,9,"[41.5, 17.0, 10.5]",20.049937655763422,11.97234600464688,GM,0,18.0,1.730381423888808
7024,135,10,"[26.5, 27.5, 14.0]",20.049937655763422,2.2541958761638767,GM,0,6.0,0.5969517190722394
7025,135,11,"[34.0, 54.0, 29.5]",20.024984394500787,5.775919919729141,GM,0,9.0,1.896493757883185
7026,135,12,"[47.5, 6.0, 19.0]",20.024984394500787,11.538905775075975,GM,0,3.0,3.8463019250253248
7027,135,13,"[23.0, 8.0, 54.0]",20.0,8.516157012980226,GM,0,15.0,2.360043885780926
7028,135,14,"[42.5, 27.5, 12.0]",19.949937343260004,9.5262264780842,GM,0,9.0,1.1331392179350959
7029,135,15,"[42.0, 20.5, 21.5]",19.949937343260004,21.246693634137433,GM,0,21.0,2.471960784880612
7030,135,16,"[3.5, 26.0, 35.5]",19.949937343260004,3.784317632843459,GM,0,9.0,1.122899917441328
7031,135,17,"[36.0, 44.0, 1.5]",19.924858845171276,0.0,GM,0,0.0,
7032,135,18,"[24.0, 39.0, 19.0]",19.8997487421324,10.457705920376156,GM,0,18.0,1.784279027323899
7033,135,19,"[48.5, 14.5, 7.5]",19.87460691435179,9.745088894648504,GM,0,12.0,1.2669376222239066
7034,135,20,"[38.5, 19.5, 6.5]",19.87460691435179,17.561809477501555,GM,0,12.0,1.9520344284495803
7035,136,0,"[18.5, 28.5, 45.5]",20.46948949045872,1.4996046501961349,GM,0,9.0,0.3921030598466412
7036,136,1,"[46.0, 57.0, 29.5]",20.322401432901575,5.697591753280371,GM,0,18.0,2.065559889075957
7037,136,2,"[48.5, 13.0, 53.0]",20.223748416156685,4.914870563456388,GM,0,9.0,1.7240729308048375
7038,136,3,"[16.0, 17.0, 11.0]",20.199009876724155,6.230212802216673,GM,0,12.0,1.5132949217543137
7039,136,4,"[40.0, 6.5, 29.5]",20.149441679609886,3.677613678228516,GM,0,12.0,1.9464967992487814
7040,136,5,"[46.0, 42.5, 3.0]",20.12461179749811,4.544457957501372,GM,0,6.0,1.6894495399930196
7041,136,6,"[41.5, 31.0, 48.0]",20.12461179749811,11.878198421734012,GM,0,18.0,1.7842499476403302
7042,136,7,"[40.0, 29.0, 59.0]",20.09975124224178,2.8686424100156387,GM,0,3.0,2.6279668753260332
7043,136,8,"[4.0, 49.5, 45.5]",20.049937655763422,6.928254611072859,GM,0,15.0,2.3710041689395998
7044,136,9,"[41.5, 17.0, 10.5]",20.049937655763422,10.837619798321839,GM,0,12.0,2.208627707245391
7045,136,10,"[26.5, 27.5, 14.0]",20.049937655763422,1.4238325281803412,GM,0,6.0,0.6870638754696733
7046,136,11,"[34.0, 54.0, 29.5]",20.024984394500787,8.505863044691417,GM,0,12.0,2.1098099431273094
7047,136,12,"[47.5, 6.0, 19.0]",20.024984394500787,0.23894131872857827,GM,0,9.0,1.9995332470883054
7048,136,13,"[23.0, 8.0, 54.0]",20.0,21.088108733309923,GM,0,12.0,2.1573023638103535
7049,136,14,"[42.5, 27.5, 12.0]",19.949937343260004,4.067133264975013,GM,0,9.0,0.8699095719396305
7050,136,15,"[42.0, 20.5, 21.5]",19.949937343260004,2.3098427021159296,GM,0,9.0,2.6780224044099534
7051,136,16,"[3.5, 26.0, 35.5]",19.949937343260004,2.156676689549365,GM,0,12.0,1.3532066312946511
7052,136,17,"[36.0, 44.0, 1.5]",19.924858845171276,4.481031453864439,GM,0,3.0,1.6698833477203128
7053,136,18,"[24.0, 39.0, 19.0]",19.8997487421324,17.94832900175477,GM,0,15.0,1.8572470017115743
7054,136,19,"[48.5, 14.5, 7.5]",19.87460691435179,7.244693109949244,GM,0,12.0,1.0413027562861943
7055,136,20,"[38.5, 19.5, 6.5]",19.87460691435179,8.39561722260202,GM,0,12.0,2.2081620088433187
7056,137,0,"[18.5, 28.5, 45.5]",20.46948949045872,3.9674232749280947,GM,0,6.0,0.9070622786255811
7057,137,1,"[46.0, 57.0, 29.5]",20.322401432901575,6.4354291622111575,GM,0,18.0,2.170516609193881
7058,137,2,"[48.5, 13.0, 53.0]",20.223748416156685,2.730993804228392,GM,0,6.0,1.5963945399687918
7059,137,3,"[16.0, 17.0, 11.0]",20.199009876724155,5.524830603980837,GM,0,15.0,1.6770167428503986
7060,137,4,"[40.0, 6.5, 29.5]",20.149441679609886,2.629227860772943,GM,0,15.0,1.9582882043453689
7061,137,5,"[46.0, 42.5, 3.0]",20.12461179749811,1.9344329879607827,GM,0,6.0,1.229361739615938
7062,137,6,"[41.5, 31.0, 48.0]",20.12461179749811,19.50082969523099,GM,0,21.0,1.196337296187326
7063,137,7,"[40.0, 29.0, 59.0]",20.09975124224178,4.545738111453128,GM,0,6.0,2.846908240072294
7064,137,8,"[4.0, 49.5, 45.5]",20.049937655763422,3.1436311613086403,GM,0,12.0,2.5016721142615777
7065,137,9,"[41.5, 17.0, 10.5]",20.049937655763422,8.205059622565209,GM,0,15.0,1.7199982919302144
7066,137,10,"[26.5, 27.5, 14.0]",20.049937655763422,0.9529790660225359,GM,0,6.0,1.4788513150832
7067,137,11,"[34.0, 54.0, 29.5]",20.024984394500787,0.7551630124471593,GM,0,12.0,2.353649342430819
