,time,iter,type,v_x,v_y,v_z,x,y,z,n_cells
2515,127,0,GM,-3775.786988371707,2144.651335273711,3737.9418595609345,[ 429.07606093 -253.90410959 -513.29413737],[ 433.0902987  -255.98933936 -515.58389262],[ 439.6442953  -254.24832215 -514.00671141],1356
2516,128,0,GM,-3920.9799610345576,2220.8112493760977,3699.7540987409043,[ 572.36774194 -209.86451613 -301.89032258],[ 570.69798658 -206.88590604 -298.13422819],[ 569.02666667 -202.85333333 -293.7       ],1356
2517,129,0,GM,-3939.7990276924193,2137.2551220052223,3705.874868658039,[ 620.     -171.1625 -508.5   ],[ 617.33974359 -170.48717949 -513.80128205],[ 615.50967742 -171.61935484 -518.21290323],1356
2518,130,0,GM,-3877.6235127562413,2193.685096843656,3859.138994510165,[ 407.29677419 -190.23225806 -405.09677419],[ 409.31372549 -186.40522876 -407.67320261],[ 409.1409396  -185.79194631 -412.33557047],1356
2519,131,0,GM,-3851.5733871129014,2225.298131874404,3770.914220042828,[ 583.50523756 -258.60273973 -362.28299648],[ 583.93630573 -259.07006369 -367.71974522],[ 586.60625 -254.75625 -369.55   ],1356
2520,132,0,GM,-3951.5392323378383,1899.761604031037,3770.250433529353,[ 428.86666667 -128.58666667 -461.18      ],[ 432.23178808 -124.73509934 -460.8410596 ],[ 433.72903226 -121.63225806 -457.72258065],1356
2521,133,0,GM,-3895.5808716929682,1970.989790070534,3853.9971333172953,[ 441.29139073 -148.58278146 -509.30463576],[ 445.8        -147.86108597 -513.70540158],[ 448.10365854 -146.20121951 -519.30487805],1356
2522,134,0,GM,-3850.0172788167133,2074.1319563837765,3802.9851558792866,[ 456.50955414 -179.49044586 -534.05732484],[ 455.44303797 -173.08227848 -536.99367089],[ 456.38216561 -169.56050955 -540.84713376],1356
2523,135,0,GM,-3971.7440172906563,2159.3182107056746,3634.3320594561255,[ 391.92       -266.14666667 -503.33333333],[ 393.26712329 -268.59589041 -500.16438356],[ 394.21192053 -273.98675497 -500.39735099],1356
2524,136,0,GM,-3930.35844570657,2153.880048188358,3818.547341231229,[ 570.90131579 -230.30263158 -426.57894737],[ 567.98657718 -230.83221477 -423.77852349],[ 566.53205128 -233.33333333 -420.12179487],1356
2525,137,0,GM,-3990.3542988424338,2318.9602745211537,3604.8812150947733,[ 383.24309327 -250.36451559 -381.61875   ],[ 386.01333333 -251.68075873 -386.96884751],[ 387.92197872 -255.49354875 -387.6       ],1356
2526,138,0,GM,-3891.5142778052236,2243.1469219742335,3558.263275813055,[ 424.47297297 -254.7027027  -482.89189189],[ 426.34810127 -255.56962025 -487.27848101],[ 431.63125 -254.2     -489.7375 ],1356
2527,139,0,GM,-3807.4456035559933,2284.0729504072765,3647.6294366060715,[ 439.94267516 -153.34394904 -388.98726115],[ 438.5        -158.21917808 -389.9109589 ],[ 440.26388889 -163.30555556 -389.64583333],1356
2528,140,0,GM,-3796.928800406667,2465.0843643780936,3521.197467896964,[ 439.37086093 -335.64238411 -453.09271523],[ 439.15714286 -331.76428571 -448.83571429],[ 441.60689655 -328.75862069 -446.1862069 ],1356
2529,141,0,GM,-3808.8409296935574,2376.373698613697,3522.096168559643,[ 483.61437908 -172.16993464 -484.33986928],[ 486.4965035  -174.43356643 -486.93706294],[ 486.27044025 -173.3836478  -492.47169811],1356
2530,142,0,GM,-3737.9632260812177,2524.5408724053177,3541.7966676586925,[ 620.01973684 -369.94736842 -452.84210526],[ 623.39189189 -373.34459459 -455.86486486],[ 627.66666667 -374.28       -458.59333333],1356
2531,143,0,GM,-3764.794673720545,2393.505815006873,3600.9265815832337,[ 609.84722222 -259.14583333 -432.79861111],[ 605.36363636 -264.50649351 -432.09090909],[ 601.92207792 -266.4025974  -429.90909091],1356
2532,144,0,GM,-3947.591859663156,2369.8982146680473,3590.273381918545,[ 481.60810811 -158.52702703 -495.34459459],[ 478.8490566  -153.64779874 -496.20125786],[ 476.35582822 -147.82208589 -495.99386503],1356
2533,145,0,GM,-3764.6284633247287,2432.515592544414,3515.898643046332,[ 439.75838926 -285.85234899 -446.22147651],[ 436.36912752 -283.01342282 -446.15436242],[ 430.13461538 -284.71153846 -444.62179487],1356
2534,146,0,GM,-3661.497201292242,2472.260904642475,3444.2050620565615,[ 409.1  -246.04 -510.18],[ 414.69536424 -244.33774834 -507.61589404],[ 419.07361963 -244.7791411  -509.3190184 ],1356
2535,147,0,GM,-3875.0690731830246,2491.714260530811,3462.174337295418,[ 396.32432432 -245.08783784 -546.47297297],[ 396.83687943 -240.22695035 -547.5248227 ],[ 401.35526316 -238.50657895 -548.42763158],1356
2536,148,0,GM,-3859.8662896187175,2618.29376445475,3335.1387676998056,[ 546.88435374 -259.48979592 -458.57142857],[ 543.61589404 -258.71523179 -454.50993377],[ 543.57615894 -253.07284768 -455.94701987],1356
2537,149,0,GM,-3678.5958359074634,2639.622880661006,3364.808567271325,[ 600.76433121 -327.30573248 -501.2611465 ],[ 596.79738562 -329.43137255 -503.16993464],[ 591.61290323 -330.50322581 -502.92258065],1356
2538,150,0,GM,-3657.733043868128,2710.7922186545193,3238.928135444594,[ 543.06451613  -91.2516129  -501.81290323],[ 547.31168831  -90.53246753 -499.55844156],[ 548.00613497  -89.09815951 -493.64417178],1356
2539,151,0,GM,-3753.725766076347,2679.3089560555036,3113.1381987561585,[ 456.61146497 -269.1910828  -494.56050955],[ 458.6462585  -265.23809524 -492.91836735],[ 462.93209877 -264.5308642  -486.75925926],1356
2540,152,0,GM,-3577.581593336653,2831.215207190566,3241.0457890358016,[ 496.01282051 -184.63461538 -479.90384615],[ 491.73509934 -185.57615894 -482.14569536],[ 491.70547945 -186.50684932 -487.82191781],1356
2541,153,0,GM,-3668.5329713559304,2861.7318826364576,2993.9071205629616,[ 415.13194444 -180.01388889 -596.64583333],[ 417.4379085  -183.94117647 -601.41176471],[ 412.8410596  -182.45695364 -604.17218543],1356
2542,154,0,GM,-3860.4877235511176,2731.9295662849,3014.565985753515,[ 487.78169014 -224.32394366 -551.08450704],[ 485.29677419 -224.47096774 -543.77419355],[ 484.17088608 -223.43670886 -539.01898734],1356
2543,155,0,GM,-3713.2822266768344,2811.904183251205,3088.358467115373,[ 568.97972973 -264.51351351 -550.23648649],[ 566.05479452 -263.18493151 -545.54794521],[ 563.5408805  -264.05031447 -541.28301887],1356
2544,156,0,GM,-3888.635753578273,2974.3162853851245,3068.0003244367854,[ 465.17647059 -255.33333333 -460.94771242],[ 467.64827586 -258.35862069 -461.57931034],[ 471.86524823 -259.90780142 -459.        ],1356
2545,157,0,GM,-4004.345032417841,2953.6292156222794,3009.9769240492806,[ 345.21935484 -216.69032258 -409.39354839],[ 349.94482759 -215.92413793 -411.88965517],[ 354.03355705 -217.7852349  -409.34899329],1356
2546,158,0,GM,-3939.7054670374964,2930.963517109767,3135.2871021034134,[ 466.67132867 -294.95804196 -396.7972028 ],[ 469.86486486 -297.70945946 -395.24324324],[ 474.04166667 -299.25       -397.53472222],1356
2547,159,0,GM,-3725.4325382823754,3080.9483132421274,3162.770439429557,[ 547.76973684 -314.32236842 -392.75      ],[ 546.27388535 -309.66878981 -394.63694268],[ 542.2781457  -306.22516556 -394.8807947 ],1356
2548,160,0,GM,-3676.145201918564,3030.8682559509693,3133.258641598465,[ 484.58741259 -359.98601399 -499.03496503],[ 479.         -358.74172185 -502.92715232],[ 476.17218543 -355.78145695 -506.75496689],1356
2549,161,0,GM,-3578.6190695323235,3032.5574930184325,3274.5963106074046,[ 396.61073826 -227.97315436 -430.37583893],[ 391.93959732 -228.7114094  -432.53020134],[ 386.78289474 -227.23026316 -433.25      ],1356
2550,162,0,GM,-3543.019137210749,3000.9242510625477,3363.060452034621,[ 448.43949045 -256.31242267 -471.70013726],[ 453.57961783 -259.06369427 -471.77070064],[ 458.35810811 -258.90540541 -472.87162162],1356
2551,163,0,GM,-3587.5076245363166,2979.3685920012435,3483.635952371431,[ 532.59459459 -237.52702703 -402.37837838],[ 533.55333333 -235.92666667 -399.84      ],[ 534.12269939 -230.26380368 -401.57668712],1356
2552,164,0,GM,-3477.1575765428556,2984.0452754074354,3443.878749568786,[ 484.3115942  -302.37681159 -475.47101449],[ 490.52201258 -297.70440252 -476.90566038],[ 494.96052632 -296.41447368 -472.24342105],1356
2553,165,0,GM,-3468.0721870564425,3081.8649770466573,3325.0406068774096,[ 587.275  -266.1875 -552.75  ],[ 582.92682927 -262.56097561 -555.12804878],[ 577.75316456 -259.93037975 -555.76582278],1356
