,Lambda,Persist,speed,persistance,sum_order,global_order,lcl_order
75,500,0.010000000000000002,2.3585487662460674,0.5119377022176568,147.60347745419782,6.157978575707739,2.1131077543684333
76,2000,0.9,0.6626722192916326,0.506892870431281,8.658691202100552,0.6626722192916326,
77,1000,0.5,0.6665050948532674,0.5069910565043442,9.715755817799822,0.6665050948532674,
78,3000,0.4,0.7537216908206616,0.5258349178887053,33.97157635435837,0.7537216908206616,
79,3000,0.5,1.1864384554418892,0.49467830384730416,32.542898184123395,1.1864384554418892,
80,5000,0.0000010000000000000006,2.662347004262174,0.5022220874449226,172.0782177138058,6.855220085032712,5.601220364499083
81,1000,0.3,0.6705607028549193,0.5099106644438294,16.192120168636208,0.6705607028549193,
82,750,0.9,0.8558001090206176,0.4987140813665188,18.12417538354044,0.8558001090206176,
83,750,0.0010000000000000002,2.801244803185538,0.4968719119758317,190.78230200281462,7.411402977218005,4.275120550626443
84,4000,0.00010000000000000005,2.3847125569152956,0.5062207739150668,147.3553801805569,5.997768250082537,3.833457758695817
85,3000,0.0010000000000000002,2.4529001284938308,0.5032237257799494,120.9445207003631,6.085027389334718,4.612259630938787
86,4000,0.0010000000000000002,2.580003023706163,0.49872781420311424,58.00600450775594,6.675149909296088,3.9266155638849884
87,750,0.1,2.820877344081392,0.49592431331720627,88.73323811239308,7.5616733350263425,6.16335202154603
88,4000,0.1,2.876087439024834,0.5015644177872387,377.8734415781447,7.772139050579421,4.2950903537282965
89,4000,0.3,0.997379038225317,0.4961912831648311,5.665403780843882,0.997379038225317,
90,2000,0.0000010000000000000006,2.60243954702444,0.5041657484289115,114.70000073800429,6.9811134641402495,5.021434739395318
91,1000,0.9,0.69560254493167,0.4940498604513558,17.3761778177928,0.69560254493167,
92,4000,0.010000000000000002,2.7110685079932395,0.49569278489084906,184.7591768009576,7.183982093001694,3.6618823541045367
93,4000,0.5,0.8976222012569581,0.49405217923518224,20.60013592188169,0.8976222012569581,
94,4000,0.01,0.7340904987085863,0.49073145321672784,29.834245796101857,0.7340904987085863,
95,750,0.4,0.704602141160627,0.5177485741959348,9.308098704242509,0.704602141160627,
96,2000,0.8,0.6755972066328498,0.4890161778068757,12.716856704565195,0.6755972066328498,
97,4000,0.7,0.6562189241249152,0.47853911253658415,16.21237524581486,0.6562189241249152,
98,500,0.2,0.7646199054508167,0.4998118951424318,27.674885526211096,0.7646199054508167,
99,1000,0.1,2.701630548358184,0.4975672231527759,240.37017590897545,7.085410452305637,4.008946583393518
100,5000,0.3,0.8167750100522795,0.5072330374558958,17.421858556295177,0.8167750100522795,
101,750,0.010000000000000002,2.7457570481464852,0.5020428660080732,87.61548352523452,7.4628532200659246,4.009284011453474
102,500,0.3,0.7507701335294875,0.48754755956088014,10.827480655437766,0.7507701335294875,
103,1000,0.7,0.699068945242802,0.5090769046681188,13.560560460393921,0.699068945242802,
104,750,0.5,0.6523055127123913,0.5013949430467997,16.433088571537585,0.6523055127123913,
105,2000,0.010000000000000002,2.8318498368569465,0.5036270597135599,104.9527330632312,7.615038658039048,5.064803710304221
106,3000,0.0000010000000000000006,2.64512159979324,0.5065877730515835,128.20159965262087,6.69119076379518,4.272136822861841
107,750,0.000010000000000000006,2.4695353948656873,0.4950182615976453,204.74537109052378,6.250103371197281,3.8657890826147185
108,5000,0.01,0.9471753518809691,0.47958149617999757,8.490127600140447,0.9471753518809691,
109,1000,0.4,0.6901243843989396,0.49084700878983156,15.37485128121838,0.6901243843989396,
110,750,0.8,0.7567248924062544,0.49532387412677265,21.457433832279825,0.7567248924062544,
