,Lambda,Persist,speed,persistance,sum_order,global_order,lcl_order
61,20000,0.6,4.908129109089225,0.49160866361428,210.03534092150716,11.4397043946885,4.9651319534478295
62,2000,0.9,4.843029257514518,0.5036907868429766,332.0475269912934,10.72440541671649,8.525971795312037
63,2000,0.001,4.258990442988739,0.4913340419294841,246.55104039731586,9.972357906450354,8.574317968954572
64,1000,0.5,5.0046913809310425,0.4956357794524024,414.38760163767205,12.028796769286211,5.90710812064399
65,1000,0.3,5.127303683741235,0.48575658641488095,399.12267903179605,12.224994976507581,
66,10000,0.1,4.170751902488316,0.5007641809880415,611.7919447227623,9.445800303625262,10.281222313547465
67,2000,0.9999999999,4.689995928971887,0.4968506075863281,166.02502212304154,10.88585705386572,14.395696386635034
68,1000,0.9,4.260788899373107,0.5011914225495847,382.4983273233477,9.610361236559866,3.649897325438303
69,10000,0.5,4.194321395786961,0.5029606099288043,272.52058614371464,9.447757462527509,5.760008266872612
70,50,0.5,3.721537554150332,0.49151687344721107,108.20739382500089,8.235230502370447,4.364470818228233
71,20000,0.5,5.455599023962509,0.48061362886472553,266.0138192402608,12.68860421451137,18.169829180095416
72,10000,0.3,3.8112969220666573,0.4987386203614568,272.6564890943592,8.361593076606628,5.562706546469806
73,50,0.9,3.1007017330024293,0.500937426444613,65.61274980126448,6.530898126728825,3.490230997776843
74,50,0.9999999999,4.657158611147878,0.4853665668898868,532.0343103771992,10.771001075026371,3.919657101165795
75,20000,0.2,4.595108898942139,0.5065799166124294,316.6232116852621,10.492250239649307,3.7713723376684594
76,2000,0.8,4.1599583777135605,0.5044279703299103,246.22417356321643,9.208320058752488,3.6259702706392436
77,500,0.2,2.989015583150444,0.4954415109821906,142.22977083018344,6.358796111710012,
78,1000,0.1,3.895796868897949,0.5028409414994034,334.40784240108866,8.752530428567244,10.110336699442321
79,5000,0.3,3.2345275686348676,0.49600596822835125,284.43452032554865,6.903264249440718,5.456084729077928
80,500,0.3,6.483708940794196,0.4850161851438665,197.18174704323903,15.307997321396321,11.343089439504487
81,1000,0.7,4.822141111199997,0.4954760257971629,361.66768932136216,11.23243835271178,10.543302687414306
82,10000,0.9999999999,4.238835210560362,0.4988206065011332,138.86903376880412,9.708150939975475,3.120455560625854
83,100,0.2,3.91470422832564,0.5038584858197499,258.7577768334546,8.574113863082363,27.31963574014231
84,50,0.4,3.6262851556277726,0.5008996044661128,202.8336168714395,7.927100517158056,11.504702159516157
85,1000,0.4,3.0114079060422623,0.506026605555217,106.7328044820808,6.3245667452328815,2.7090902505753363
86,50,0.7,3.3042485274123683,0.5059123629941699,157.0469493373141,7.224244886748989,3.3682829274975257
87,100,0.1,4.3564917817419735,0.5036246383633242,361.6951752910158,10.061410002963472,5.6241756534071525
