,Lambda,Max_act,iter,speed,speed_std,persistance,std_persit
36,200.0,0.5,0,1.013193316399508,0.8970459861836059,1.0430111615174227,8.091828380292466
37,200.0,0.5,1,1.0146138506854558,0.8822581966298462,1.3376328653015028,9.70702541297196
38,200.0,0.1,0,0.9688881521409698,0.8656218329836867,1.0417115104103132,8.091929403852383
39,200.0,0.1,1,0.9682103478849657,0.8929238842509739,1.3361496129901551,9.70717000916537
40,1000.0,0.30000000000000004,0,6.258556595220624,2.8499974450786576,1.4962151160228505,8.056808734671462
41,1000.0,0.30000000000000004,1,6.227338079038237,2.8531509585663017,1.782960240396869,9.66492839147112
42,400.0,1.0,0,1.5305645111972974,1.4527430224153897,3.8274425504565324,14.747321743729108
43,400.0,1.0,1,1.5360472309631423,1.4586242335206319,4.105775832715973,15.759100470832685
44,200.0,0.7000000000000001,0,1.0924046977455275,0.919864254159205,1.046975423848669,8.091510329421364
45,200.0,0.7000000000000001,1,1.0910559582472847,0.936009313938858,1.3396184563834967,9.706835772113742
46,400.0,0.4,0,2.2364195591140676,1.4833694982140957,1.1830102475902724,8.520738333249389
47,400.0,0.4,1,2.2366966574402767,1.4715758335670943,1.4042653988607467,9.700566207403433
48,800.0,0.4,0,5.128127494409579,2.5113870823860585,1.3882117561380283,8.064738348109413
49,800.0,0.4,1,5.133639762647587,2.543552854126583,1.6858657408048567,9.673814567856072
50,600.0,0.5,0,3.8062120809813065,2.06548160732806,1.262013372931897,8.074485151842255
51,600.0,0.5,1,3.8106716302671484,2.0840888412589913,1.5592613945271203,9.68579550616689
52,1000.0,0.4,0,6.2959998665274135,2.8447229745773592,1.5090223722079812,8.044153252244303
53,1000.0,0.4,1,6.331273192043891,2.8715200328867216,1.8195770025869908,9.65105523147951
54,400.0,0.2,0,2.1821957992966503,1.4591916804106462,1.1050411225637622,8.086861203978314
55,400.0,0.2,1,2.1725499423561963,1.4519592907890608,1.3986666120053366,9.701104163150857
56,800.0,0.1,0,5.033242600163001,2.532095231371551,1.375190083377836,8.065972780215883
57,800.0,0.1,1,5.019951344322738,2.5181156054311185,1.6628929917667583,9.675990249342366
58,200.0,0.8,0,1.197086623609733,0.9961516054481814,1.0539587513085944,8.09095860313136
59,200.0,0.8,1,1.1928990455107817,0.9844756064298329,1.3474312582547834,9.70608445689958
60,1000.0,0.1,0,6.139951683870729,2.8262141052430616,1.4485358476669423,8.059892593246046
61,1000.0,0.1,1,,,,
62,800.0,0.2,0,5.067637697467725,2.533520362852951,1.3719854661726376,8.06584877047901
63,800.0,0.2,1,5.05525347067797,2.5326094397373464,1.668986489145838,9.675444753412249
64,200.0,0.4,0,0.9906818227823228,0.8525070384741958,1.0421788656986901,8.091893653949262
65,200.0,0.4,1,0.9948237918533442,0.8436917932296732,1.3365559451387505,9.707130871738848
66,800.0,0.9,0,5.9993121815402155,2.4696381888677106,1.882954279646203,8.466072745892344
67,800.0,0.9,1,6.031847422464954,2.48977034030107,2.1628004546801542,9.632171828661512
68,800.0,0.30000000000000004,0,5.08105282130965,2.513461756008751,1.3805683766925243,8.06550939833381
69,800.0,0.30000000000000004,1,5.116146898867045,2.5326292749165114,1.6829257955413652,9.674033328879855
70,600.0,0.4,0,3.720474704104572,2.047944447235345,1.245332975239986,8.075802150215809
71,600.0,0.4,1,3.70375134381934,2.0510532122537084,1.5358144393749362,9.687938543977511
72,800.0,0.5,0,5.223326868230062,2.5470795436246707,1.4185678307370098,8.062664037790842
73,800.0,0.5,1,5.198401918045752,2.54153156684663,1.700995585186882,9.672477008087727
74,600.0,0.7000000000000001,0,4.070109159207989,2.1260826623167492,1.329721611730834,8.06950145962769
75,600.0,0.7000000000000001,1,4.066026343122705,2.1291696166435097,1.6197959433072218,9.680099395355178
76,800.0,0.6000000000000001,0,5.3389566977960135,2.5488493606571128,1.4503012942979054,8.060369022496014
77,800.0,0.6000000000000001,1,5.296482661203908,2.5333745592503596,1.7377033262613042,9.669126203979236
78,1000.0,0.6000000000000001,0,6.4482138341598105,2.840862945370689,1.567578449553636,8.05233338803362
79,1000.0,0.6000000000000001,1,6.446271615276369,2.8586193844173535,1.863531581727622,9.65791145926741
80,1000.0,0.2,0,6.177744650947843,2.82548826390732,1.4660823788200352,8.058971917280273
81,1000.0,0.2,1,6.171148429372588,2.8207688798695507,1.7532746950240758,9.667316694469474
82,800.0,0.8,0,5.682795276555963,2.5340964659034735,1.5897601558304693,8.051399853286973
83,800.0,0.8,1,5.695995478157795,2.5612165175375607,1.9424881540364225,9.708828137782772
84,600.0,0.9,0,4.751267924427092,2.1586618485040887,1.72521307233617,8.062081210594243
85,600.0,0.9,1,4.681342295402268,2.1353433579389165,1.9205201193195809,9.65395347697715
86,1000.0,0.7000000000000001,2,,,,
87,800.0,0.7000000000000001,2,,,,
88,200.0,0.9,2,,,,
89,800.0,1.0,2,,,,
90,200.0,0.30000000000000004,2,,,,
91,600.0,0.6000000000000001,2,,,,
92,200.0,1.0,2,,,,
93,400.0,0.7000000000000001,2,,,,
94,400.0,0.5,2,,,,
95,400.0,0.6000000000000001,2,,,,
96,400.0,0.1,2,,,,
97,400.0,0.8,2,,,,
98,1000.0,0.5,2,,,,
99,600.0,0.1,2,,,,
100,400.0,0.30000000000000004,2,,,,
101,200.0,0.6000000000000001,2,,,,
102,400.0,0.9,2,,,,
103,600.0,0.2,2,,,,
104,200.0,0.5,2,,,,
105,200.0,0.1,2,,,,
106,1000.0,0.30000000000000004,2,,,,
107,400.0,1.0,2,,,,
108,200.0,0.7000000000000001,2,,,,
109,400.0,0.4,2,,,,
110,800.0,0.4,2,,,,
111,600.0,0.5,2,,,,
112,1000.0,0.4,2,,,,
113,400.0,0.2,2,,,,
114,800.0,0.1,2,,,,
115,200.0,0.8,2,,,,
116,1000.0,0.1,2,,,,
117,800.0,0.2,2,,,,
118,200.0,0.4,2,,,,
119,800.0,0.9,2,,,,
120,800.0,0.30000000000000004,2,,,,
121,600.0,0.4,2,,,,
122,800.0,0.5,2,,,,
123,600.0,0.7000000000000001,2,,,,
124,800.0,0.6000000000000001,2,,,,
125,1000.0,0.6000000000000001,2,,,,
126,1000.0,0.2,2,,,,
127,800.0,0.8,2,,,,
128,600.0,0.9,2,,,,
