,Degree,iter,type
25018,10,42,BA
25019,8,42,BA
25020,13,42,BA
25021,13,42,BA
25022,10,42,BA
25023,12,42,BA
25024,7,42,BA
25025,13,42,BA
25026,11,42,BA
25027,14,42,BA
25028,4,42,BA
25029,9,42,BA
25030,6,42,BA
25031,16,42,BA
25032,13,42,BA
25033,5,42,BA
25034,7,42,BA
25035,10,42,BA
25036,9,42,BA
25037,5,42,BA
25038,6,42,BA
25039,7,42,BA
25040,15,42,BA
25041,7,42,BA
25042,7,42,BA
25043,6,42,BA
25044,6,42,BA
25045,6,42,BA
25046,4,42,BA
25047,8,42,BA
25048,8,42,BA
25049,6,42,BA
25050,5,42,BA
25051,4,42,BA
25052,4,42,BA
25053,6,42,BA
25054,7,42,BA
25055,12,42,BA
25056,4,42,BA
25057,8,42,BA
25058,8,42,BA
25059,7,42,BA
25060,9,42,BA
25061,4,42,BA
25062,8,42,BA
25063,7,42,BA
25064,5,42,BA
25065,7,42,BA
25066,8,42,BA
25067,7,42,BA
25068,5,42,BA
25069,4,42,BA
25070,4,42,BA
25071,6,42,BA
25072,9,42,BA
25073,10,42,BA
25074,12,42,BA
25075,8,42,BA
25076,4,42,BA
25077,7,42,BA
25078,5,42,BA
25079,5,42,BA
25080,5,42,BA
25081,5,42,BA
25082,4,42,BA
25083,5,42,BA
25084,6,42,BA
25085,4,42,BA
25086,4,42,BA
25087,6,42,BA
25088,5,42,BA
25089,6,42,BA
25090,7,42,BA
25091,5,42,BA
25092,4,42,BA
25093,6,42,BA
25094,5,42,BA
25095,7,42,BA
25096,5,42,BA
25097,6,42,BA
25098,4,42,BA
25099,5,42,BA
25100,4,42,BA
25101,4,42,BA
25102,4,42,BA
25103,4,42,BA
25104,5,42,BA
25105,5,42,BA
25106,4,42,BA
25107,5,42,BA
25108,4,42,BA
25109,4,42,BA
25110,5,42,BA
25111,6,42,BA
25112,4,42,BA
25113,4,42,BA
25114,4,42,BA
25115,5,42,BA
25116,4,42,BA
25117,4,42,BA
25118,4,42,BA
25119,4,42,BA
25120,4,42,BA
25121,4,42,BA
25122,7,42,BA
25123,4,42,BA
25124,5,42,BA
25125,4,42,BA
25126,4,42,BA
25127,4,42,BA
25128,5,42,BA
25129,5,42,BA
25130,7,42,BA
25131,4,42,BA
25132,4,42,BA
25133,4,42,BA
25134,4,42,BA
25135,4,42,BA
25136,4,42,BA
25137,5,42,BA
25138,6,42,BA
25139,4,42,BA
25140,5,42,BA
25141,4,42,BA
25142,4,42,BA
25143,4,42,BA
25144,6,42,BA
25145,5,42,BA
25146,5,42,BA
25147,4,42,BA
25148,4,42,BA
25149,4,42,BA
25150,4,42,BA
25151,4,42,BA
25152,5,42,BA
25153,4,42,BA
25154,4,42,BA
25155,4,42,BA
25156,4,42,BA
25157,4,42,BA
25158,4,42,BA
25159,5,42,BA
25160,4,42,BA
25161,4,42,BA
25162,4,42,BA
25163,4,42,BA
25164,4,42,BA
25165,4,42,BA
25166,4,42,BA
25167,4,42,BA
25168,24,43,BA
25169,14,43,BA
25170,28,43,BA
25171,23,43,BA
25172,31,43,BA
25173,15,43,BA
25174,16,43,BA
25175,44,43,BA
25176,32,43,BA
25177,24,43,BA
25178,25,43,BA
25179,23,43,BA
25180,23,43,BA
25181,14,43,BA
25182,19,43,BA
25183,7,43,BA
25184,13,43,BA
25185,17,43,BA
25186,14,43,BA
25187,5,43,BA
25188,14,43,BA
25189,5,43,BA
25190,5,43,BA
25191,17,43,BA
25192,17,43,BA
25193,10,43,BA
25194,18,43,BA
25195,9,43,BA
25196,15,43,BA
25197,15,43,BA
25198,9,43,BA
25199,6,43,BA
25200,8,43,BA
25201,8,43,BA
25202,5,43,BA
25203,6,43,BA
25204,5,43,BA
25205,4,43,BA
25206,7,43,BA
25207,8,43,BA
25208,12,43,BA
25209,15,43,BA
25210,7,43,BA
25211,8,43,BA
25212,8,43,BA
25213,12,43,BA
25214,8,43,BA
25215,9,43,BA
25216,6,43,BA
25217,9,43,BA
25218,10,43,BA
25219,12,43,BA
25220,8,43,BA
25221,7,43,BA
25222,7,43,BA
25223,8,43,BA
25224,8,43,BA
25225,5,43,BA
25226,11,43,BA
25227,10,43,BA
25228,9,43,BA
25229,5,43,BA
25230,8,43,BA
25231,8,43,BA
25232,4,43,BA
25233,9,43,BA
25234,7,43,BA
25235,6,43,BA
25236,4,43,BA
25237,7,43,BA
25238,6,43,BA
25239,4,43,BA
25240,5,43,BA
25241,4,43,BA
25242,8,43,BA
25243,12,43,BA
25244,8,43,BA
25245,8,43,BA
25246,7,43,BA
25247,6,43,BA
25248,7,43,BA
25249,4,43,BA
25250,4,43,BA
25251,7,43,BA
25252,7,43,BA
25253,7,43,BA
25254,7,43,BA
25255,5,43,BA
25256,5,43,BA
25257,7,43,BA
25258,9,43,BA
25259,5,43,BA
25260,6,43,BA
25261,5,43,BA
25262,4,43,BA
25263,4,43,BA
25264,4,43,BA
25265,8,43,BA
25266,5,43,BA
25267,4,43,BA
25268,5,43,BA
25269,7,43,BA
25270,4,43,BA
25271,5,43,BA
25272,6,43,BA
25273,4,43,BA
25274,6,43,BA
25275,8,43,BA
25276,5,43,BA
25277,5,43,BA
25278,4,43,BA
25279,5,43,BA
25280,5,43,BA
25281,4,43,BA
25282,6,43,BA
25283,5,43,BA
25284,4,43,BA
25285,7,43,BA
25286,4,43,BA
25287,5,43,BA
25288,4,43,BA
25289,4,43,BA
25290,4,43,BA
25291,4,43,BA
25292,4,43,BA
25293,5,43,BA
25294,5,43,BA
25295,4,43,BA
25296,4,43,BA
25297,4,43,BA
25298,4,43,BA
25299,6,43,BA
25300,4,43,BA
25301,4,43,BA
25302,5,43,BA
25303,4,43,BA
25304,5,43,BA
25305,5,43,BA
25306,4,43,BA
25307,6,43,BA
25308,4,43,BA
25309,6,43,BA
25310,4,43,BA
25311,4,43,BA
25312,4,43,BA
25313,5,43,BA
25314,5,43,BA
25315,5,43,BA
25316,4,43,BA
25317,4,43,BA
25318,6,43,BA
25319,4,43,BA
25320,4,43,BA
25321,4,43,BA
25322,4,43,BA
25323,4,43,BA
25324,4,43,BA
25325,5,43,BA
25326,4,43,BA
25327,4,43,BA
25328,4,43,BA
25329,4,43,BA
25330,4,43,BA
25331,4,43,BA
25332,4,43,BA
25333,4,43,BA
25334,4,43,BA
25335,4,43,BA
25336,4,43,BA
25337,4,43,BA
25338,4,43,BA
25339,4,43,BA
25340,4,43,BA
25341,4,43,BA
25342,4,43,BA
25343,4,43,BA
25344,7,44,BA
25345,19,44,BA
25346,16,44,BA
25347,3,44,BA
25348,36,44,BA
25349,43,44,BA
25350,33,44,BA
25351,27,44,BA
25352,35,44,BA
25353,26,44,BA
25354,12,44,BA
25355,17,44,BA
25356,19,44,BA
25357,20,44,BA
25358,21,44,BA
25359,17,44,BA
25360,15,44,BA
25361,12,44,BA
25362,13,44,BA
25363,13,44,BA
25364,8,44,BA
25365,7,44,BA
25366,19,44,BA
25367,10,44,BA
25368,9,44,BA
25369,15,44,BA
25370,7,44,BA
25371,13,44,BA
25372,13,44,BA
25373,7,44,BA
25374,7,44,BA
25375,17,44,BA
25376,7,44,BA
25377,12,44,BA
25378,16,44,BA
25379,13,44,BA
25380,15,44,BA
25381,9,44,BA
25382,8,44,BA
25383,6,44,BA
25384,14,44,BA
25385,6,44,BA
25386,5,44,BA
25387,10,44,BA
25388,7,44,BA
25389,12,44,BA
25390,9,44,BA
25391,5,44,BA
25392,11,44,BA
25393,5,44,BA
25394,5,44,BA
25395,6,44,BA
25396,7,44,BA
25397,4,44,BA
25398,9,44,BA
25399,7,44,BA
25400,6,44,BA
25401,12,44,BA
25402,14,44,BA
25403,8,44,BA
25404,5,44,BA
25405,4,44,BA
25406,6,44,BA
25407,8,44,BA
25408,6,44,BA
25409,8,44,BA
25410,6,44,BA
25411,5,44,BA
25412,8,44,BA
25413,8,44,BA
25414,7,44,BA
25415,9,44,BA
25416,5,44,BA
25417,5,44,BA
25418,6,44,BA
25419,4,44,BA
25420,7,44,BA
25421,8,44,BA
25422,9,44,BA
25423,5,44,BA
25424,6,44,BA
25425,8,44,BA
25426,6,44,BA
25427,5,44,BA
25428,9,44,BA
25429,5,44,BA
25430,5,44,BA
25431,4,44,BA
25432,7,44,BA
25433,9,44,BA
25434,4,44,BA
25435,5,44,BA
25436,4,44,BA
25437,5,44,BA
25438,5,44,BA
25439,6,44,BA
25440,5,44,BA
25441,7,44,BA
25442,5,44,BA
25443,6,44,BA
25444,6,44,BA
25445,4,44,BA
25446,4,44,BA
25447,5,44,BA
25448,7,44,BA
25449,4,44,BA
25450,5,44,BA
25451,7,44,BA
25452,4,44,BA
25453,5,44,BA
25454,7,44,BA
25455,4,44,BA
25456,5,44,BA
25457,4,44,BA
25458,4,44,BA
25459,5,44,BA
25460,5,44,BA
25461,5,44,BA
25462,5,44,BA
25463,6,44,BA
25464,7,44,BA
25465,4,44,BA
25466,4,44,BA
25467,4,44,BA
25468,6,44,BA
25469,7,44,BA
25470,6,44,BA
25471,5,44,BA
25472,4,44,BA
25473,4,44,BA
25474,5,44,BA
25475,4,44,BA
25476,5,44,BA
25477,4,44,BA
25478,4,44,BA
25479,4,44,BA
25480,6,44,BA
25481,4,44,BA
25482,4,44,BA
25483,5,44,BA
25484,5,44,BA
25485,4,44,BA
25486,5,44,BA
25487,4,44,BA
25488,5,44,BA
25489,5,44,BA
25490,5,44,BA
25491,4,44,BA
25492,4,44,BA
25493,4,44,BA
25494,4,44,BA
25495,4,44,BA
25496,4,44,BA
25497,4,44,BA
25498,5,44,BA
25499,4,44,BA
25500,4,44,BA
25501,4,44,BA
25502,4,44,BA
25503,4,44,BA
25504,4,44,BA
25505,4,44,BA
25506,4,44,BA
25507,4,44,BA
25508,4,44,BA
25509,4,44,BA
25510,4,44,BA
25511,4,44,BA
25512,4,44,BA
25513,4,44,BA
25514,4,44,BA
25515,4,44,BA
25516,4,44,BA
25517,4,44,BA
25518,4,44,BA
25519,4,44,BA
25520,13,45,BA
25521,20,45,BA
25522,8,45,BA
25523,22,45,BA
25524,44,45,BA
25525,39,45,BA
25526,43,45,BA
25527,11,45,BA
25528,15,45,BA
25529,19,45,BA
25530,9,45,BA
25531,6,45,BA
25532,10,45,BA
25533,23,45,BA
25534,31,45,BA
25535,15,45,BA
25536,15,45,BA
25537,14,45,BA
25538,16,45,BA
25539,18,45,BA
25540,10,45,BA
25541,13,45,BA
25542,21,45,BA
25543,23,45,BA
25544,12,45,BA
25545,10,45,BA
25546,10,45,BA
25547,11,45,BA
25548,5,45,BA
25549,16,45,BA
25550,10,45,BA
25551,7,45,BA
25552,19,45,BA
25553,5,45,BA
25554,11,45,BA
25555,7,45,BA
25556,6,45,BA
25557,11,45,BA
25558,7,45,BA
25559,9,45,BA
25560,14,45,BA
25561,10,45,BA
25562,11,45,BA
25563,7,45,BA
25564,10,45,BA
25565,10,45,BA
25566,5,45,BA
25567,6,45,BA
25568,6,45,BA
25569,8,45,BA
25570,11,45,BA
25571,7,45,BA
25572,9,45,BA
25573,16,45,BA
25574,4,45,BA
25575,5,45,BA
25576,4,45,BA
25577,13,45,BA
25578,9,45,BA
25579,5,45,BA
25580,4,45,BA
25581,6,45,BA
25582,7,45,BA
25583,5,45,BA
25584,10,45,BA
25585,11,45,BA
25586,6,45,BA
25587,8,45,BA
25588,6,45,BA
25589,8,45,BA
25590,6,45,BA
25591,5,45,BA
25592,5,45,BA
25593,5,45,BA
25594,4,45,BA
25595,6,45,BA
25596,10,45,BA
25597,8,45,BA
25598,7,45,BA
25599,7,45,BA
25600,7,45,BA
25601,9,45,BA
25602,5,45,BA
25603,4,45,BA
25604,6,45,BA
25605,4,45,BA
25606,6,45,BA
25607,5,45,BA
25608,5,45,BA
25609,6,45,BA
25610,5,45,BA
25611,6,45,BA
25612,6,45,BA
25613,5,45,BA
25614,6,45,BA
25615,4,45,BA
25616,4,45,BA
25617,6,45,BA
25618,4,45,BA
25619,5,45,BA
25620,4,45,BA
25621,4,45,BA
25622,6,45,BA
25623,4,45,BA
25624,4,45,BA
25625,5,45,BA
25626,8,45,BA
25627,7,45,BA
25628,6,45,BA
25629,5,45,BA
25630,5,45,BA
25631,4,45,BA
25632,5,45,BA
25633,4,45,BA
25634,5,45,BA
25635,4,45,BA
25636,5,45,BA
25637,5,45,BA
25638,7,45,BA
25639,7,45,BA
25640,6,45,BA
25641,5,45,BA
25642,4,45,BA
25643,5,45,BA
25644,4,45,BA
25645,4,45,BA
25646,7,45,BA
25647,4,45,BA
25648,5,45,BA
25649,4,45,BA
25650,4,45,BA
25651,6,45,BA
25652,6,45,BA
25653,4,45,BA
25654,4,45,BA
25655,4,45,BA
25656,4,45,BA
25657,4,45,BA
25658,4,45,BA
25659,4,45,BA
25660,5,45,BA
25661,5,45,BA
25662,4,45,BA
25663,5,45,BA
25664,6,45,BA
25665,5,45,BA
25666,4,45,BA
25667,5,45,BA
25668,4,45,BA
25669,4,45,BA
25670,4,45,BA
25671,4,45,BA
25672,4,45,BA
25673,6,45,BA
25674,4,45,BA
25675,4,45,BA
25676,4,45,BA
25677,5,45,BA
25678,4,45,BA
25679,4,45,BA
25680,4,45,BA
25681,4,45,BA
25682,4,45,BA
25683,4,45,BA
25684,4,45,BA
25685,4,45,BA
25686,4,45,BA
25687,4,45,BA
25688,4,45,BA
25689,4,45,BA
25690,4,45,BA
25691,4,45,BA
25692,4,45,BA
25693,4,45,BA
25694,4,45,BA
25695,4,45,BA
25696,22,46,BA
25697,34,46,BA
25698,2,46,BA
25699,7,46,BA
25700,41,46,BA
25701,16,46,BA
25702,36,46,BA
25703,26,46,BA
25704,36,46,BA
25705,19,46,BA
25706,21,46,BA
25707,16,46,BA
25708,20,46,BA
25709,8,46,BA
25710,10,46,BA
25711,19,46,BA
25712,24,46,BA
25713,8,46,BA
25714,12,46,BA
25715,7,46,BA
25716,12,46,BA
25717,8,46,BA
25718,10,46,BA
25719,17,46,BA
25720,8,46,BA
25721,21,46,BA
25722,14,46,BA
25723,10,46,BA
25724,10,46,BA
25725,16,46,BA
25726,8,46,BA
25727,10,46,BA
25728,6,46,BA
25729,9,46,BA
25730,5,46,BA
25731,9,46,BA
25732,7,46,BA
25733,10,46,BA
25734,6,46,BA
25735,11,46,BA
25736,9,46,BA
25737,10,46,BA
25738,9,46,BA
25739,7,46,BA
25740,6,46,BA
25741,7,46,BA
25742,10,46,BA
25743,15,46,BA
25744,11,46,BA
25745,7,46,BA
25746,6,46,BA
25747,4,46,BA
25748,5,46,BA
25749,7,46,BA
25750,13,46,BA
25751,9,46,BA
25752,11,46,BA
25753,5,46,BA
25754,10,46,BA
25755,8,46,BA
25756,5,46,BA
25757,6,46,BA
25758,17,46,BA
25759,6,46,BA
25760,5,46,BA
25761,7,46,BA
25762,6,46,BA
25763,8,46,BA
25764,5,46,BA
25765,8,46,BA
25766,8,46,BA
25767,8,46,BA
25768,5,46,BA
25769,7,46,BA
25770,6,46,BA
25771,4,46,BA
25772,6,46,BA
25773,5,46,BA
25774,5,46,BA
25775,5,46,BA
25776,5,46,BA
25777,4,46,BA
25778,5,46,BA
25779,8,46,BA
25780,6,46,BA
25781,6,46,BA
25782,5,46,BA
25783,4,46,BA
25784,9,46,BA
25785,6,46,BA
25786,5,46,BA
25787,7,46,BA
25788,5,46,BA
25789,8,46,BA
25790,6,46,BA
25791,6,46,BA
25792,4,46,BA
25793,5,46,BA
25794,5,46,BA
25795,5,46,BA
25796,6,46,BA
25797,6,46,BA
25798,7,46,BA
25799,7,46,BA
25800,5,46,BA
25801,7,46,BA
25802,8,46,BA
25803,4,46,BA
25804,4,46,BA
25805,8,46,BA
25806,4,46,BA
25807,7,46,BA
25808,6,46,BA
25809,6,46,BA
25810,5,46,BA
25811,5,46,BA
25812,4,46,BA
25813,7,46,BA
25814,5,46,BA
25815,6,46,BA
25816,6,46,BA
25817,5,46,BA
25818,8,46,BA
25819,4,46,BA
25820,5,46,BA
25821,4,46,BA
25822,4,46,BA
25823,7,46,BA
25824,6,46,BA
25825,4,46,BA
25826,6,46,BA
25827,4,46,BA
25828,5,46,BA
25829,5,46,BA
25830,4,46,BA
25831,6,46,BA
25832,4,46,BA
25833,5,46,BA
25834,5,46,BA
25835,5,46,BA
25836,6,46,BA
25837,4,46,BA
25838,4,46,BA
25839,4,46,BA
25840,4,46,BA
25841,4,46,BA
25842,5,46,BA
25843,5,46,BA
25844,5,46,BA
25845,4,46,BA
25846,4,46,BA
25847,4,46,BA
25848,4,46,BA
25849,4,46,BA
25850,4,46,BA
25851,4,46,BA
25852,4,46,BA
25853,4,46,BA
25854,4,46,BA
25855,4,46,BA
25856,4,46,BA
25857,5,46,BA
25858,5,46,BA
25859,4,46,BA
25860,4,46,BA
25861,4,46,BA
25862,4,46,BA
25863,4,46,BA
25864,4,46,BA
25865,4,46,BA
25866,4,46,BA
25867,4,46,BA
25868,4,46,BA
25869,4,46,BA
25870,4,46,BA
25871,4,46,BA
25872,31,47,BA
25873,29,47,BA
25874,28,47,BA
25875,23,47,BA
25876,23,47,BA
25877,39,47,BA
25878,31,47,BA
25879,19,47,BA
25880,25,47,BA
25881,18,47,BA
25882,12,47,BA
25883,7,47,BA
25884,14,47,BA
25885,14,47,BA
25886,27,47,BA
25887,19,47,BA
25888,12,47,BA
25889,15,47,BA
25890,18,47,BA
25891,9,47,BA
25892,21,47,BA
25893,10,47,BA
25894,8,47,BA
25895,4,47,BA
25896,21,47,BA
25897,10,47,BA
25898,6,47,BA
25899,4,47,BA
25900,7,47,BA
25901,10,47,BA
25902,5,47,BA
25903,7,47,BA
25904,18,47,BA
25905,11,47,BA
25906,11,47,BA
25907,9,47,BA
25908,10,47,BA
25909,11,47,BA
25910,7,47,BA
25911,12,47,BA
25912,14,47,BA
25913,13,47,BA
25914,9,47,BA
25915,5,47,BA
25916,9,47,BA
25917,9,47,BA
25918,6,47,BA
25919,8,47,BA
25920,7,47,BA
25921,6,47,BA
25922,10,47,BA
25923,9,47,BA
25924,7,47,BA
25925,5,47,BA
25926,10,47,BA
25927,5,47,BA
25928,6,47,BA
25929,10,47,BA
25930,7,47,BA
25931,9,47,BA
25932,6,47,BA
25933,8,47,BA
25934,4,47,BA
25935,7,47,BA
25936,9,47,BA
25937,7,47,BA
25938,7,47,BA
25939,6,47,BA
25940,7,47,BA
25941,8,47,BA
25942,10,47,BA
25943,7,47,BA
25944,12,47,BA
25945,6,47,BA
25946,5,47,BA
25947,7,47,BA
25948,6,47,BA
25949,7,47,BA
25950,8,47,BA
25951,5,47,BA
25952,4,47,BA
25953,5,47,BA
25954,6,47,BA
25955,4,47,BA
25956,5,47,BA
25957,4,47,BA
25958,8,47,BA
25959,7,47,BA
25960,6,47,BA
25961,4,47,BA
25962,8,47,BA
25963,5,47,BA
25964,4,47,BA
25965,4,47,BA
25966,7,47,BA
25967,4,47,BA
25968,5,47,BA
25969,5,47,BA
25970,6,47,BA
25971,5,47,BA
25972,4,47,BA
25973,4,47,BA
25974,7,47,BA
25975,4,47,BA
25976,6,47,BA
25977,5,47,BA
25978,5,47,BA
25979,4,47,BA
25980,5,47,BA
25981,8,47,BA
25982,6,47,BA
25983,4,47,BA
25984,4,47,BA
25985,6,47,BA
25986,4,47,BA
25987,5,47,BA
25988,5,47,BA
25989,4,47,BA
25990,6,47,BA
25991,5,47,BA
25992,7,47,BA
25993,5,47,BA
25994,5,47,BA
25995,4,47,BA
25996,4,47,BA
25997,6,47,BA
25998,4,47,BA
25999,6,47,BA
26000,4,47,BA
26001,4,47,BA
26002,4,47,BA
26003,5,47,BA
26004,4,47,BA
26005,7,47,BA
26006,4,47,BA
26007,4,47,BA
26008,6,47,BA
26009,5,47,BA
26010,4,47,BA
26011,5,47,BA
26012,4,47,BA
26013,4,47,BA
26014,5,47,BA
26015,5,47,BA
26016,4,47,BA
26017,5,47,BA
26018,4,47,BA
26019,4,47,BA
26020,5,47,BA
26021,4,47,BA
26022,5,47,BA
26023,4,47,BA
26024,5,47,BA
26025,4,47,BA
26026,4,47,BA
26027,4,47,BA
26028,4,47,BA
26029,4,47,BA
26030,4,47,BA
26031,5,47,BA
26032,4,47,BA
26033,4,47,BA
26034,4,47,BA
26035,4,47,BA
26036,4,47,BA
26037,4,47,BA
26038,4,47,BA
26039,4,47,BA
26040,4,47,BA
26041,4,47,BA
26042,4,47,BA
26043,4,47,BA
26044,4,47,BA
26045,4,47,BA
26046,4,47,BA
26047,4,47,BA
26048,21,48,BA
26049,31,48,BA
26050,28,48,BA
26051,4,48,BA
26052,35,48,BA
26053,45,48,BA
26054,33,48,BA
26055,27,48,BA
26056,11,48,BA
26057,18,48,BA
26058,26,48,BA
26059,19,48,BA
26060,19,48,BA
26061,7,48,BA
26062,19,48,BA
26063,14,48,BA
26064,14,48,BA
26065,24,48,BA
26066,13,48,BA
26067,13,48,BA
26068,10,48,BA
26069,12,48,BA
26070,12,48,BA
26071,12,48,BA
26072,7,48,BA
26073,9,48,BA
26074,8,48,BA
26075,9,48,BA
26076,5,48,BA
26077,12,48,BA
26078,6,48,BA
26079,8,48,BA
26080,16,48,BA
26081,11,48,BA
26082,5,48,BA
26083,9,48,BA
26084,22,48,BA
26085,9,48,BA
26086,8,48,BA
26087,7,48,BA
26088,17,48,BA
26089,8,48,BA
26090,14,48,BA
26091,10,48,BA
26092,11,48,BA
26093,6,48,BA
26094,6,48,BA
26095,11,48,BA
26096,8,48,BA
26097,12,48,BA
26098,9,48,BA
26099,5,48,BA
26100,9,48,BA
26101,13,48,BA
26102,7,48,BA
26103,11,48,BA
26104,6,48,BA
26105,5,48,BA
26106,7,48,BA
26107,10,48,BA
26108,5,48,BA
26109,5,48,BA
26110,4,48,BA
26111,5,48,BA
26112,5,48,BA
26113,5,48,BA
26114,5,48,BA
26115,4,48,BA
26116,8,48,BA
26117,5,48,BA
26118,6,48,BA
26119,7,48,BA
26120,7,48,BA
26121,5,48,BA
26122,4,48,BA
26123,6,48,BA
26124,8,48,BA
26125,6,48,BA
26126,6,48,BA
26127,5,48,BA
26128,7,48,BA
26129,5,48,BA
26130,4,48,BA
26131,6,48,BA
26132,8,48,BA
26133,4,48,BA
26134,7,48,BA
26135,6,48,BA
26136,6,48,BA
26137,6,48,BA
26138,5,48,BA
26139,4,48,BA
26140,6,48,BA
26141,6,48,BA
26142,5,48,BA
26143,7,48,BA
26144,5,48,BA
26145,4,48,BA
26146,4,48,BA
26147,4,48,BA
26148,11,48,BA
26149,4,48,BA
26150,5,48,BA
26151,8,48,BA
26152,6,48,BA
26153,5,48,BA
26154,8,48,BA
26155,5,48,BA
26156,4,48,BA
26157,4,48,BA
26158,7,48,BA
26159,6,48,BA
26160,4,48,BA
26161,6,48,BA
26162,6,48,BA
26163,4,48,BA
26164,4,48,BA
26165,4,48,BA
26166,5,48,BA
26167,4,48,BA
26168,4,48,BA
26169,4,48,BA
26170,5,48,BA
26171,4,48,BA
26172,5,48,BA
26173,4,48,BA
26174,4,48,BA
26175,4,48,BA
26176,5,48,BA
26177,4,48,BA
26178,4,48,BA
26179,4,48,BA
26180,4,48,BA
26181,4,48,BA
26182,5,48,BA
26183,5,48,BA
26184,4,48,BA
26185,4,48,BA
26186,4,48,BA
26187,4,48,BA
26188,7,48,BA
26189,4,48,BA
26190,4,48,BA
26191,4,48,BA
26192,4,48,BA
26193,4,48,BA
26194,4,48,BA
26195,4,48,BA
26196,6,48,BA
26197,6,48,BA
26198,4,48,BA
26199,7,48,BA
26200,4,48,BA
26201,4,48,BA
26202,4,48,BA
26203,4,48,BA
26204,4,48,BA
26205,4,48,BA
26206,4,48,BA
26207,5,48,BA
26208,4,48,BA
26209,6,48,BA
26210,4,48,BA
26211,4,48,BA
26212,5,48,BA
26213,4,48,BA
26214,4,48,BA
26215,4,48,BA
26216,4,48,BA
26217,4,48,BA
26218,4,48,BA
26219,4,48,BA
26220,4,48,BA
26221,4,48,BA
26222,4,48,BA
26223,4,48,BA
26224,23,49,BA
26225,14,49,BA
26226,11,49,BA
26227,6,49,BA
26228,45,49,BA
26229,42,49,BA
26230,48,49,BA
26231,25,49,BA
26232,13,49,BA
26233,26,49,BA
26234,22,49,BA
26235,10,49,BA
26236,20,49,BA
26237,21,49,BA
26238,13,49,BA
26239,22,49,BA
26240,16,49,BA
26241,9,49,BA
26242,16,49,BA
26243,23,49,BA
26244,11,49,BA
26245,7,49,BA
26246,6,49,BA
26247,13,49,BA
26248,8,49,BA
26249,11,49,BA
26250,10,49,BA
26251,6,49,BA
26252,22,49,BA
26253,13,49,BA
26254,9,49,BA
26255,12,49,BA
26256,4,49,BA
26257,13,49,BA
26258,11,49,BA
26259,13,49,BA
26260,5,49,BA
26261,9,49,BA
26262,5,49,BA
26263,14,49,BA
26264,10,49,BA
26265,7,49,BA
26266,9,49,BA
26267,12,49,BA
26268,7,49,BA
26269,6,49,BA
26270,11,49,BA
26271,8,49,BA
26272,5,49,BA
26273,7,49,BA
26274,6,49,BA
26275,9,49,BA
26276,4,49,BA
26277,7,49,BA
26278,12,49,BA
26279,6,49,BA
26280,4,49,BA
26281,4,49,BA
26282,7,49,BA
26283,6,49,BA
26284,5,49,BA
26285,4,49,BA
26286,7,49,BA
26287,8,49,BA
26288,12,49,BA
26289,8,49,BA
26290,4,49,BA
26291,4,49,BA
26292,8,49,BA
26293,5,49,BA
26294,10,49,BA
26295,7,49,BA
26296,8,49,BA
26297,6,49,BA
26298,6,49,BA
26299,9,49,BA
26300,7,49,BA
26301,4,49,BA
26302,9,49,BA
26303,6,49,BA
26304,4,49,BA
26305,7,49,BA
26306,4,49,BA
26307,7,49,BA
26308,5,49,BA
26309,7,49,BA
26310,4,49,BA
26311,8,49,BA
26312,7,49,BA
26313,4,49,BA
26314,4,49,BA
26315,6,49,BA
26316,4,49,BA
26317,7,49,BA
26318,5,49,BA
26319,4,49,BA
26320,8,49,BA
26321,6,49,BA
26322,4,49,BA
26323,5,49,BA
26324,6,49,BA
26325,6,49,BA
26326,5,49,BA
26327,4,49,BA
26328,8,49,BA
26329,7,49,BA
26330,7,49,BA
26331,4,49,BA
26332,4,49,BA
26333,5,49,BA
26334,6,49,BA
26335,5,49,BA
26336,9,49,BA
26337,8,49,BA
26338,4,49,BA
26339,4,49,BA
26340,5,49,BA
26341,4,49,BA
26342,7,49,BA
26343,7,49,BA
26344,4,49,BA
26345,4,49,BA
26346,4,49,BA
26347,4,49,BA
26348,4,49,BA
26349,5,49,BA
26350,5,49,BA
26351,7,49,BA
26352,7,49,BA
26353,4,49,BA
26354,4,49,BA
26355,4,49,BA
26356,4,49,BA
26357,4,49,BA
26358,4,49,BA
26359,4,49,BA
26360,5,49,BA
26361,4,49,BA
26362,5,49,BA
26363,6,49,BA
26364,4,49,BA
26365,4,49,BA
26366,4,49,BA
26367,4,49,BA
26368,5,49,BA
26369,4,49,BA
26370,4,49,BA
26371,4,49,BA
26372,4,49,BA
26373,4,49,BA
26374,4,49,BA
26375,5,49,BA
26376,4,49,BA
26377,4,49,BA
26378,4,49,BA
26379,4,49,BA
26380,4,49,BA
26381,4,49,BA
26382,5,49,BA
26383,4,49,BA
26384,4,49,BA
26385,5,49,BA
26386,4,49,BA
26387,4,49,BA
26388,4,49,BA
26389,4,49,BA
26390,4,49,BA
26391,4,49,BA
26392,4,49,BA
26393,4,49,BA
26394,4,49,BA
26395,4,49,BA
26396,4,49,BA
26397,4,49,BA
26398,4,49,BA
26399,4,49,BA
26400,4,0,geom
26401,4,0,geom
26402,4,0,geom
26403,2,0,geom
26404,12,0,geom
26405,3,0,geom
26406,7,0,geom
26407,10,0,geom
26408,5,0,geom
26409,6,0,geom
26410,6,0,geom
26411,14,0,geom
26412,4,0,geom
26413,3,0,geom
26414,11,0,geom
26415,13,0,geom
26416,4,0,geom
