,Cellid,Motility,Persistance,AutoSlope,P-val,Lambda,Max_act,Speed
19632,59,2370.388030072084,31394.673934833067,-0.002147270986505966,8.580690916919292e-21,9000,2000,0.37596537785376305
19633,174,67.09161821388008,242.6047564745983,-0.00040503200161750067,0.034743602563681746,4000,261,0.8109744185659009
19634,129,18.693284250109315,462.4157143150981,-0.0003437646028028833,0.2055786499846772,10000,3000,0.31997998818671003
19635,72,4.131382009145686,612.4646502958464,-0.0041463844356378135,8.809182202014127e-54,5000,3000,0.10684973530633632
19636,95,112.66362044920942,76.34885188944656,-0.00014337294240531102,0.44555422645205345,8000,50,1.68694867276374
19637,154,0.024560104450223847,34.147164644716135,-0.005490012753791576,0.022141800199594622,1000,1000,0.007772975141722695
19638,80,0.964732964130165,7412.430639179124,0.015156398131909478,0.18408718551182396,1000,577,0.0016508476331453645
19639,218,42.12484051686317,222.18008443498508,-0.001039587651696718,0.0006101266562107875,10000,788,0.6696281246876642
19640,54,12.958819421486231,129.73739638456198,-0.0013570800191399011,3.0083050778102348e-05,6000,683,0.49353422385534756
19641,2,74.0084206119361,100.0143093517134,-0.0008125958598079494,0.0001838577441169452,6000,261,1.0587669707074667
19642,115,26.385859739955634,264.82755275443697,-0.0010554947985789698,0.007723012801001583,5000,577,0.4563263854002066
19643,157,1.3044274266289348,4465.659312010512,0.01990870061875626,0.8706214488867432,1000,50,0.001268630209470201
19644,188,277.15144900741217,1041.0219828559686,-0.0013740748220579095,4.823655469487179e-06,8000,683,0.7307271724947098
19645,12,96.97060422531729,96.35314390450382,-0.0016581570009240889,1.226227148763128e-07,8000,155,1.3642963586920984
19646,78,31.843602633683457,150.95262444085975,-0.0008198428578700287,0.0031407244822676907,6000,261,0.7700375087384843
19647,29,10.90020886358827,37.3281761073213,-0.0015622280103355871,7.869477697403946e-09,6000,788,0.7862450606175436
19648,183,0.00566255628260411,2.001101499665105,-0.10485040990296991,1.783407529077661e-06,8000,3000,0.005064213224157929
19649,128,171.72858067014522,1820.8312671565127,-0.0005951006380003464,0.04802186198795924,5000,683,0.46451931877083286
19650,168,102.05488011690915,164.31457145425722,-0.0013366639436108677,6.538659970117658e-10,8000,155,1.0193348963098028
19651,27,19.200033769928865,93.37516330852672,-0.0022825350278161947,2.220956449017078e-16,8000,577,0.6850701032646251
19652,112,34.49490186176203,167.55452086133656,-0.0009416884003920772,0.00020121858305413012,5000,472,0.6097035446851691
19653,182,69.62118871056981,1182.5696524521645,-0.0022437314621638863,1.0373416645980554e-14,7000,1000,0.378671004738225
19654,66,39.496259364729724,11073.442440693436,0.008290093622863667,0.21686506184402185,1000,683,0.01141703892795948
19655,29,221.97137454305852,236.01218747598728,-8.56876545264268e-05,0.6633332192667591,10000,155,1.4310607312228971
19656,195,14.672450218310379,361.6162381190003,-0.000515779873096866,0.008864675972869133,7000,5000,0.3046768758797116
19657,37,76.10075816937716,13273.661930665383,-0.00031975617376559336,0.9080308742601764,1000,894,0.02160646789822852
19658,197,649.4490958532047,5557.447714543102,-0.000979820454387589,3.329663255337302e-08,10000,5000,0.5117865601053335
19659,161,0.9530195914167011,412.29308327012313,-0.0001320617736135998,0.5658860690054284,1000,4000,0.06047955166276792
19660,95,1977.896764109339,71575.22212088856,-0.0022567344819374273,7.560760796503211e-19,2000,2000,0.23698006931717025
19661,184,467.93157318388023,59533.21683255796,-0.0014284441079532176,0.00022010604070994008,9000,4000,0.1452495711391437
19662,70,165.23282603859,230.357024059656,-0.0003899683910171507,0.057515974347422935,8000,155,1.239467437692889
19663,87,45.664203809001755,501.0656591819732,-0.002344184484621374,1.872554337026456e-20,2000,1000,0.42582043935559954
19664,88,10.232841717570402,155.09253278238094,-0.0009847717509794786,8.131311137797586e-06,4000,577,0.4071902970490407
19665,176,1799.1703171207503,1184.0722869708936,-0.0006048975030343792,0.009556260483247531,6000,472,1.4825751787254358
19666,175,683.728815047231,1862.8127093605874,-0.0011571061496113175,4.693214147760954e-05,7000,683,0.8461355682325786
19667,94,22.992164491809813,94.92681023937824,-0.0013693320716900797,2.5004324778997114e-08,6000,366,0.7440086609308582
19668,177,92.60095825291467,81.43840911794108,-0.0011960866825091504,1.510821565018653e-09,7000,50,1.3570726802608446
19669,124,0.08048248584349442,60.998341661074356,-0.10329825604915191,0.4761039358888828,2000,155,0.0023161392871659803
19670,9,286.3374464411307,2471.5961268064643,0.00017180066844593104,0.71581780932006,7000,472,0.5229682237395993
19671,26,21.816761706576415,98.83350514421711,-0.0018201894185690519,2.792239274358806e-10,10000,894,0.6490135634893824
19672,12,21.07963860678853,189.0070826526629,-3.5408680762312906e-05,0.8922603529846777,6000,2000,0.5397565688433527
19673,47,271.5277651151656,321.86735978414276,-0.000904785660620513,0.000685805384949014,4000,155,1.4090598501851541
19674,203,82.37999720310312,165.21017848621636,-0.0007402683998106785,0.0005013429936764739,7000,261,0.9253574570896518
19675,130,9.53108306969145,90.51816445942218,-0.0019332274148525432,4.093241713590937e-09,6000,788,0.4220546841675426
19676,135,19.399842117150627,1679.8875007898025,-0.0009703830091989501,0.018777309978023533,3000,894,0.17494467984767167
19677,142,62.365185578400244,125.59489204675816,-0.0007049904085937383,0.0021952576649411936,8000,261,0.9627854560280662
19678,18,0.6819675080207533,84.4864981485912,0.0009877833921778704,0.8292934703189463,1000,894,0.02236454216150986
19679,71,79.33838316670895,855.176783078966,-0.000876583357971821,2.290354747525301e-07,6000,4000,0.4912291040751379
19680,181,0.028313254081733404,5.001188518068226,,,4000,50,0.0027411324835169295
19681,173,146.9405665606826,330.8978200190489,-7.145683187678396e-05,0.6643377586833341,3000,5000,0.7746366886457365
19682,195,8.209997450064854,144.00686065904154,-0.0012592679621864001,5.3345724084876095e-05,2000,1000,0.3395121901987829
19683,202,2045.1049008769128,41805.23910979447,-0.0009985029610698412,4.756010557219474e-05,10000,5000,0.3492588566117916
19684,99,0.0,0.0,,,6000,366,0.0
19685,8,0.009605130018679187,17.70801377642295,-0.0231803514582647,0.00409039864485393,1000,788,0.0038351189718575157
19686,45,4.409119093783239,899.3102968369817,-0.0015588906897438303,1.6332892233572202e-14,4000,4000,0.11376673549479502
19687,100,2.3324376961564166,81.0432888776912,-0.001360517110647709,1.0643938402935412e-11,3000,788,0.26604584351064386
19688,217,0.27663226191915496,57.465467137828654,0.0025281445340913267,0.2638334317859722,1000,894,0.020917833695630814
19689,169,6.843608536925736,54.30634286487248,-0.0013328556046089633,1.1429941061620158e-10,8000,894,0.5502690206342263
19690,28,224.87826843683789,466.7475345655304,-0.0010740905617144616,2.314527249797349e-07,9000,155,1.1075969718812722
19691,152,4.364665810020885,498.4248749713981,0.0020106943593368597,0.4756657414834715,1000,1000,0.028767785899457093
19692,216,15.372068317401121,8.510915093687778,-0.0006410889627464007,0.0038343567463862468,2000,1000,0.9699843062910547
19693,140,1.020823438525479,5.0801548996742656e-05,-0.00029800744487063586,0.20036377069888917,6000,472,1.8824284153937219
19694,189,7.483770704990938,125.4362507183251,0.00017681900385307884,0.3702846207488213,3000,4000,0.36400188122822924
19695,146,1.3330779981527776,66.71510699700416,-0.0021863535559576465,3.491809879048614e-13,6000,2000,0.2150853400623003
19696,95,0.0,0.0,,,7000,366,0.0
19697,167,42.65896139881687,472.3960663616155,-0.0005823831017243646,0.002208494109333839,3000,5000,0.4877133076241837
19698,115,583.5023049995394,45906.067368557866,-0.0007775193889831449,5.8011791851724644e-05,6000,4000,0.18308702311094513
19699,31,19.181967383944034,126.94649870428181,-0.0005726070748371545,0.002071542820967235,8000,5000,0.5346718219468858
19700,27,28.657796383568503,2628.8418312033036,-0.002962451338174253,5.087498843777802e-19,8000,3000,0.17605360885968402
19701,8,17.06022478090244,76.93855533050086,-0.0005458611960745427,0.12694643643680295,8000,577,0.6667016502784108
19702,194,2768.9722211312196,36779.804321876276,-0.0013222402437355924,1.04766602051004e-05,2000,1000,0.42139787394091666
19703,49,188.75016523764768,558.482113276483,-0.0018199474293370873,1.9560222052896398e-14,3000,261,0.7528207993786514
19704,51,18.630072339179222,235.91961634204142,-0.0012354944670126345,0.0004948165443631012,10000,577,0.40865972978904047
19705,161,0.0,0.0,,,8000,2000,0.0
19706,5,46.24412885165619,542.3626505539604,-0.0010413646094276244,9.403505547578315e-05,9000,894,0.4019544018839091
19707,4,152.35124362302065,54.59507370461983,-0.001277635559437583,5.132695625222661e-11,9000,50,2.2044131667991596
19708,83,6.637263868878484,80.35075000002064,-0.0009992451946401598,5.4609821863253775e-05,5000,577,0.4195725514254105
19709,12,30.793578304043383,85.74081408241926,-0.00188219763086172,7.548680444927197e-12,9000,788,0.7081575239337996
19710,153,6.230862797537109,121.1867861066906,-0.001093996242899341,1.494763353352995e-07,6000,4000,0.33189493544307086
19711,108,6.599654740175235,145.76671239347002,-0.0003633073932081684,0.24185663503214141,2000,577,0.31920644748130833
19712,183,0.0,0.0,,,4000,472,0.0
19713,187,5.6995136246199065,70960.41291874589,-0.0003406858805719734,0.2015439209509786,1000,4000,0.010427438098716848
19714,144,4.116669299346069,69.60480831388062,-0.0016449375450698046,1.1754894179935914e-05,10000,3000,0.33082246104284196
19715,212,0.0057197060391884925,9.908629968225648,0.037299182967103404,0.18134116869801645,3000,50,0.003182026231588144
19716,78,42.43855769805338,887.2846025861584,-0.0002767687500715427,0.3599773389956191,4000,2000,0.297312802567133
19717,207,0.019828000034255347,23.502432605860992,0.011728413891665141,0.34170105980387244,1000,577,0.004092374347513412
19718,25,25.52198900136634,57.71717440740944,-0.0007943227390286867,0.0003513530868033432,8000,788,0.7815179709818877
19719,204,4.063789434342623,121.18448629799684,-0.00014053470004567485,0.39650540369698317,3000,5000,0.27481941907875396
19720,92,1.3961390609281028,64.85360273138308,-0.002097819638025681,0.27950810835680273,1000,1000,0.04153268240085533
19721,9,20.34337066717045,40.80255411246794,-0.0021255604465694623,1.234875867642752e-10,7000,683,0.574098017122527
19722,150,3.4632836037269317,56.23618677765964,-0.0023172412147891308,5.679084773161744e-16,6000,155,0.3574143402048199
19723,80,7.3219759494312635,66.79738018520848,-0.0019625318330305347,5.98350033857593e-07,8000,683,0.5365440200717926
19724,119,3.5019449307715016,291.8886904301483,-0.001036881167151232,4.943073226917488e-10,7000,4000,0.182817853686248
19725,163,21.618476992107027,165.155491848259,-0.001757969799281567,3.9080520258657334e-12,8000,683,0.5502524321940543
19726,159,48.07107084941756,464.3566060003419,-0.0009988043938723345,3.943166768289911e-06,8000,3000,0.4885545157321384
19727,105,257.68297891477346,611.6842864671268,-0.0026517753211699946,5.830422237845995e-25,8000,155,0.9764284473937388
19728,127,33.79348368548511,2471.738704564455,-2.0293025748832324e-05,0.9934453587476453,1000,788,0.04108252222183197
19729,164,72.42103925309746,57.330738776057736,-0.0028204402754527136,6.415913343526716e-29,7000,155,1.365557588756418
19730,151,33.04075533041553,50.00369317014202,-0.0007973467125251121,0.0005969156757868803,5000,261,1.2078664519203495
19731,180,53.50612275044791,61.884540349956495,-0.0006122652338282222,0.0032128996205400447,5000,155,1.3265155490908662
19732,70,0.0042981212611716045,3.022698635520701,-0.0657798759531945,0.016694239843978012,5000,50,0.0032314087312756115
19733,25,5.1413344501214855,15.159422399579256,-0.0017116204554821497,8.62968070728599e-12,6000,2000,0.5308536862637616
19734,32,411.9405037784559,31310.061248807866,-0.00226999646392399,7.228273341581557e-19,8000,3000,0.19127527008765233
19735,76,0.005419924969760809,8.716882110706036,,,1000,261,0.0008378510405115993
19736,79,62.11785756548529,195.72592892884936,-0.00241438210890202,2.109703961506217e-17,9000,366,0.6961255103298278
19737,72,12.709851312367983,108.34238919509397,-0.0015987336552570675,2.4343908899791563e-10,9000,4000,0.421477387387616
19738,69,15.176480112274133,13248.868861384295,-0.005422988670269642,0.07730176119056074,1000,788,0.009335419228578095
19739,106,127.11579675621662,626.9343278123314,-0.0009263866128927568,4.796027410926855e-05,8000,366,0.7174640590487177
19740,136,0.0,0.0,,,3000,894,0.0
19741,75,353.4568328875927,61379.82044992402,-0.0009858078998222141,0.006100297309970574,8000,5000,0.12530206407053984
19742,185,100.12985168692673,133.59375122845756,-0.0005728694096423147,0.040497515616027734,8000,2000,0.9779252500227664
19743,130,0.34477875436501126,70.73621431250369,-0.003634395348434528,1.8737522162061913e-35,5000,3000,0.10791827361313443
19744,103,148.48782529051562,368.0318935214568,-0.0009553628229661296,1.9885318017821475e-05,10000,155,1.027330039938588
19745,114,21.07963362133601,42.36110363321758,-0.0008182216170841812,0.0005291901556393466,9000,788,0.871328970983155
19746,211,21.430367934134985,95.0747954267724,-0.0006513700932201451,0.002282148428903819,4000,577,0.5494359390520502
