,clustering,path_length,std_clustering,std_path,n_edges,params,type,CUMUL_STD
300,0.6468267496392507,5.152396103896104,0.004512627995879341,0.3813735610831857,"[4.7106493506493505, 5.668701298701299, 4.852662337662338, 4.917402597402598, 5.518441558441558, 4.8032467532467535, 4.8545454545454545, 5.465519480519481, 5.762272727272728, 4.970519480519481]",176N_0.1875V/E,WS,0.1789296411853799
301,0.6336571383162302,4.519396103896104,0.008376735242790293,0.29866426796152074,"[4.452922077922078, 4.5528571428571425, 4.717597402597403, 4.566103896103896, 4.253181818181818, 4.380324675324675, 4.328506493506493, 4.823831168831169, 4.001428571428572, 5.117207792207792]",176N_0.1875V/E,WS,0.24150836382940524
302,0.6071881559097473,3.9696038961038957,0.012376733417337818,0.19141054922741477,"[3.817727272727273, 3.8096103896103894, 4.26512987012987, 3.935779220779221, 3.962207792207792, 3.976688311688312, 3.8296103896103895, 3.6825974025974024, 4.289480519480519, 4.127207792207792]",176N_0.1875V/E,WS,0.3007971973366128
303,0.5871029097165463,3.6459155844155853,0.011699436154524512,0.11277001647132759,"[3.5979220779220777, 3.8073376623376625, 3.622597402597403, 3.7614285714285716, 3.8196753246753246, 3.6302597402597403, 3.4794805194805196, 3.571103896103896, 3.501948051948052, 3.667402597402597]",176N_0.1875V/E,WS,0.2661923661926571
304,0.5335441957032867,3.2812077922077925,0.015856763944628198,0.08194804268631466,"[3.204805194805195, 3.4398701298701297, 3.2, 3.2555194805194807, 3.31038961038961, 3.3738311688311686, 3.1537012987012987, 3.2844155844155845, 3.257207792207792, 3.3323376623376624]",176N_0.1875V/E,WS,0.348280251290234
305,0.4479671275694003,3.00251948051948,0.005247307584928525,0.04167328693119683,"[3.0734415584415586, 2.9787662337662337, 2.9318181818181817, 3.040974025974026, 2.983311688311688, 2.9542207792207793, 3.0109090909090908, 3.0496753246753245, 2.9888961038961037, 3.013181818181818]",176N_0.1875V/E,WS,0.10861077175582422
306,0.3389111835134564,2.7831168831168833,0.015125323167855222,0.018670045132749395,"[2.7906493506493506, 2.7552597402597403, 2.7807142857142857, 2.780064935064935, 2.7975974025974026, 2.777142857142857, 2.7717532467532466, 2.821883116883117, 2.7968831168831167, 2.759220779220779]",176N_0.1875V/E,WS,0.3164031053833504
307,0.2053964422572377,2.615149350649351,0.019054773602260634,0.017959941416917348,"[2.6175324675324676, 2.6506493506493505, 2.5841558441558443, 2.632207792207792, 2.591818181818182, 2.606818181818182, 2.6186363636363637, 2.6095454545454544, 2.618961038961039, 2.621168831168831]",176N_0.1875V/E,WS,0.4012043880076469
308,0.08411475018593999,2.508519480519481,0.005421502549010347,0.00695198335188442,"[2.5046753246753246, 2.498896103896104, 2.503311688311688, 2.514025974025974, 2.5216883116883118, 2.500194805194805, 2.5066883116883116, 2.516883116883117, 2.510064935064935, 2.508766233766234]",176N_0.1875V/E,WS,0.10356663334131913
309,0.053683035621538255,2.4877467532467534,0.00320751625410857,0.0025110734685748533,"[2.486233766233766, 2.4895454545454547, 2.4898051948051947, 2.4916883116883115, 2.488831168831169, 2.4888961038961037, 2.485, 2.4888961038961037, 2.4831818181818184, 2.4853896103896105]",176N_0.1875V/E,WS,0.05455817115842836
310,0.6227200577200571,6.06151948051948,0.0075040549594636245,0.6992041105865221,"[5.4809090909090905, 6.448246753246753, 6.879480519480519, 5.36461038961039, 7.546363636363636, 5.526493506493506, 5.647662337662338, 6.491428571428571, 5.643116883116883, 5.586883116883117]",176N_0.25V/E,WS,0.32428231722939943
311,0.6102272727272724,5.5564285714285715,0.008053402357131378,0.4864288236792587,"[5.627597402597402, 5.462727272727273, 6.256688311688312, 5.651558441558442, 5.1081168831168835, 4.852012987012987, 6.3298051948051945, 5.136103896103896, 6.006038961038961, 5.133636363636364]",176N_0.25V/E,WS,0.2821657704195296
312,0.5906962481962481,4.659993506493507,0.012873449694451143,0.3073099960519823,"[4.750909090909091, 4.617857142857143, 4.4809090909090905, 5.1094805194805195, 4.401103896103896, 4.193506493506494, 4.579545454545454, 5.268441558441558, 4.7246103896103895, 4.473571428571429]",176N_0.25V/E,WS,0.3409520412736824
313,0.5668114177489177,4.285688311688312,0.014398809243904673,0.1994235223631236,"[4.122402597402598, 4.356038961038961, 3.973766233766234, 4.012467532467532, 4.617077922077922, 4.317012987012987, 4.2416883116883115, 4.407662337662337, 4.542857142857143, 4.265909090909091]",176N_0.25V/E,WS,0.3465617502776765
314,0.5202767119244393,3.752097402597402,0.009639846962336834,0.06812049220998534,"[3.683701298701299, 3.8110389610389612, 3.707792207792208, 3.817012987012987, 3.6453246753246753, 3.825974025974026, 3.8097402597402596, 3.756233766233766, 3.8064935064935064, 3.657662337662338]",176N_0.25V/E,WS,0.21031905525316388
315,0.44834841925751023,3.4042792207792205,0.01917844393405241,0.07260380550487597,"[3.4934415584415586, 3.2944155844155842, 3.3883766233766233, 3.3874675324675323, 3.34487012987013, 3.387987012987013, 3.48987012987013, 3.311688311688312, 3.5123376623376625, 3.4323376623376625]",176N_0.25V/E,WS,0.4177462636013468
316,0.330692476715204,3.1037467532467535,0.022309756560105105,0.04139617316011517,"[3.1408441558441558, 3.192012987012987, 3.115779220779221, 3.10025974025974, 3.057792207792208, 3.0902597402597403, 3.1093506493506493, 3.0834415584415584, 3.0333116883116884, 3.1144155844155845]",176N_0.25V/E,WS,0.47754683989783087
