,dens,cell_id,speed,persist
459,1.0,68,4.434538928815143,100.0
460,1.0,69,4.4496477268484504,100.0
461,1.0,70,4.43979491922664,100.0
462,1.0,71,4.425119031463769,100.0
463,1.0,72,4.524352635493229,100.0
464,1.0,73,4.455624363001828,100.0
465,1.0,74,4.448265899226773,100.0
466,1.0,75,4.524779636305594,100.0
467,1.0,76,4.455737380137182,100.0
468,1.0,77,4.467556364925825,100.0
469,1.0,78,4.546890483874019,100.0
470,1.0,79,4.50905659200271,100.0
471,1.0,80,4.544089101839889,100.0
472,1.0,81,4.451467779817985,100.0
473,1.0,82,4.44060269980314,100.0
474,1.0,83,4.40619970356843,100.0
475,1.0,84,4.4665634111937385,100.0
476,1.0,85,4.488214709205842,100.0
477,1.0,86,4.4259883842541035,100.0
478,1.0,87,4.44388798206404,100.0
479,1.0,88,4.4640373853803,100.0
480,1.0,89,4.434452037853928,100.0
481,1.0,90,4.523308260598495,100.0
482,1.0,91,4.52255459489728,100.0
483,1.0,92,4.538545517593201,100.0
484,1.0,93,4.461100823222529,100.0
485,1.0,94,4.484917801466505,100.0
486,1.0,95,4.449244075186411,100.0
487,1.0,96,4.524859849383454,100.0
488,1.0,97,4.449777414225467,100.0
489,1.0,98,4.497211086362208,100.0
490,1.0,99,4.464867434651066,100.0
491,1.0,100,4.435874454878502,100.0
492,1.0,101,4.468755070944908,100.0
493,1.0,102,4.463999757214006,100.0
494,1.0,103,4.421882664962058,100.0
495,1.0,104,4.478921615286902,100.0
496,1.0,105,4.455152478059821,100.0
497,1.0,106,4.455695343144809,100.0
498,1.0,107,4.4266313650379185,100.0
499,1.0,108,4.590097075322082,100.0
500,1.0,109,4.496663152794644,100.0
501,1.0,110,4.468013190117258,100.0
502,1.0,111,4.503952386777581,100.0
503,1.0,112,4.471471176287411,100.0
504,1.0,113,4.462063474563307,100.0
505,1.0,114,4.458049817804852,100.0
506,1.0,115,4.480676235311917,100.0
507,1.0,116,4.435578159843634,100.0
508,1.0,117,4.487884724582411,100.0
509,1.0,118,4.457855163701109,100.0
510,1.0,119,4.4512327463165136,100.0
511,1.0,120,4.467774637360427,100.0
512,1.0,121,4.499286385613128,100.0
513,1.0,122,4.451113201246358,100.0
