,dens,cell_id,speed,persist
93,0.4,10,3.187428873211393,5.336546526931475
94,0.4,11,3.235822313958352,5.713101701800446
95,0.4,12,3.3906828339628055,6.397691825856417
96,0.4,13,3.3000527860747764,4.82630534056334
97,0.4,14,3.3037235966525706,4.464136647904242
98,0.4,15,3.252311928522086,5.737945101033032
99,0.4,16,3.192736863546086,5.043373052304862
100,0.4,17,3.1696509159643185,5.216287464824185
101,0.4,18,3.3393178565127917,5.315431565971903
102,0.4,19,3.278800324326691,6.8386172146716255
103,0.4,20,3.272877841873677,5.2863541571165715
104,0.4,21,3.323832950326528,4.5687759683966
105,0.4,22,3.259476755286544,5.233035349070773
106,0.4,23,3.2037745515720184,4.604424686089257
107,0.4,24,3.1959549505183302,4.627869394289801
108,0.4,25,3.2629206913945588,5.010692568186464
109,0.4,26,3.36854273970243,5.371138372081339
110,0.4,27,3.2588973501787066,4.2145165983848
111,0.4,28,3.2211231857069857,4.646200152416937
112,0.4,29,3.191923956449141,6.2945541846929896
113,0.4,30,3.2124915067987394,4.683915501883774
114,0.4,31,3.2670597850849794,5.2751060440740805
115,0.4,32,3.2528575178305856,4.619377893977974
116,0.4,33,3.3275458434710172,6.718846654551857
117,0.4,34,3.1837804610198006,4.585093733327182
118,0.4,35,3.3025665880202646,4.695910951458284
119,0.4,36,3.202358330901729,4.484060728863891
120,0.4,37,3.2266660428542813,5.98347570843746
121,0.4,38,3.340179698543398,4.8213340482843
122,0.4,39,3.204682641051828,5.231773619262736
123,0.4,40,3.159754996573815,4.8589438239845455
124,0.4,41,3.295426423755445,5.115930202010627
125,0.4,42,3.332533461773195,5.315134668971359
126,0.4,43,3.2118773726830887,5.96051978974905
127,0.4,44,3.2093995447618076,5.195494673595165
128,0.4,45,3.2982277992635765,5.271134902142899
129,0.4,46,3.1861312253857084,4.626388282298576
130,0.4,47,3.2704671593690935,5.068822759698816
131,0.4,48,3.2456965355239284,4.965861167749427
132,0.4,49,3.2673007325665724,5.075855213056824
133,0.4,50,3.2223440656621185,4.5943778023694275
134,0.4,51,3.244739659130841,4.831160047980876
135,0.4,52,3.136665897436574,4.7382124286609315
136,0.4,53,3.23578904152732,4.190665390280221
137,0.4,54,3.2074229136347956,5.624710151144627
138,0.4,55,3.185281079959117,4.523145828395103
139,0.4,56,3.220169558667168,4.394864595703644
140,0.4,57,3.2343371864968744,5.972221839026532
141,0.4,58,3.2789310933019538,4.050038633708962
142,0.4,59,3.335709749736038,6.073358243153561
143,0.4,60,3.2831324063724723,4.987848412194609
144,0.4,61,3.220656592873794,5.042217470369646
145,0.4,62,3.25539270148001,4.91019297959403
146,0.4,63,3.2716171520644597,5.2997838928107
147,0.4,64,3.2782899915581667,5.7103242005202155
148,0.4,65,3.199152825469641,4.339343105840865
149,0.4,66,3.248782176653814,4.6859684086081215
150,0.4,67,3.1325289456825383,5.0104228290459485
151,0.4,68,3.2542440162009485,5.401990965190874
152,0.4,69,3.2463904883990664,4.545556444350211
153,0.4,70,3.2312232648192367,5.243832631944218
154,0.4,71,3.263828186732574,4.682839387439735
155,0.4,72,3.267913266832113,4.263868118029027
156,0.4,73,3.2667816221649515,4.887962238696796
157,0.4,74,3.2358411437668138,4.5514198107148705
158,0.4,75,3.263131333217573,4.7086896599607755
159,0.4,76,3.2887725210137284,5.880904435029814
160,0.4,77,3.247336007268202,4.659061233388051
161,0.4,78,3.2249500363763817,5.603377610108361
162,0.4,79,3.2749309919278597,5.494838482417432
163,0.4,80,3.2443188788059905,4.789695870385342
164,0.4,81,3.257173033988887,10.133294709710091
165,0.4,82,3.2203230555031137,5.41987270437921
166,0.4,83,3.2140373884402824,4.303698534498021
167,0.4,84,3.231173631592933,4.77611994949849
168,0.4,85,3.1494960941036694,4.888775866445194
169,0.4,86,3.2548104729438423,5.485907328628018
170,0.2,0,2.879124790713498,5.286062486751033
171,0.2,1,2.90003629563796,6.384028110482543
172,0.2,2,2.881761862151867,4.865843492576799
173,0.2,3,2.879299778580428,6.714164641570063
174,0.2,4,2.9008781540336375,5.328684491172148
175,0.2,5,2.8225192478751344,5.054498546537359
176,0.2,6,2.8433859153777066,6.5737037747019995
177,0.2,7,3.029917982240988,4.473651878465832
178,0.2,8,2.887169073991656,5.85815592937067
179,0.2,9,2.875175343744522,6.4721159455618
180,0.2,10,2.9502636859249756,4.814979525634493
181,0.2,11,2.8503153310503793,5.46127312080168
182,0.2,12,2.8251351199517374,6.917370555914285
183,0.2,13,2.8190977835870727,5.636233134172272
184,0.2,14,2.961815194237964,6.905404337781687
185,0.2,15,2.814809035052802,5.478051913575447
186,0.2,16,2.9295175822000465,5.199456173682888
187,0.2,17,2.9249048933167923,4.629412393004961
188,0.2,18,2.9291096265440357,6.404464359519235
189,0.2,19,2.8369019421063673,7.257750305337152
190,0.2,20,3.026222825042763,5.410559173026172
191,0.2,21,2.9401779714146254,6.97673101844468
192,0.2,22,2.9002197135413494,8.25769546696541
193,0.2,23,2.976925564567352,6.107370201661984
194,0.2,24,2.9585135471857384,5.299468360636464
195,0.2,25,2.8553831146808006,7.363893248621893
196,0.2,26,2.9529798354585406,8.269258013649553
197,0.2,27,2.921970302474741,5.965240524451643
198,0.2,28,2.939327742579055,5.262023384416667
199,0.2,29,2.9057850420523765,4.748053825895807
200,0.2,30,2.8654540402123883,5.263234911263995
201,0.2,31,2.945182659713846,4.938176600095179
202,0.2,32,2.847362054403781,7.457032842605458
203,0.2,33,2.85754644273881,5.36388856864024
204,0.2,34,2.8472789678925436,4.809440516005103
205,0.2,35,2.922216115828721,5.689461921549636
206,0.2,36,2.964293309699502,6.097931253751165
207,0.2,37,2.870424838536077,5.827405294856259
208,0.2,38,2.9045353643511196,5.11001020745887
209,0.2,39,2.8455557013660804,6.7719257676003926
210,0.2,40,2.8725040597521807,5.45317264607503
211,0.2,41,2.902066657691702,5.441096855658191
212,0.2,42,2.8877624453384936,5.391996207001528
213,0.3,0,3.0324658045052284,4.694166605828593
214,0.3,1,3.1059085173132615,6.631064606769942
215,0.3,2,3.0522700315968403,4.288661048171876
216,0.3,3,3.0344968001907806,5.003987785727582
217,0.3,4,3.18580873833962,5.276209935826117
218,0.3,5,3.0407382854504688,5.629333099394315
219,0.3,6,2.9902330149717757,4.986723938089823
220,0.3,7,3.054501324692585,4.976813252982553
221,0.3,8,3.060423421891315,5.093112413691898
222,0.3,9,3.1458724950119357,4.839992324904918
223,0.3,10,3.139760949466255,4.743248635691194
224,0.3,11,3.0388099421014068,5.660803096796597
225,0.3,12,2.935268312710463,5.17794623122291
226,0.3,13,3.05912646709516,4.661457480141282
227,0.3,14,3.0027113056072166,5.031578706838137
228,0.3,15,3.0668075844750144,4.74713791368943
229,0.3,16,2.975221105995086,4.100069591360479
230,0.3,17,3.141485813279161,4.623322489803331
231,0.3,18,3.0800200075963344,4.435354996094763
232,0.3,19,2.917026824095166,5.726121859960481
233,0.3,20,3.018578901430723,4.938687196805498
234,0.3,21,3.0620939761831227,4.890030241768724
235,0.3,22,3.0632491934133945,3.9789632822976007
236,0.3,23,3.0252769203978036,6.2185179821011705
237,0.3,24,2.9591875646537775,4.594525626323338
238,0.3,25,3.035006341960006,4.575111930011961
239,0.3,26,3.0562198117999393,4.9432557594715885
240,0.3,27,2.9675622327364026,4.7879830681893845
241,0.3,28,3.165482975066889,5.527856528101225
242,0.3,29,3.0820749827491256,4.49331986837214
243,0.3,30,3.0196518200118097,5.14885881818161
244,0.3,31,3.087210136953038,4.1604469420382495
245,0.3,32,3.016014979881678,4.908845963692851
246,0.3,33,3.038923693833392,5.403093140027435
247,0.3,34,3.1240839945984167,5.508451877259645
248,0.3,35,3.0500998922076934,5.132139575876015
249,0.3,36,3.003963387229851,5.798858747213118
250,0.3,37,3.1549270629784814,6.061607578494682
251,0.3,38,3.028410507933391,4.081670212505875
252,0.3,39,3.063166499855907,5.3147378230200015
253,0.3,40,3.0633238609612885,6.979879930033031
254,0.3,41,3.0539904172134413,5.088397565047548
255,0.3,42,3.0162316974376875,5.1932818215099
256,0.3,43,3.0296962398251193,3.8467543420278063
257,0.3,44,3.034102411153384,5.2954312261563805
258,0.3,45,3.0372330233949274,4.515819185848377
259,0.3,46,3.0352119755678393,4.571374140705934
260,0.3,47,3.0168374879755007,4.283229630744106
261,0.3,48,3.0435046146015963,4.907424845898769
262,0.3,49,3.0276561899802203,4.927691603113267
263,0.3,50,2.997535534892629,3.9694752710938803
264,0.3,51,2.9988353393824703,4.648708159010181
265,0.3,52,3.0416673726758185,5.9627109439558845
266,0.3,53,3.0517391450535407,5.795223703768296
267,0.3,54,3.1096088258316836,4.880589490238357
268,0.3,55,3.076539655931054,4.419689271394794
269,0.3,56,3.0569372255858944,4.769528249683951
270,0.3,57,2.9899096020371707,4.478694511649606
271,0.3,58,3.043202805603583,6.460395560817567
272,0.3,59,3.067711988264297,6.971077503599907
273,0.3,60,3.0175761308321074,5.31350874315619
274,0.3,61,3.139436951937538,4.753933000805724
275,0.3,62,2.99102728924098,4.996435313953919
276,0.3,63,3.0322064522502843,5.379924902841427
277,0.3,64,3.101419993477228,5.074603599251561
